@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
0.256379,0.169917,0.189645,0.383045,0.307481,0.160912,0.147261,0.142659,0.079183,0.078127,0.605728,0.702649,0.680411,0.52127,0.320317,0.095102,-0.170735,-0.370199,-0.538418,-0.586819,-0.560773,-0.618392,-0.638868,-0.666324,-0.629026,-0.496746,-0.415458,-0.320189,-0.274129,-0.216223,-0.186236,-0.158538,-0.079275,-0.009071,0.118837,0.106573,0.156839,0.395353,0.569356,0.748379,3
0.349614,0.298302,0.238012,0.217666,0.218889,0.212356,0.115334,0.0757,0.062945,0.112396,0.608164,0.708178,0.673526,0.508751,0.252245,0.067945,-0.16732,-0.397179,-0.624277,-0.689884,-0.717319,-0.747263,-0.775419,-0.75927,-0.654274,-0.488824,-0.439008,-0.347934,-0.302808,-0.264452,-0.191042,-0.091173,0.02822,0.121192,0.255986,0.302846,0.391711,0.535173,0.599551,0.702741,3
0.275443,0.250176,0.189558,0.233663,0.236651,0.398006,0.363501,0.359999,0.268953,0.197498,0.571466,0.468948,0.428073,0.243232,0.043418,-0.130646,-0.278473,-0.520538,-0.555345,-0.636185,-0.676565,-0.688579,-0.738571,-0.663222,-0.447589,-0.305162,-0.265405,-0.198055,-0.167203,-0.078903,-0.023086,0.013085,0.046648,0.071146,0.041326,0.088166,0.201905,0.371048,0.484555,0.52706,2
0.343186,0.345016,0.472081,0.516946,0.465179,0.308178,0.2887,0.280151,0.309146,0.27819,0.440053,0.468499,0.372678,0.276124,0.136536,-0.065956,-0.27217,-0.35587,-0.384695,-0.370833,-0.331432,-0.378886,-0.429345,-0.447882,-0.400272,-0.381657,-0.4049,-0.40286,-0.369787,-0.370676,-0.306752,-0.257573,-0.267351,-0.182811,-0.052586,0.020427,0.140171,0.199441,0.298086,0.475506,2
0.474353,0.555216,0.514702,0.398836,0.361775,0.344108,0.295127,0.275284,0.212301,0.21074,0.385473,0.406404,0.317619,0.224836,0.101308,-0.080892,-0.232123,-0.37416,-0.38754,-0.410923,-0.459573,-0.503446,-0.535918,-0.583409,-0.534334,-0.555785,-0.518771,-0.477311,-0.405862,-0.32947,-0.260338,-0.203978,-0.078621,0.032637,0.146464,0.175666,0.205159,0.302553,0.41305,0.578843,2
0.347401,0.343711,0.405286,0.364599,0.312897,0.285321,0.208486,0.202673,0.121671,0.180565,0.614216,0.707613,0.694369,0.530506,0.325876,0.096908,-0.188167,-0.457742,-0.649957,-0.658497,-0.60953,-0.58559,-0.617996,-0.563428,-0.506949,-0.467271,-0.466926,-0.416365,-0.43083,-0.374086,-0.362567,-0.292712,-0.143234,-0.062841,0.077692,0.146433,0.229055,0.399049,0.559621,0.700739,2
0.316552,0.218665,0.207646,0.244773,0.225132,0.229577,0.204612,0.249404,0.172436,0.201898,0.699692,0.774744,0.618598,0.416143,0.187207,-0.073055,-0.307394,-0.509929,-0.666983,-0.711546,-0.773118,-0.738706,-0.772133,-0.677174,-0.550622,-0.35019,-0.307501,-0.242216,-0.198462,-0.131021,-0.134454,-0.11114,-0.087368,-0.036186,0.184199,0.244188,0.313252,0.396023,0.56851,0.705946,2
0.244387,0.234666,0.347231,0.334791,0.310232,0.32676,0.244241,0.212506,0.139365,0.097836,0.62236,0.739797,0.728607,0.510335,0.342945,0.067497,-0.20058,-0.422305,-0.646307,-0.719179,-0.737984,-0.763695,-0.785831,-0.780836,-0.668321,-0.529776,-0.318727,-0.184493,-0.105622,-0.058314,-0.059171,-0.046854,-0.039704,-0.034589,0.005091,0.036571,0.141128,0.323503,0.479457,0.612982,2
0.34996,0.449505,0.460141,0.433223,0.407925,0.376093,0.351251,0.314026,0.243298,0.233397,0.686632,0.778531,0.749206,0.547684,0.26966,-0.053415,-0.287933,-0.416272,-0.637359,-0.770291,-0.711668,-0.752641,-0.718404,-0.747652,-0.587406,-0.492014,-0.408371,-0.321791,-0.305736,-0.251417,-0.242301,-0.167623,-0.144933,-0.127283,-0.08912,0.000093,0.144639,0.295135,0.495644,0.647584,2
0.266075,0.249465,0.197864,0.237735,0.218659,0.192809,0.206605,0.197142,0.165614,0.173708,0.699798,0.793013,0.77436,0.550102,0.305473,0.130525,-0.155146,-0.47391,-0.644501,-0.780328,-0.860817,-0.86891,-0.817958,-0.740856,-0.576292,-0.447739,-0.351437,-0.313309,-0.291892,-0.220319,-0.194618,-0.119085,0.009871,0.052168,0.15635,0.261543,0.327886,0.481517,0.558594,0.65024,3
0.022083,0.114946,0.283662,0.281218,0.335949,0.303115,0.309309,0.343208,0.364209,0.387727,0.800989,0.942799,0.905925,0.788504,0.560775,0.352789,0.102751,-0.125999,-0.297418,-0.340125,-0.324761,-0.361708,-0.296089,-0.247238,-0.253941,-0.389001,-0.56725,-0.710681,-0.766331,-0.765025,-0.739377,-0.664081,-0.510235,-0.304098,-0.199597,-0.047987,0.058643,0.110155,0.206696,0.335489,3
0.344226,0.394111,0.309946,0.273403,0.248984,0.230675,0.235277,0.232818,0.213657,0.202215,0.661724,0.675431,0.694956,0.477326,0.322923,0.051098,-0.216661,-0.411131,-0.591287,-0.652878,-0.675829,-0.691581,-0.668915,-0.646833,-0.51159,-0.438649,-0.435995,-0.363858,-0.366877,-0.357577,-0.333157,-0.245876,-0.097292,0.017963,0.148556,0.187266,0.219257,0.364384,0.528063,0.67173,3
0.341627,0.374961,0.49462,0.561321,0.531819,0.445329,0.354148,0.311927,0.267658,0.2927,0.595778,0.584281,0.497032,0.337696,0.148859,-0.083884,-0.208631,-0.421915,-0.603894,-0.66077,-0.650099,-0.637975,-0.645606,-0.601667,-0.535363,-0.395288,-0.411244,-0.384749,-0.39912,-0.328851,-0.301662,-0.25802,-0.132151,-0.072001,-0.004365,0.107299,0.126592,0.32719,0.480414,0.556002,2
0.375255,0.368715,0.41424,0.3173,0.107422,0.115746,0.095248,0.121238,0.124975,0.069257,0.673919,0.798068,0.713471,0.531481,0.319536,0.143888,-0.067802,-0.287108,-0.446165,-0.560886,-0.575155,-0.68696,-0.718188,-0.701541,-0.625919,-0.46018,-0.411992,-0.389456,-0.385181,-0.39812,-0.340363,-0.288608,-0.159845,0.003375,0.00915,0.145785,0.244198,0.447847,0.569731,0.793623,3
0.20209,0.375136,0.461526,0.464766,0.430398,0.384969,0.288546,0.262759,0.186872,0.15827,0.71638,0.6878,0.538842,0.355897,0.230961,0.115455,-0.154193,-0.401853,-0.588988,-0.606273,-0.613446,-0.613602,-0.681266,-0.642272,-0.576776,-0.512286,-0.454768,-0.42726,-0.409405,-0.379887,-0.329385,-0.282079,-0.211019,-0.101144,0.056506,0.14703,0.253776,0.401795,0.625276,0.640851,3
0.341356,0.410256,0.343895,0.315293,0.300081,0.274864,0.241076,0.219115,0.219267,0.2077,0.660792,0.663982,0.551984,0.361169,0.188669,-0.046091,-0.259844,-0.470125,-0.54176,-0.641974,-0.722159,-0.754862,-0.799175,-0.831487,-0.684594,-0.467217,-0.349186,-0.249645,-0.216573,-0.230548,-0.162841,-0.09329,-0.008115,0.038803,0.095529,0.178643,0.269135,0.368807,0.58,0.699072,3
0.253226,0.41,0.509802,0.531981,0.447286,0.438315,0.391248,0.292972,0.143176,0.094707,0.638386,0.660845,0.589638,0.405577,0.15414,-0.01173,-0.224604,-0.48845,-0.659186,-0.615944,-0.630697,-0.675115,-0.664836,-0.663154,-0.52672,-0.42994,-0.374369,-0.348297,-0.293973,-0.243605,-0.241455,-0.209577,-0.099499,-0.034391,0.037262,0.026584,0.138628,0.291384,0.432832,0.547555,2
0.335268,0.388527,0.529212,0.521533,0.418044,0.362672,0.406808,0.32065,0.258796,0.176618,0.485463,0.537243,0.481765,0.406702,0.235478,0.068304,-0.090173,-0.282113,-0.372212,-0.405214,-0.378676,-0.449737,-0.542975,-0.606872,-0.573162,-0.584117,-0.672635,-0.62459,-0.565906,-0.493098,-0.443851,-0.364794,-0.275212,-0.083149,0.141584,0.222441,0.257317,0.383454,0.383313,0.487295,1
0.356248,0.506128,0.672822,0.449264,0.361768,0.337774,0.330739,0.286612,0.227908,0.176853,0.436672,0.504504,0.435265,0.359603,0.248727,0.058183,-0.189549,-0.407135,-0.48315,-0.500097,-0.580991,-0.601268,-0.698326,-0.813497,-0.739242,-0.593439,-0.521169,-0.481841,-0.373201,-0.241,-0.174034,-0.004381,0.1744,0.263989,0.134097,0.086723,0.096645,0.171405,0.339975,0.386015,1
0.555744,0.690918,0.695014,0.679205,0.607522,0.497981,0.461724,0.38092,0.328278,0.247314,0.326678,0.301717,0.182,0.04849,-0.154079,-0.335143,-0.513077,-0.65331,-0.704938,-0.701267,-0.706519,-0.711255,-0.660853,-0.594194,-0.411786,-0.291269,-0.234562,-0.128574,-0.053274,0.04401,0.134286,0.145524,0.025855,-0.028934,-0.080616,-0.140347,-0.101501,0.064939,0.281812,0.505566,1
0.30044,0.418332,0.495948,0.446764,0.422837,0.422155,0.295627,0.303921,0.267297,0.195484,0.58889,0.558205,0.509225,0.35372,0.136503,-0.064159,-0.313913,-0.529167,-0.633201,-0.611828,-0.649045,-0.678262,-0.622559,-0.609896,-0.482822,-0.453878,-0.419337,-0.405377,-0.295062,-0.200619,-0.164678,-0.132208,-0.121443,-0.046895,0.009894,0.111621,0.163502,0.295491,0.528271,0.610222,2
0.241728,0.349361,0.485966,0.499275,0.528943,0.500931,0.454234,0.410123,0.344159,0.287146,0.634165,0.63742,0.491022,0.285199,0.099776,-0.122116,-0.38963,-0.7172,-0.917577,-0.989029,-0.95889,-0.811155,-0.607716,-0.595162,-0.445859,-0.244163,-0.08896,-0.033167,0.028466,0.05212,0.094284,-0.048571,-0.284313,-0.38016,-0.246778,-0.019161,0.195088,0.311788,0.429185,0.53923,2
0.249107,0.292948,0.453014,0.487706,0.462011,0.411561,0.405945,0.298311,0.26123,0.209281,0.736267,0.748848,0.651787,0.456191,0.258028,0.047106,-0.163815,-0.41827,-0.573497,-0.638954,-0.625916,-0.642868,-0.656338,-0.559429,-0.495713,-0.415274,-0.449534,-0.470578,-0.446128,-0.484099,-0.448466,-0.386834,-0.313791,-0.197061,0.00906,0.108383,0.186611,0.344313,0.581259,0.7276,2
0.319202,0.325026,0.461794,0.446072,0.398086,0.424389,0.38168,0.348759,0.330522,0.242971,0.560665,0.509179,0.410062,0.222983,0.028166,-0.174662,-0.30889,-0.52832,-0.63453,-0.688567,-0.737948,-0.635659,-0.537253,-0.562682,-0.477427,-0.325074,-0.271947,-0.251495,-0.257674,-0.251686,-0.181005,-0.107098,-0.067342,0.02541,0.010828,0.05879,0.155857,0.284942,0.42819,0.625686,2
0.287178,0.422133,0.463728,0.409659,0.386172,0.388375,0.37334,0.326801,0.298037,0.261795,0.755051,0.789577,0.570457,0.348956,0.180294,-0.053988,-0.327996,-0.613614,-0.727638,-0.695287,-0.750227,-0.618601,-0.598213,-0.559717,-0.388596,-0.334117,-0.275233,-0.286247,-0.2895,-0.302306,-0.332427,-0.397868,-0.297688,-0.15423,-0.138178,0.014476,0.183803,0.391038,0.55637,0.734432,2
0.371611,0.389107,0.48876,0.441477,0.409979,0.370755,0.38654,0.308781,0.256601,0.279969,0.617582,0.580901,0.472785,0.3273,0.127708,-0.058523,-0.196473,-0.259802,-0.435184,-0.571089,-0.664143,-0.66305,-0.637875,-0.625109,-0.643105,-0.587026,-0.499949,-0.449528,-0.435669,-0.343789,-0.283242,-0.199635,-0.108996,-0.024041,0.060362,0.080877,0.227409,0.380668,0.515124,0.591932,2
0.283977,0.34678,0.43886,0.483323,0.388117,0.340676,0.333158,0.261038,0.258679,0.216988,0.653362,0.757826,0.74158,0.59908,0.389179,0.143748,-0.075471,-0.240968,-0.579898,-0.894502,-0.836105,-0.84281,-0.824913,-0.728468,-0.640781,-0.567924,-0.358877,-0.193291,-0.179935,-0.169763,-0.206029,-0.146027,-0.143109,-0.1087,-0.112639,-0.055521,0.122549,0.220084,0.359635,0.567089,2
0.231257,0.303092,0.367431,0.309902,0.310397,0.264786,0.255559,0.261875,0.220383,0.240374,0.580986,0.578597,0.540977,0.32657,0.191276,-0.068477,-0.244498,-0.438238,-0.554703,-0.567439,-0.59748,-0.567961,-0.578395,-0.556592,-0.547723,-0.436483,-0.346003,-0.341994,-0.31706,-0.20442,-0.161363,-0.070691,0.044377,-0.033955,-0.066844,0.012101,0.269179,0.392639,0.497096,0.501462,3
0.241048,0.342992,0.359596,0.216573,0.199777,0.178053,0.112786,0.064457,0.065558,0.061036,0.692585,0.751201,0.692274,0.499462,0.255857,0.111302,-0.138188,-0.352293,-0.576889,-0.608721,-0.548047,-0.474406,-0.445457,-0.428494,-0.38629,-0.385883,-0.392798,-0.33454,-0.337292,-0.35234,-0.346455,-0.296045,-0.166515,-0.128307,-0.073494,-0.005858,0.132189,0.366367,0.663923,0.771274,3
0.382695,0.460962,0.426249,0.420619,0.40983,0.268848,0.256471,0.167018,0.124979,0.112133,0.609594,0.717162,0.608259,0.318212,0.046568,-0.21804,-0.428341,-0.67776,-0.856209,-0.816357,-0.784386,-0.774644,-0.740544,-0.59552,-0.431624,-0.485426,-0.480158,-0.425273,-0.324237,-0.259465,-0.002147,0.243445,0.284653,0.274694,0.291329,0.235686,0.226629,0.289669,0.419104,0.705326,2
0.324029,0.437493,0.373275,0.344383,0.322737,0.269673,0.24965,0.204704,0.194753,0.218293,0.638323,0.624914,0.506911,0.324541,0.172445,-0.098947,-0.289486,-0.43041,-0.545656,-0.687031,-0.664789,-0.664729,-0.714515,-0.658836,-0.536414,-0.452354,-0.460952,-0.415675,-0.364866,-0.288082,-0.199031,-0.136807,-0.023494,0.163077,0.157939,0.186334,0.283683,0.414132,0.525311,0.695475,2
0.202334,0.273771,0.40651,0.469184,0.344082,0.341443,0.287812,0.263847,0.213666,0.13498,0.804479,0.759048,0.688773,0.391167,0.134593,-0.139119,-0.413957,-0.618523,-0.708083,-0.716666,-0.783668,-0.784337,-0.603634,-0.43764,-0.441335,-0.393969,-0.378027,-0.336819,-0.34428,-0.347904,-0.318872,-0.230579,-0.149652,0.010898,0.116012,0.235238,0.326768,0.440363,0.555225,0.746872,2
-0.025661,0.180124,0.41085,0.468018,0.451851,0.406994,0.389412,0.294532,0.201704,0.166363,0.729946,0.809543,0.753082,0.409223,0.189888,-0.057111,-0.292789,-0.571309,-0.673512,-0.638312,-0.695021,-0.650659,-0.630812,-0.609374,-0.479719,-0.474908,-0.511275,-0.416006,-0.270184,-0.185705,-0.200244,-0.120506,-0.075754,0.102756,0.090268,0.163992,0.168414,0.304437,0.414317,0.473148,2
0.277027,0.360308,0.422339,0.392861,0.380603,0.346544,0.323534,0.29043,0.241547,0.269053,0.657994,0.645969,0.54515,0.512215,0.362874,0.154364,-0.075162,-0.298814,-0.51967,-0.609394,-0.666038,-0.706353,-0.716257,-0.718632,-0.6081,-0.501237,-0.472883,-0.434837,-0.412654,-0.399399,-0.36006,-0.312155,-0.175095,0.027333,0.125077,0.163017,0.192898,0.306844,0.430355,0.558404,2
0.348164,0.337613,0.237579,0.19053,0.198202,0.230493,0.200547,0.221522,0.202713,0.248844,0.724218,0.692767,0.556262,0.41866,0.232303,-0.003524,-0.233641,-0.475625,-0.655962,-0.790546,-0.867261,-0.869096,-0.811828,-0.67494,-0.518707,-0.281148,-0.187842,-0.151728,-0.155907,-0.163604,-0.14138,-0.067903,-0.049677,-0.002986,0.033202,0.133594,0.2361,0.375868,0.549864,0.734259,2
0.292191,0.348917,0.415236,0.401054,0.383082,0.326691,0.288787,0.263853,0.212876,0.193357,0.656995,0.670918,0.533924,0.339841,0.150271,-0.159225,-0.413437,-0.585935,-0.807061,-0.789888,-0.727162,-0.690624,-0.745959,-0.725408,-0.634259,-0.406785,-0.305064,-0.196871,-0.12622,-0.145017,-0.084835,-0.016067,0.081193,0.019962,0.02983,0.004819,0.179124,0.418021,0.629095,0.719781,2
0.370588,0.406877,0.320038,0.305681,0.297938,0.258113,0.213119,0.210377,0.206866,0.191114,0.599578,0.635867,0.45471,0.225744,-0.033066,-0.27295,-0.542663,-0.719641,-0.827296,-0.860166,-0.846362,-0.802979,-0.672299,-0.493811,-0.260541,-0.133565,-0.055094,0.008995,0.018254,0.020971,0.07294,0.072772,0.082992,-0.029896,-0.015583,0.024723,0.100476,0.278627,0.525052,0.663499,2
0.236201,0.307651,0.417424,0.385264,0.377576,0.349025,0.295738,0.230068,0.182356,0.11827,0.699237,0.656777,0.574205,0.376637,0.180126,-0.055882,-0.166359,-0.35442,-0.567663,-0.64078,-0.700112,-0.653896,-0.66578,-0.681244,-0.646267,-0.544828,-0.450695,-0.417478,-0.36469,-0.348932,-0.306678,-0.21231,-0.113048,0.053862,0.150372,0.190073,0.270121,0.4127,0.653168,0.774209,2
0.297437,0.337859,0.355445,0.348704,0.305806,0.29127,0.292233,0.279003,0.212535,0.22377,0.636999,0.718622,0.659079,0.477948,0.320961,0.07976,-0.127004,-0.355111,-0.565261,-0.625015,-0.635223,-0.690685,-0.726889,-0.629927,-0.59542,-0.480804,-0.395099,-0.337206,-0.375152,-0.371621,-0.310473,-0.283023,-0.135301,-0.003154,0.084598,0.114702,0.207652,0.358609,0.444886,0.594491,2
0.406382,0.439655,0.404017,0.336682,0.365226,0.324194,0.280175,0.265737,0.302952,0.276524,0.645768,0.686344,0.559556,0.352323,0.172721,-0.111879,-0.383265,-0.609463,-0.843103,-0.855707,-0.801159,-0.673512,-0.648993,-0.603439,-0.52735,-0.42421,-0.386622,-0.349656,-0.290784,-0.253528,-0.134831,-0.066238,0.013415,0.028857,0.119263,0.199356,0.250179,0.345851,0.514251,0.674312,1
0.529142,0.568475,0.623399,0.658112,0.604127,0.535641,0.550856,0.500253,0.395064,0.302535,0.379097,0.441685,0.298214,0.087911,-0.025731,-0.205491,-0.411065,-0.613272,-0.791493,-0.841886,-0.731922,-0.731088,-0.810547,-0.773701,-0.66066,-0.452611,-0.372104,-0.289267,-0.19578,-0.093796,-0.022331,0.063537,0.160285,0.161502,0.051982,0.072155,0.090255,0.234087,0.248024,0.466404,1
0.19467,0.219695,0.463691,0.602542,0.601712,0.570814,0.531074,0.367995,0.294196,0.296494,0.576655,0.543778,0.411151,0.285035,0.084035,-0.157343,-0.340493,-0.521958,-0.656191,-0.719411,-0.621235,-0.68134,-0.651783,-0.523528,-0.46553,-0.398434,-0.517591,-0.491545,-0.43744,-0.383815,-0.355981,-0.268629,-0.139155,0.026053,0.21302,0.272139,0.339267,0.382167,0.442496,0.612725,2
0.177856,0.29306,0.426352,0.352329,0.351495,0.319808,0.250853,0.21599,0.195303,0.18334,0.621673,0.619973,0.506276,0.41843,0.189819,-0.01291,-0.250483,-0.419366,-0.491006,-0.534563,-0.622926,-0.655768,-0.697975,-0.684633,-0.598166,-0.427702,-0.344185,-0.312786,-0.252266,-0.181739,-0.132283,-0.053033,-0.047439,-0.080515,-0.019674,0.091742,0.172564,0.411503,0.471093,0.549959,2
0.247752,0.342829,0.259685,0.226362,0.20536,0.248253,0.2339,0.259296,0.191174,0.236598,0.717209,0.711423,0.569699,0.425443,0.222328,0.052009,-0.157114,-0.361743,-0.584857,-0.622351,-0.623094,-0.651717,-0.654971,-0.648407,-0.581953,-0.513442,-0.442371,-0.373247,-0.321286,-0.320424,-0.248992,-0.203648,-0.12154,0.04192,0.169115,0.14906,0.2544,0.451006,0.547863,0.668474,2
0.354217,0.453136,0.487173,0.410101,0.368861,0.270734,0.257515,0.151366,0.103503,0.187593,0.463769,0.493189,0.49873,0.369943,0.270866,0.049413,-0.157898,-0.349224,-0.472676,-0.500908,-0.532228,-0.552703,-0.553231,-0.591067,-0.582149,-0.575579,-0.58054,-0.561437,-0.547452,-0.449562,-0.391514,-0.269896,-0.08299,0.1044,0.155192,0.247699,0.305985,0.475036,0.62385,0.648784,2
0.410864,0.422278,0.269034,0.280907,0.271462,0.262018,0.253113,0.224914,0.264203,0.269384,0.563569,0.698707,0.774912,0.565944,0.485557,0.272164,0.155159,-0.071969,-0.350748,-0.469348,-0.454161,-0.508065,-0.543064,-0.513867,-0.568187,-0.554559,-0.447836,-0.569617,-0.570049,-0.565353,-0.495437,-0.48977,-0.440701,-0.279612,-0.061998,0.117867,0.169839,0.237948,0.40884,0.575658,2
0.384196,0.511073,0.611017,0.523801,0.471941,0.480391,0.403921,0.340073,0.268383,0.232076,0.663036,0.629184,0.492907,0.407037,0.267168,0.060019,-0.20979,-0.416318,-0.579875,-0.686251,-0.657887,-0.703409,-0.66433,-0.695778,-0.619256,-0.52021,-0.438934,-0.420028,-0.392435,-0.377569,-0.337485,-0.248875,-0.119587,-0.110123,-0.06831,0.042697,0.122679,0.275011,0.451846,0.627996,2
0.312767,0.419008,0.512228,0.552379,0.522913,0.469463,0.410302,0.370862,0.258531,0.211552,0.492888,0.518877,0.488523,0.333706,0.190208,0.020696,-0.183612,-0.344181,-0.448812,-0.457385,-0.429011,-0.430153,-0.481014,-0.550631,-0.59964,-0.577889,-0.48477,-0.470101,-0.454467,-0.450431,-0.391423,-0.322466,-0.22653,-0.078464,-0.035993,-0.003364,0.119093,0.270941,0.450758,0.49464,2
0.27596,0.287933,0.362339,0.308474,0.232825,0.229068,0.236447,0.183501,0.224122,0.17296,0.67561,0.731988,0.60315,0.364717,0.176149,-0.107337,-0.336905,-0.590803,-0.850495,-0.899414,-0.949582,-0.964447,-0.883798,-0.67396,-0.402419,-0.176175,-0.048635,0.058474,0.039636,0.035068,0.021933,0.013744,-0.079048,-0.114032,-0.025067,0.016933,0.147717,0.357474,0.617312,0.728583,3
