@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute target {1,2}

@data
-1.15437,-1.153107,-1.15326,-1.15629,-1.150166,-1.147695,-1.150974,-1.148625,-1.137315,-1.086937,-1.003069,-0.902984,-0.826101,-0.799415,-0.835188,-0.897704,-0.928676,-0.899715,-0.872822,-0.831118,-0.803105,-0.772468,-0.738664,-0.714327,-0.651709,-0.550999,-0.3611,-0.102093,0.20792,0.578169,0.910318,1.196874,1.433553,1.620668,1.767164,1.890326,1.97525,1.980505,2.004653,2.021989,2.017778,2.048977,2.040414,2.03585,2.014018,1.998817,1.999084,1.99584,2.006595,1.986686,1.995321,1.997138,2.001209,2.002002,2.007077,1.984917,1.989709,1.979538,1.990092,1.971152,1.987877,1.933916,1.821692,1.68046,1.454453,1.17319,0.870795,0.553136,0.223469,-0.078625,-0.352287,-0.596857,-0.78899,-0.905978,-0.950449,-0.968537,-0.978309,-0.985385,-0.986745,-0.980958,-0.979009,-0.986787,-1.009929,-1.037331,-1.056706,-1.110004,-1.202983,-1.400437,-1.571423,-1.613832,-1.612023,-1.592526,-1.573666,-1.545389,-1.521217,-1.498018,-1.477524,-1.46469,-1.454457,-1.455028,-1.448425,-1.445818,-1.448738,-1.445961,-1.446202,-1.447353,1
-1.609706,-1.614937,-1.598108,-1.585577,-1.575736,-1.576088,-1.578472,-1.577304,-1.577955,-1.582487,-1.573072,-1.541854,-1.459768,-1.337716,-1.195903,-1.098156,-1.042497,-1.015184,-0.986558,-0.969098,-0.966201,-0.945335,-0.926518,-0.929686,-0.927676,-0.921775,-0.829711,-0.584593,-0.248407,0.135343,0.470888,0.781795,1.040656,1.269395,1.446463,1.613392,1.694827,1.721258,1.72817,1.718895,1.721416,1.736608,1.727439,1.730533,1.721016,1.72361,1.715245,1.711649,1.703899,1.702373,1.708201,1.709467,1.708803,1.710786,1.704756,1.694502,1.69156,1.69596,1.698021,1.696479,1.699642,1.702319,1.698756,1.699486,1.700665,1.698773,1.684389,1.667451,1.642,1.616112,1.520404,1.416385,1.252791,1.036416,0.785604,0.502328,0.226014,-0.06496,-0.336381,-0.598663,-0.811012,-0.986261,-1.101204,-1.158176,-1.181574,-1.177906,-1.180851,-1.18022,-1.193655,-1.202651,-1.199696,-1.205512,-1.214027,-1.233967,-1.29793,-1.448715,-1.630731,-1.719116,-1.721343,-1.66629,-1.606561,-1.584275,-1.589746,-1.586235,-1.567535,-1.561668,1
-1.593528,-1.749766,-1.897424,-1.980586,-1.977713,-1.877729,-1.850165,-1.871741,-1.890433,-1.889077,-1.86838,-1.837526,-1.834466,-1.841778,-1.781332,-1.662839,-1.473987,-1.301552,-1.205477,-1.171445,-1.157249,-1.154719,-1.162532,-1.154008,-1.12698,-1.124199,-1.10038,-1.062303,-1.013262,-0.901844,-0.65076,-0.340159,0.013576,0.342205,0.622685,0.84318,1.048663,1.211808,1.340714,1.424928,1.500966,1.533878,1.548733,1.555035,1.545516,1.563003,1.563817,1.555746,1.555089,1.551183,1.553815,1.546751,1.540422,1.532542,1.53801,1.53081,1.532089,1.5316,1.534313,1.533457,1.53678,1.533349,1.529642,1.529921,1.533439,1.529421,1.528208,1.519839,1.523041,1.521886,1.527295,1.522097,1.524349,1.516236,1.516655,1.508058,1.497933,1.464099,1.422869,1.32822,1.177799,0.984625,0.764023,0.512756,0.263581,0.004904,-0.25157,-0.506286,-0.787981,-1.034743,-1.219051,-1.333642,-1.405801,-1.421693,-1.4233,-1.415204,-1.403639,-1.40316,-1.398772,-1.404384,-1.410205,-1.41342,-1.42116,-1.434216,-1.447617,-1.474375,1
-1.701875,-1.710386,-1.699082,-1.659622,-1.647107,-1.652212,-1.645841,-1.643973,-1.636655,-1.639969,-1.644195,-1.644733,-1.629379,-1.568819,-1.417733,-1.18431,-1.025112,-0.950004,-0.944263,-0.937232,-0.91886,-0.903274,-0.86418,-0.795813,-0.73922,-0.619613,-0.309685,0.025216,0.367984,0.770964,0.973508,1.165178,1.36295,1.527478,1.631345,1.682096,1.71417,1.715277,1.703097,1.702298,1.699125,1.699847,1.691623,1.705676,1.694113,1.686039,1.69156,1.680824,1.679289,1.682315,1.687691,1.685551,1.677242,1.665439,1.656182,1.686151,1.679506,1.679221,1.676192,1.673101,1.682394,1.689227,1.675965,1.668122,1.658475,1.639347,1.623682,1.595527,1.554285,1.462427,1.330582,1.180139,0.947599,0.706524,0.454644,0.21937,-0.065528,-0.323893,-0.588293,-0.768796,-0.909702,-1.024336,-1.108758,-1.145043,-1.152663,-1.164336,-1.168573,-1.158833,-1.171848,-1.167131,-1.169628,-1.188474,-1.203287,-1.211377,-1.234693,-1.257229,-1.287698,-1.328071,-1.432642,-1.567199,-1.761144,-1.899855,-1.892946,-1.827131,-1.656159,-1.538148,1
-0.854998,-0.85961,-0.85944,-0.851117,-0.835348,-0.828641,-0.825076,-0.823019,-0.820308,-0.816824,-0.809416,-0.804363,-0.799772,-0.795297,-0.794888,-0.794783,-0.793942,-0.79512,-0.802462,-0.814109,-0.829072,-0.839557,-0.857109,-0.865407,-0.868205,-0.868033,-0.868466,-0.860993,-0.850619,-0.825117,-0.80807,-0.783227,-0.773546,-0.751176,-0.747212,-0.699186,-0.672303,-0.549496,-0.451486,-0.173857,0.342155,0.649505,0.964462,1.290593,1.744527,2.236265,2.602096,2.714119,2.763005,2.779555,2.823288,2.830734,2.856072,2.85057,2.859724,2.859622,2.873591,2.866543,2.86366,2.848516,2.809599,2.664007,2.416022,2.061988,1.775021,1.480372,1.261362,0.94612,0.729157,0.497646,-0.05158,-0.403719,-0.691891,-0.95951,-1.142776,-1.22246,-1.226609,-1.177576,-1.130653,-1.100139,-1.065132,-1.020041,-0.975535,-0.942218,-0.917164,-0.904015,-0.898173,-0.890967,-0.879983,-0.866893,-0.847516,-0.834564,-0.821646,-0.80863,-0.805898,-0.809298,-0.823444,-0.837814,-0.84346,-0.843391,-0.841843,-0.854925,-0.875471,-0.886443,-0.879914,-0.857936,2
-1.644187,-1.643799,-1.647486,-1.640259,-1.64072,-1.641846,-1.64226,-1.638958,-1.632739,-1.637368,-1.632133,-1.557676,-1.405232,-1.227594,-1.094595,-1.067467,-1.050397,-1.058771,-1.052482,-1.041232,-1.043447,-1.037334,-1.02027,-1.000884,-0.99046,-0.965245,-0.870988,-0.635767,-0.350992,-0.000059,0.349366,0.612573,0.877542,1.100969,1.304821,1.446444,1.560218,1.647978,1.707068,1.717315,1.734501,1.744085,1.744613,1.761142,1.782076,1.771362,1.775061,1.772836,1.773711,1.758247,1.766708,1.75993,1.771677,1.751802,1.757489,1.751749,1.752247,1.751125,1.747585,1.727833,1.733642,1.730814,1.747432,1.740822,1.736503,1.73339,1.715707,1.704967,1.677122,1.627381,1.548041,1.425635,1.243971,1.018513,0.733874,0.41147,0.107167,-0.156601,-0.400394,-0.631263,-0.818623,-0.956313,-1.04362,-1.096165,-1.118773,-1.12806,-1.129505,-1.130685,-1.14684,-1.15967,-1.16269,-1.164903,-1.155302,-1.167733,-1.203596,-1.259702,-1.356823,-1.479546,-1.55875,-1.600147,-1.611032,-1.601859,-1.597127,-1.596213,-1.591284,-1.580659,1
-1.143808,-1.145127,-1.140441,-1.135391,-1.131188,-1.123053,-1.119427,-1.114837,-1.115138,-1.114382,-1.109377,-1.108047,-1.106726,-1.10551,-1.107226,-1.10575,-1.106402,-1.104017,-1.103604,-1.100055,-1.101633,-1.095148,-1.09261,-1.087831,-1.086451,-1.080616,-1.084182,-1.082325,-1.087637,-1.080316,-1.085588,-1.042622,-0.951249,-0.726037,-0.38512,0.161434,0.62896,0.813101,1.031975,1.210216,1.451341,1.734051,2.00492,2.144046,2.188673,2.194627,2.225278,2.242475,2.27502,2.290841,2.299617,2.302144,2.310196,2.306467,2.308981,2.308411,2.311573,2.315317,2.315147,2.309115,2.309986,2.309685,2.304094,2.269422,2.191385,2.038913,1.786792,1.519775,1.270171,1.035542,0.809559,0.566749,0.254713,-0.07782,-0.397023,-0.686138,-0.928635,-1.070569,-1.094678,-1.069258,-1.020442,-1.007737,-1.010097,-1.021146,-1.017035,-1.003027,-0.971649,-0.957896,-0.959548,-0.969488,-0.979186,-0.986396,-0.988353,-0.996908,-0.9991,-0.999012,-0.998261,-0.99369,-0.984704,-0.984389,-0.979675,-0.97521,-0.966742,-0.957688,-0.950573,-0.939768,2
-0.879889,-0.871278,-0.863767,-0.859338,-0.8596,-0.857844,-0.860289,-0.866182,-0.871815,-0.879746,-0.882041,-0.884656,-0.88626,-0.886561,-0.889043,-0.890379,-0.890838,-0.895326,-0.894712,-0.901191,-0.902904,-0.906047,-0.908888,-0.912613,-0.910369,-0.912327,-0.911389,-0.911362,-0.907058,-0.908583,-0.903902,-0.910443,-0.898422,-0.847776,-0.764173,-0.669838,-0.549776,-0.375935,0.142605,0.421007,0.568165,0.83486,1.193989,1.64248,2.033705,2.336703,2.502373,2.55897,2.59894,2.610712,2.617589,2.620303,2.63012,2.636995,2.634209,2.642289,2.641663,2.638257,2.638882,2.625242,2.608294,2.587962,2.537591,2.413799,2.176697,1.855447,1.530847,1.237596,0.962806,0.742887,0.448039,0.144127,-0.427479,-0.718775,-1.046137,-1.257302,-1.339505,-1.341528,-1.330899,-1.295664,-1.246463,-1.179308,-1.116842,-1.058708,-1.012263,-0.967533,-0.927205,-0.890697,-0.866408,-0.855323,-0.855311,-0.853174,-0.851282,-0.837281,-0.819186,-0.807344,-0.805275,-0.809069,-0.818781,-0.833844,-0.846757,-0.855303,-0.867619,-0.881333,-0.895482,-0.918509,2
-1.490843,-1.483717,-1.482476,-1.483729,-1.482385,-1.482819,-1.479538,-1.482999,-1.481506,-1.480527,-1.487314,-1.468432,-1.385168,-1.268091,-1.211031,-1.184056,-1.201556,-1.173387,-1.114385,-1.091127,-1.063579,-1.044087,-1.027152,-1.005944,-0.956742,-0.824892,-0.598898,-0.278607,0.058298,0.3485,0.590238,0.808709,1.025396,1.248045,1.441779,1.588804,1.692244,1.71602,1.723311,1.734039,1.749835,1.750995,1.745711,1.748426,1.754797,1.748356,1.75072,1.74809,1.754114,1.749754,1.753423,1.75394,1.754327,1.759742,1.763536,1.76609,1.765697,1.770225,1.773973,1.773097,1.780666,1.78836,1.78755,1.791437,1.796845,1.803366,1.790746,1.785475,1.745373,1.633224,1.436283,1.174032,0.883062,0.610267,0.298176,-0.0047,-0.271115,-0.536193,-0.741292,-0.927541,-1.066038,-1.117929,-1.142122,-1.147404,-1.155172,-1.154348,-1.145335,-1.147515,-1.13621,-1.146243,-1.150461,-1.158986,-1.19195,-1.252047,-1.393849,-1.552514,-1.658628,-1.640238,-1.572396,-1.526249,-1.507472,-1.510765,-1.514354,-1.511826,-1.512237,-1.506979,1
-1.531765,-1.533153,-1.533686,-1.534423,-1.534489,-1.531878,-1.535363,-1.532706,-1.533545,-1.5338,-1.538589,-1.535106,-1.537098,-1.475963,-1.283062,-0.917614,-0.450415,0.041712,0.501791,0.895304,1.138431,1.284329,1.373905,1.41967,1.432493,1.432335,1.4416,1.431587,1.444374,1.444832,1.454752,1.452445,1.461265,1.455738,1.459289,1.445247,1.450702,1.420555,1.408188,1.42066,1.412821,1.411261,1.412345,1.416644,1.411015,1.416385,1.412776,1.40595,1.409156,1.399878,1.400374,1.400947,1.399763,1.404607,1.404106,1.402139,1.402888,1.403856,1.412157,1.406429,1.406661,1.416804,1.42217,1.411307,1.413023,1.389892,1.351348,1.252734,1.127534,0.964818,0.766142,0.512128,0.242496,-0.057956,-0.353143,-0.641948,-0.913225,-1.162878,-1.370586,-1.553794,-1.660374,-1.691924,-1.692883,-1.676945,-1.651241,-1.626035,-1.624522,-1.616573,-1.616773,-1.613698,-1.616273,-1.616658,-1.615913,-1.617331,-1.619444,-1.619517,-1.622483,-1.61993,-1.620851,-1.622295,-1.622082,-1.622182,-1.623821,-1.626187,-1.626101,-1.625536,2
-1.204861,-1.202477,-1.201075,-1.192066,-1.182062,-1.180845,-1.18009,-1.177509,-1.178865,-1.178567,-1.178471,-1.179512,-1.178948,-1.180566,-1.180748,-1.181988,-1.178732,-1.180188,-1.179775,-1.17925,-1.178562,-1.177696,-1.177125,-1.165546,-1.076933,-0.975904,-0.940866,-0.933951,-0.941468,-0.938403,-0.923478,-0.900098,-0.863905,-0.826606,-0.775243,-0.723436,-0.624862,-0.376619,0.03378,0.34816,0.691449,1.099116,1.496299,1.843126,2.035638,2.085966,2.109009,2.129048,2.152657,2.164337,2.169385,2.171397,2.17479,2.173738,2.174092,2.177331,2.176133,2.173999,2.173222,2.170571,2.157701,2.135558,2.118902,2.115996,2.106295,2.111044,2.12402,2.129608,2.115643,2.095922,1.994901,1.76427,1.449612,1.050142,0.704249,0.35532,0.068623,-0.22212,-0.465957,-0.619777,-0.735003,-0.808818,-0.851201,-0.881049,-0.895793,-0.896653,-0.878322,-0.854616,-0.849724,-0.849539,-0.88205,-0.943014,-1.032292,-1.12859,-1.200241,-1.238115,-1.250388,-1.251833,-1.250042,-1.250317,-1.2396,-1.214584,-1.190434,-1.162639,-1.144898,-1.13614,1
-1.089841,-1.090874,-1.065367,-1.03427,-0.996187,-0.962808,-0.946491,-0.970886,-1.026161,-1.122893,-1.287023,-1.496803,-1.624453,-1.649638,-1.619242,-1.581822,-1.584628,-1.519755,-1.339229,-1.111726,-0.983367,-0.919331,-0.916616,-0.882095,-0.84929,-0.802645,-0.726217,-0.464545,-0.063628,0.377511,0.78581,1.081299,1.317613,1.503816,1.646467,1.74742,1.820201,1.847563,1.859513,1.866337,1.873077,1.872043,1.879335,1.883469,1.893594,1.888106,1.888309,1.886414,1.889833,1.88735,1.88422,1.875769,1.875483,1.877161,1.87506,1.867324,1.858768,1.850899,1.845223,1.838098,1.822159,1.797467,1.765771,1.727776,1.67858,1.61546,1.519407,1.393756,1.239038,1.051994,0.837293,0.589116,0.348569,0.079951,-0.181447,-0.438322,-0.678948,-0.884878,-1.019878,-1.120556,-1.168122,-1.181236,-1.185444,-1.184306,-1.192421,-1.209082,-1.225966,-1.235626,-1.244265,-1.236721,-1.235958,-1.253599,-1.305825,-1.383578,-1.456916,-1.507986,-1.527643,-1.525201,-1.51087,-1.472167,-1.438286,-1.424292,-1.417171,-1.416002,-1.410731,-1.408154,1
-1.740324,-1.639414,-1.595367,-1.59314,-1.607117,-1.610025,-1.597529,-1.59295,-1.592549,-1.583769,-1.572569,-1.571452,-1.554009,-1.524177,-1.433901,-1.260589,-1.095567,-1.000597,-0.969437,-0.973759,-0.93325,-0.907923,-0.895766,-0.882379,-0.860307,-0.816004,-0.685295,-0.437934,-0.123769,0.260364,0.55423,0.806619,1.061174,1.279585,1.479298,1.621271,1.657224,1.728568,1.744962,1.732717,1.731709,1.734082,1.724965,1.719614,1.720232,1.718133,1.713621,1.715118,1.713681,1.70985,1.710686,1.701084,1.703129,1.710522,1.704259,1.712712,1.715174,1.714303,1.719064,1.701997,1.699569,1.695983,1.688774,1.693717,1.701597,1.684341,1.69646,1.679891,1.651597,1.620418,1.50533,1.364302,1.171914,0.919533,0.648583,0.368036,0.083411,-0.231328,-0.469773,-0.693467,-0.825093,-0.931421,-1.013403,-1.07216,-1.103837,-1.116065,-1.138414,-1.149209,-1.154994,-1.162601,-1.16771,-1.169446,-1.178767,-1.198274,-1.218484,-1.249866,-1.278884,-1.313761,-1.372252,-1.49813,-1.643053,-1.79087,-1.880588,-1.885281,-1.812161,-1.723241,1
-2.482955,-2.458932,-2.44353,-2.441355,-2.437543,-2.435383,-2.433473,-2.434536,-2.43312,-2.435835,-2.430982,-2.429794,-2.427611,-2.42999,-2.43025,-2.430644,-2.413063,-2.307954,-2.037775,-1.603635,-1.053165,-0.489177,0.044497,0.438053,0.68467,0.822649,0.893362,0.931435,0.938726,0.963774,0.96997,0.975894,0.976116,0.980082,0.987432,0.988695,0.989651,0.98355,0.978198,0.977949,0.981112,0.964476,0.967522,0.966498,0.963018,0.959138,0.963796,0.964176,0.963045,0.952731,0.95405,0.950562,0.947114,0.949603,0.948971,0.942524,0.946801,0.939885,0.939297,0.94146,0.935366,0.939827,0.933037,0.92846,0.92826,0.934994,0.926067,0.928404,0.922616,0.927908,0.926047,0.923745,0.92421,0.918483,0.923743,0.916857,0.91536,0.911572,0.925192,0.913798,0.906282,0.909328,0.90791,0.900004,0.900956,0.897644,0.884592,0.876841,0.853092,0.807485,0.770545,0.742347,0.670726,0.599549,0.475835,0.267436,0.003345,-0.359779,-0.785983,-1.254295,-1.718718,-2.115725,-2.42165,-2.581224,-2.66345,-2.686821,2
-1.013499,-1.006121,-1.005774,-1.00564,-1.003897,-1.002007,-1.00318,-1.001925,-1.003779,-1.003285,-1.003155,-1.0034,-1.005131,-1.003543,-1.002521,-1.000078,-0.999036,-0.994963,-0.992218,-0.991431,-0.989127,-0.984383,-0.942596,-0.854291,-0.800118,-0.788972,-0.810036,-0.829911,-0.819052,-0.75201,-0.696035,-0.651328,-0.606565,-0.49345,-0.354682,-0.05336,0.381295,0.794405,1.286277,1.765194,2.200669,2.507884,2.726315,2.851277,2.877302,2.880875,2.8905,2.887386,2.895992,2.893621,2.894767,2.893837,2.88266,2.86988,2.870264,2.812563,2.709329,2.485607,2.171372,1.832244,1.463314,1.120355,0.773378,0.465138,0.164365,-0.091136,-0.316444,-0.488432,-0.621218,-0.712037,-0.746123,-0.760503,-0.763254,-0.750631,-0.737379,-0.718507,-0.70275,-0.692178,-0.679375,-0.668984,-0.654844,-0.642878,-0.662014,-0.703991,-0.778816,-0.868128,-0.927662,-0.933627,-0.929186,-0.92097,-0.923633,-0.924879,-0.914625,-0.887949,-0.862302,-0.823099,-0.798523,-0.783456,-0.780167,-0.784328,-0.794493,-0.802436,-0.808563,-0.809187,-0.806682,-0.802178,1
-1.37249,-1.376653,-1.377087,-1.380383,-1.382779,-1.383783,-1.385549,-1.383582,-1.388685,-1.388433,-1.38743,-1.380863,-1.336573,-1.169347,-0.853694,-0.370629,0.175072,0.704222,1.152583,1.462428,1.64833,1.752626,1.770035,1.757341,1.738244,1.726864,1.727486,1.725662,1.734516,1.727056,1.733888,1.733982,1.72538,1.711382,1.707387,1.703502,1.703363,1.702265,1.702796,1.700484,1.696487,1.688451,1.68863,1.682702,1.685809,1.676385,1.674468,1.681096,1.673087,1.675294,1.67498,1.65624,1.616563,1.593421,1.555041,1.479971,1.41419,1.344243,1.284233,1.176593,1.066207,0.889625,0.640325,0.342297,-0.014454,-0.372291,-0.710511,-1.005646,-1.240282,-1.397463,-1.457422,-1.46771,-1.452033,-1.41172,-1.367663,-1.33355,-1.305282,-1.294836,-1.295636,-1.290561,-1.288133,-1.287456,-1.286395,-1.286363,-1.287501,-1.284798,-1.287135,-1.288798,-1.289663,-1.29206,-1.292786,-1.295376,-1.298789,-1.299805,-1.303141,-1.304052,-1.304861,-1.304382,-1.304931,-1.307564,-1.306659,-1.3076,-1.307208,-1.307958,-1.3097,-1.315097,2
-1.384259,-1.468133,-1.524837,-1.548275,-1.543345,-1.529922,-1.514838,-1.510161,-1.49836,-1.494445,-1.488526,-1.490438,-1.444179,-1.33933,-1.211458,-1.114588,-1.068735,-1.054643,-1.057466,-1.050156,-1.029053,-1.014921,-1.025985,-0.993901,-0.894644,-0.666277,-0.348228,0.002874,0.325241,0.603411,0.873739,1.131474,1.347694,1.511142,1.63976,1.692997,1.703957,1.718043,1.731073,1.7417,1.74283,1.735307,1.737276,1.736458,1.729824,1.726516,1.712343,1.70038,1.708209,1.704891,1.70065,1.693382,1.693789,1.68571,1.689767,1.688935,1.686419,1.684923,1.686496,1.677463,1.682254,1.682265,1.684492,1.678226,1.676376,1.670635,1.662617,1.649794,1.609277,1.513219,1.37733,1.191483,0.961958,0.691034,0.414099,0.142805,-0.135866,-0.393572,-0.639426,-0.858409,-1.029911,-1.139535,-1.20196,-1.218712,-1.223978,-1.226925,-1.227045,-1.218725,-1.213576,-1.222238,-1.227938,-1.230034,-1.232292,-1.236273,-1.259931,-1.333808,-1.48305,-1.688974,-1.807081,-1.785993,-1.714153,-1.653456,-1.634073,-1.632869,-1.632274,-1.621353,1
-1.529085,-1.526748,-1.528453,-1.52577,-1.52539,-1.525575,-1.525086,-1.52805,-1.527358,-1.526612,-1.502807,-1.438879,-1.334416,-1.197413,-1.10173,-1.067534,-1.06354,-1.055871,-1.031585,-1.023149,-1.00925,-0.987416,-0.977902,-0.969281,-0.955766,-0.89235,-0.678297,-0.375641,-0.030782,0.295436,0.616981,0.887173,1.122888,1.328069,1.504832,1.648622,1.709814,1.72535,1.732078,1.744313,1.751269,1.737497,1.728537,1.732623,1.740302,1.740506,1.726464,1.731766,1.734097,1.730521,1.731437,1.715881,1.722713,1.734271,1.742574,1.742631,1.751966,1.757402,1.749267,1.761447,1.767146,1.75224,1.749216,1.756608,1.741173,1.723859,1.713175,1.677743,1.611816,1.54514,1.407147,1.212365,1.019715,0.776248,0.519068,0.236657,-0.053271,-0.346005,-0.628123,-0.870037,-1.025925,-1.118998,-1.167652,-1.185608,-1.194769,-1.197343,-1.192547,-1.185304,-1.185308,-1.190193,-1.19503,-1.204512,-1.208991,-1.211165,-1.235928,-1.297931,-1.414804,-1.543775,-1.659458,-1.701519,-1.702557,-1.697697,-1.694291,-1.693442,-1.671996,-1.652127,1
-1.42538,-1.427694,-1.430298,-1.432314,-1.433678,-1.435454,-1.440792,-1.442143,-1.442483,-1.445889,-1.448202,-1.445107,-1.342515,-1.028191,-0.560647,-0.029304,0.487312,0.898236,1.153678,1.331833,1.413075,1.433131,1.463083,1.468244,1.464022,1.46338,1.468211,1.473067,1.461668,1.456737,1.451679,1.447782,1.446899,1.4418,1.4393,1.445471,1.440034,1.441148,1.44045,1.431513,1.434429,1.435362,1.424827,1.424632,1.405316,1.41502,1.413461,1.409174,1.407301,1.396947,1.390721,1.392408,1.395577,1.407011,1.409308,1.406812,1.416033,1.414642,1.410613,1.400006,1.395177,1.38051,1.387994,1.352536,1.291958,1.194735,1.121811,0.98041,0.80331,0.572816,0.258284,-0.102361,-0.493843,-0.866738,-1.204571,-1.46175,-1.602323,-1.651621,-1.67826,-1.67914,-1.678832,-1.668126,-1.65224,-1.642327,-1.641435,-1.641847,-1.642527,-1.638335,-1.623731,-1.618573,-1.613809,-1.607508,-1.601104,-1.594904,-1.590585,-1.583768,-1.579585,-1.576019,-1.576733,-1.57641,-1.580129,-1.583944,-1.585276,-1.586589,-1.587955,-1.587908,2
-2.054385,-2.179473,-2.21618,-2.169193,-2.066207,-1.977896,-1.934938,-1.931682,-1.921382,-1.905602,-1.885783,-1.876659,-1.871676,-1.866315,-1.855072,-1.850913,-1.834068,-1.765199,-1.614907,-1.450259,-1.351275,-1.320379,-1.340509,-1.389801,-1.390197,-1.351485,-1.322135,-1.238071,-1.09144,-0.820775,-0.557963,-0.261459,0.071027,0.335216,0.568384,0.786376,0.977629,1.132664,1.247971,1.295975,1.31799,1.32192,1.330658,1.331155,1.335562,1.343812,1.345223,1.354871,1.355048,1.359925,1.362389,1.36317,1.36032,1.361078,1.354418,1.355571,1.353316,1.356419,1.351382,1.354103,1.35426,1.355218,1.352936,1.352299,1.350149,1.350824,1.350292,1.34793,1.345774,1.341734,1.344391,1.346321,1.346001,1.345402,1.345311,1.337821,1.337425,1.328514,1.315675,1.317378,1.311194,1.312261,1.29914,1.291522,1.269424,1.216867,1.103622,0.933486,0.701521,0.415801,0.13319,-0.169469,-0.449664,-0.723411,-0.999669,-1.240017,-1.407677,-1.52024,-1.583535,-1.607733,-1.625702,-1.635026,-1.642395,-1.648736,-1.65853,-1.662167,1
-1.36456,-1.364919,-1.363496,-1.363031,-1.360977,-1.361158,-1.35492,-1.350449,-1.347575,-1.339719,-1.344118,-1.303957,-1.184814,-1.006863,-0.88867,-0.864769,-0.887085,-0.87551,-0.820161,-0.792454,-0.735253,-0.691941,-0.658991,-0.6047,-0.527963,-0.392601,-0.146075,0.176315,0.596825,0.932464,1.212451,1.466298,1.684015,1.844935,1.947737,2.001429,2.005479,1.999126,2.005887,2.011886,2.028483,2.024059,2.026563,2.023644,2.01265,2.021288,2.016445,2.028135,2.024797,2.029757,2.036278,2.045923,2.048118,2.044033,2.042119,2.043755,2.033426,2.023201,2.015072,1.972465,1.886083,1.776146,1.608467,1.387976,1.087384,0.733377,0.381975,0.037038,-0.247289,-0.499573,-0.681254,-0.792608,-0.829047,-0.844275,-0.843714,-0.843076,-0.848941,-0.856982,-0.870975,-0.886433,-0.916076,-0.956583,-1.01692,-1.111604,-1.227184,-1.379846,-1.473275,-1.491797,-1.468172,-1.431203,-1.365119,-1.314442,-1.302984,-1.290903,-1.289584,-1.284258,-1.280402,-1.274535,-1.270495,-1.26765,-1.262536,-1.263495,-1.260052,-1.260115,-1.259661,-1.263722,1
