@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
-1.446903,-0.746248,0.196982,1.372081,2.110365,2.650795,2.770496,2.434673,1.694033,0.861709,-0.041546,-1.05979,-1.605102,-1.099815,0.226684,1.499975,2.875561,3.153662,2.855499,3.120606,3.542618,2.610345,1.157375,-0.207062,-1.257832,-1.08525,-1.637869,-2.385012,-2.930296,-2.489823,-1.860728,-1.181502,-0.58511,-0.925168,-1.67952,-2.443538,-2.957898,-2.50441,-1.880874,-1.122163,2
-1.807903,-1.127579,0.171762,1.185778,2.172725,2.637146,2.863692,2.618764,1.664491,0.615825,-0.189157,-1.427895,-1.88206,-1.152317,0.166378,1.612944,2.732976,2.814447,2.847953,2.972854,3.222391,2.651288,1.013021,-0.378059,-1.531614,-0.005961,-0.362536,-1.762116,-2.988342,-3.283861,-2.195172,-0.945894,-0.052169,-0.639545,-1.759791,-2.925272,-3.12883,-2.400729,-1.609901,-0.407736,2
-2.056054,-1.23749,0.165627,1.390835,2.481761,3.026036,2.832606,1.970468,1.181221,0.279492,-0.923663,-1.938222,-1.6654,-0.496648,0.758735,2.097626,2.84979,3.172354,3.007443,3.190002,3.12692,2.095326,0.772813,-0.529226,-1.625228,-0.173644,-0.632879,-1.79627,-2.814566,-3.109695,-2.082477,-1.005196,-0.129921,-0.560755,-1.439221,-2.558145,-3.104441,-2.308684,-1.639729,-0.571502,2
-2.096982,-1.145064,0.187548,1.218776,2.165135,2.788249,2.873751,2.291445,1.4118,0.593368,-0.571795,-1.873127,-1.997515,-0.954888,0.398951,1.749049,2.947,3.079061,2.796724,3.005549,3.016972,2.520542,1.039379,-0.24102,-1.682113,-0.105808,-0.292041,-1.514957,-2.683994,-3.347796,-2.430605,-1.279022,-0.426708,-0.030708,-0.723484,-1.941054,-3.105716,-3.001024,-1.940801,-0.697078,2
-1.81922,-0.92523,0.412655,1.501192,2.475979,2.90332,2.792641,1.642754,1.254156,0.665918,-0.392536,-1.506336,-1.962756,-1.235693,0.103717,1.601363,2.692191,2.670183,2.828008,2.963737,3.400323,2.768113,1.123738,-0.157976,-1.49233,-0.023605,-0.087386,-1.257942,-2.708771,-3.430518,-2.591944,-1.398005,-0.278491,-0.172737,-1.259098,-2.378715,-3.256152,-2.849442,-1.975665,-0.639441,2
-2.096882,-1.377347,-0.118679,1.14293,2.283991,3.070053,3.040385,2.410349,1.422691,0.188572,-1.119322,-1.94412,-1.861074,-0.837472,0.498282,1.864684,2.933963,3.089353,3.059466,3.043146,3.067746,2.277174,0.946455,-0.340719,-1.567438,-0.108896,-0.343478,-1.56305,-2.615021,-3.157649,-2.311052,-1.225165,-0.161611,-0.490657,-1.547436,-2.450584,-2.830937,-2.274669,-1.46446,-0.531522,3
-1.872463,-1.085959,0.177105,1.571028,2.926314,3.713497,3.949099,3.628787,2.900283,1.782578,0.675338,-0.060076,-0.936374,-1.825209,-1.17849,-0.051629,1.258066,1.914261,1.990004,1.798825,2.157458,2.256522,1.052572,-0.251102,-1.40579,-0.270416,-0.485987,-1.789869,-2.975717,-3.077783,-2.049078,-1.040225,-0.285142,-0.780628,-1.902502,-2.777485,-2.934721,-2.33349,-1.681191,-0.700414,3
-1.797655,-1.141656,0.116939,1.416277,2.503429,2.95855,2.939009,2.364139,1.543555,0.659252,-0.404842,-1.489324,-1.737176,-0.920512,0.189389,1.430928,2.806104,3.12118,2.848922,3.068157,3.262025,2.358668,0.806872,-0.464948,-1.623034,-0.30855,-0.53305,-1.650652,-2.833584,-3.160576,-2.339264,-1.136455,-0.20918,-0.648111,-1.637857,-2.611561,-2.940088,-2.464582,-1.714158,-0.62658,3
-1.526549,-0.803387,0.401247,1.22439,2.275479,2.789663,2.762056,2.283455,1.656915,0.732947,-0.180801,-1.522975,-1.738234,-1.041707,0.112121,1.542373,2.842594,2.875176,2.590216,2.826072,2.916266,2.944267,1.573487,0.06779,-1.101615,-0.454726,-1.049554,-2.130825,-2.967288,-3.293565,-2.394577,-1.006679,-0.125397,-0.519338,-1.592687,-2.618394,-3.289224,-2.699692,-1.677598,-0.681701,2
-1.828733,-1.109839,-0.410807,1.072168,2.103967,2.615509,2.989427,2.593385,2.033293,1.070215,-0.129343,-1.543455,-2.159749,-1.411451,-0.077914,1.406665,2.733893,2.798797,2.773287,2.984288,3.337314,2.550842,0.813919,-0.575579,-1.67752,0.239075,-0.404315,-1.703584,-2.715861,-3.120273,-2.37801,-1.386876,0.004028,-0.147029,-1.498047,-2.684827,-3.103886,-2.435249,-1.473328,-0.144396,3
-1.882333,-0.967481,0.277195,1.260909,2.209003,2.973169,2.871072,2.461128,1.656071,0.734649,-0.2166,-1.177773,-1.811213,-1.318307,-0.009612,1.336051,2.698554,2.910678,2.866001,2.867102,3.013523,2.903968,1.302204,-0.136868,-1.44272,-0.224776,-1.061365,-1.777457,-2.751981,-3.20041,-2.203599,-1.510094,-0.325238,-0.478198,-1.531007,-2.615042,-3.276594,-2.563123,-1.484378,-0.375109,3
-1.973832,-1.040092,0.194921,1.269687,2.439547,2.963615,2.807348,2.141267,1.32226,0.41471,-0.662005,-1.912217,-2.064533,-0.891257,0.356525,1.731367,2.897756,3.145822,2.916766,3.107084,3.472053,2.399831,0.933898,-0.343467,-1.525301,-0.37683,-0.90191,-1.890452,-2.761683,-2.856691,-2.261082,-1.386413,-0.304714,-0.210146,-1.278251,-2.242152,-2.84478,-2.60379,-1.634336,-0.548526,3
-1.732511,-0.909331,0.342089,1.3024,1.727007,2.450015,2.551704,2.219234,1.583825,0.839673,-0.166993,-1.466888,-1.661323,-0.631462,0.634026,1.964864,3.159745,2.794372,2.461604,2.634285,3.000756,3.064357,1.401757,0.114137,-1.239699,0.136082,-0.580173,-1.873532,-3.067011,-3.441772,-2.372366,-1.2543,-0.238483,-0.8121,-1.715652,-2.858752,-3.421865,-2.662294,-1.668247,-0.60718,2
-1.495316,-0.737466,0.138795,1.321648,2.043785,2.8393,3.091178,2.613098,2.006742,1.359565,0.548279,-0.837757,-1.431328,-1.3983,-0.236354,0.928899,2.306115,3.207497,2.918072,2.766046,2.943206,2.842041,1.447473,0.137043,-1.159125,-0.859987,-1.264724,-1.97661,-2.77839,-2.935662,-2.190827,-1.470471,-0.914544,-1.206774,-1.862767,-2.592446,-2.993575,-2.475926,-1.681559,-0.958875,1
-1.404165,-0.917233,-0.294485,1.231169,2.121938,2.605008,2.717135,2.375443,1.474575,0.742976,-0.197896,-1.576994,-1.760643,-0.698363,0.645035,2.100174,3.380719,2.998253,2.622255,2.565992,3.167829,3.22216,1.572898,0.088566,-1.345672,-0.752988,-1.067509,-1.753568,-2.666576,-2.805184,-2.075375,-1.499632,-0.939659,-1.264818,-1.94304,-2.419054,-2.49157,-2.542212,-2.08562,-1.129869,1
-1.1298,-0.100651,0.819158,1.638609,2.084094,2.158595,1.864352,1.321333,0.793754,0.24054,-0.542727,-1.128565,-0.536144,0.550579,2.068279,3.161787,3.039633,2.292043,1.984493,2.894946,3.589006,2.935759,1.3736,0.057541,-0.940746,-0.917174,-1.374224,-2.290063,-3.158348,-3.07687,-2.2808,-1.404913,-0.885923,-1.275637,-2.060014,-2.604446,-3.01053,-2.761309,-2.13662,-1.252597,1
-1.660878,-0.994894,0.271431,1.328739,2.187305,2.689666,2.803439,2.276891,1.514409,0.427245,-0.631077,-1.571066,-1.502923,-0.715046,0.671755,1.951832,2.982678,2.831153,2.660936,2.812172,3.127181,2.91612,1.348693,-0.074434,-1.198999,-0.455209,-1.049402,-2.123066,-3.222062,-2.983576,-1.949487,-0.952984,-0.332275,-0.977866,-1.649619,-2.559391,-3.310818,-2.627757,-1.68335,-0.575468,2
-1.642092,-0.785521,0.496045,1.73861,2.516763,2.906107,2.530687,1.850905,0.702462,-0.620019,-0.913236,-0.901087,-0.859124,0.395358,1.776269,2.859154,1.879035,2.326968,2.995017,2.639191,2.852857,2.773217,1.557532,-0.005609,-1.203085,-0.425887,-0.895101,-1.926447,-2.864297,-3.36487,-2.53085,-1.561568,-0.53301,-0.592181,-1.607499,-2.727717,-3.285347,-2.886758,-1.942353,-0.722519,2
-1.826403,-0.987355,0.329666,1.508919,2.421407,2.927858,2.846585,2.368944,1.678894,0.879786,-0.265306,-1.266804,-1.760665,-1.52382,-0.460783,0.766191,2.275051,3.069096,2.760304,2.928911,2.915627,2.869779,1.448745,-0.099313,-1.444247,-0.010168,-0.589446,-1.746358,-2.867562,-3.338316,-2.295511,-1.191325,-0.03765,-0.275928,-1.422091,-2.472462,-3.276439,-2.853373,-1.713589,-0.27085,2
-1.739246,-1.062452,0.182639,1.409759,2.405734,2.774814,2.747074,2.032008,1.469597,0.075093,-0.801443,-1.327937,-1.597077,-0.688715,0.446962,1.724254,2.94434,3.024692,2.754779,3.021948,3.119354,2.814157,1.475878,0.078241,-1.202081,-0.698218,-1.427914,-2.341772,-3.122021,-2.85134,-1.868767,-0.903923,-0.042639,-0.292341,-1.49909,-2.309146,-3.041806,-2.848295,-1.936726,-0.898376,2
-1.765922,-0.96135,0.27406,1.611669,2.492861,2.798474,2.556888,2.110495,1.397112,0.435086,-0.497672,-1.336426,-1.71157,-0.907402,0.403158,1.366834,2.525868,2.703476,2.678445,2.801815,3.15431,2.792875,1.196207,-0.134324,-1.376469,0.25531,-0.652818,-1.858776,-3.29538,-3.411987,-2.183233,-0.955994,0.259838,-0.209459,-1.578296,-2.821882,-3.535117,-2.88098,-1.596619,-0.143106,2
-1.35955,-0.592333,0.593426,1.754712,2.470548,2.959554,2.832076,2.251473,1.641306,0.892893,-0.088314,-0.896727,-1.582908,-1.010643,0.316021,1.61792,2.779239,2.804996,3.011218,3.088186,2.9184,2.428483,1.005454,-0.415469,-1.331687,-0.611468,-1.176626,-2.156475,-2.552285,-2.905406,-2.589255,-1.641824,-0.864802,-0.914023,-1.865431,-2.593752,-3.011212,-2.540949,-1.817533,-0.847235,2
-1.635041,-0.831151,0.043551,1.137059,2.212667,2.667261,2.806026,2.498205,1.786634,0.85936,-0.261002,-1.089272,-1.568087,-1.224974,-0.125432,1.22759,2.544738,2.967138,2.792407,2.686293,2.887534,2.682339,1.44811,0.054444,-1.242045,0.082173,-0.016287,-1.478261,-2.414006,-3.73392,-3.285348,-1.926753,-0.915208,0.152097,-0.582056,-1.912999,-3.077455,-3.243329,-2.208303,-0.764697,2
-1.831425,-1.101576,0.067597,1.294491,2.432695,3.088703,3.229712,2.684269,1.513493,0.271643,-0.616043,-1.614301,-1.952959,-1.033425,0.22699,1.805852,2.811277,2.507693,3.197613,3.045251,2.903487,2.500499,1.041827,-0.270582,-1.459213,-0.782735,-1.428514,-2.467476,-2.908331,-2.579969,-1.674966,-0.705425,0.018204,-0.339032,-1.330738,-2.172989,-2.818079,-2.64895,-1.848661,-1.055906,3
-1.920042,-1.569911,-0.526103,0.648829,1.770659,2.577138,2.831204,2.55283,1.883961,1.180812,0.399355,-0.717726,-1.829126,-1.572608,-0.206136,1.328372,2.718109,2.630225,2.6242,3.038568,3.089041,2.807769,1.167264,-0.207181,-1.522912,0.299853,-0.449058,-1.804453,-2.882145,-3.58738,-2.458464,-0.987932,0.242827,0.134818,-1.165735,-2.625651,-3.290162,-2.848429,-1.609015,-0.145664,3
-1.830645,-0.805645,0.357242,1.267509,1.98001,2.610555,2.603764,1.781987,1.039561,-0.081402,-0.913553,-1.812518,-1.365124,-0.291065,1.239274,2.768103,3.349845,2.732251,2.70734,2.997521,3.503203,2.576254,0.996379,-0.433943,-1.509368,0.03808,-0.685045,-2.12114,-3.335429,-3.268135,-2.242499,-0.812969,-0.469082,-1.534851,-2.428781,-2.316997,-2.133866,-1.696595,-1.778343,-0.681885,2
-1.724766,-0.992322,0.279776,1.367496,2.414707,3.010502,2.844668,2.087603,1.339972,0.353522,-0.578893,-1.537949,-1.60842,-0.838632,0.429786,1.728201,3.134721,3.202771,2.974401,3.127202,3.23404,2.500458,0.88628,-0.473842,-1.531612,-0.53503,-1.094764,-1.982242,-2.794207,-2.810684,-2.156633,-1.18034,-0.393699,-0.90069,-1.729027,-2.424553,-2.881063,-2.438401,-1.669457,-0.63888,2
-1.856964,-1.041178,0.181812,1.575416,2.420493,2.6467,2.51998,1.857934,1.251425,0.366702,-1.09183,-1.655747,-2.03168,-1.273227,0.193113,1.707848,2.992849,3.122621,2.947469,2.555945,2.817076,2.773217,1.215624,-0.460797,-1.614907,0.404006,-0.306363,-1.905177,-3.344422,-3.257847,-2.03003,-0.4914,0.428283,-0.176693,-1.557846,-2.856454,-3.270947,-2.385495,-1.465183,0.095672,2
-2.097214,-0.999079,0.49091,1.72632,2.42605,2.822348,2.656401,2.205154,1.415255,0.388236,-0.875631,-2.136203,-1.973974,-0.987041,0.465727,1.870966,3.061054,3.104176,2.918221,2.351767,2.331442,2.863405,1.182909,-0.300787,-1.718791,0.287479,-0.287771,-1.968561,-3.160225,-3.120635,-1.752912,-0.339528,0.037035,-0.87895,-1.364378,-2.551195,-3.003405,-2.57403,-1.982637,-0.531908,2
-1.728438,-1.00138,0.259988,1.378427,2.386447,2.889557,2.781998,2.627903,1.871591,1.05603,-0.169293,-1.379044,-1.737944,-1.089351,0.123513,1.353147,2.71707,3.023324,2.743964,2.724359,2.985977,2.67355,1.177002,-0.170639,-1.29685,-0.352161,-0.634026,-1.535058,-2.67264,-3.324308,-2.576789,-1.511644,-0.505262,-0.694974,-1.741465,-2.739885,-3.020673,-2.39876,-1.804998,-0.688265,2
-1.823094,-1.31231,0.059926,1.315787,2.384326,2.901629,2.775015,2.320487,1.425974,0.207468,-1.032514,-1.767465,-1.315666,-0.184942,0.882643,2.168183,3.077757,2.799606,2.751394,3.073483,3.244692,2.143632,0.797054,-0.498727,-1.372715,-0.145016,-0.766569,-1.854667,-2.85237,-3.146606,-2.461483,-1.261888,-0.269952,-0.421597,-1.563058,-2.581966,-3.18996,-2.471245,-1.548115,-0.487131,2
-1.940027,-1.063429,0.193197,1.243124,2.369961,2.699959,2.549518,1.797457,0.867093,0.119857,-0.567345,-1.607023,-1.781446,-0.493732,0.824718,2.255369,3.280448,2.645983,2.825731,3.254627,3.192655,2.746688,1.198963,-0.141641,-1.488133,-0.121988,-0.696566,-1.842758,-2.942213,-3.317391,-2.263665,-1.359555,-0.35353,-0.40516,-1.398693,-2.447028,-3.030577,-2.655154,-1.658375,-0.489921,2
-1.776682,-1.134005,0.124221,1.267638,2.22736,2.569266,2.401809,1.646576,0.810955,-0.39871,-1.627208,-1.82362,-1.083282,0.128839,1.371805,2.791188,3.255315,2.792666,2.680585,2.985837,3.31989,2.430061,0.959868,-0.409826,-1.387563,-0.152442,-0.95375,-2.301324,-3.344634,-3.008309,-1.697148,-0.5178,0.30712,-0.205016,-1.282055,-2.478349,-3.136496,-2.861528,-1.906175,-0.585079,2
-2.072077,-1.186544,0.204763,1.494056,2.402203,2.849195,2.939562,2.294793,1.571144,0.373222,-0.622217,-1.747079,-2.200413,-1.287998,0.065617,1.454838,2.856573,3.02287,2.642928,3.123776,3.203513,2.803761,1.233882,-0.429997,-1.712771,-0.226133,-0.979887,-2.055458,-2.64406,-2.843966,-2.064471,-0.958683,-0.195311,-0.415726,-1.510009,-2.535387,-2.94609,-2.335047,-1.290248,-0.277124,2
-1.803962,-1.004276,0.151067,1.370657,2.330506,2.831291,2.949539,2.517863,1.702153,0.962458,-0.249775,-1.368582,-1.767633,-1.04295,0.236333,1.511143,2.748079,2.878714,2.878904,2.970231,3.022468,2.45879,1.013326,-0.211219,-1.442855,-0.137694,-0.608492,-1.712984,-2.72074,-3.341895,-2.42685,-1.396986,-0.340721,-0.435121,-1.686636,-2.735541,-3.034633,-2.444131,-1.844296,-0.775555,2
-1.756543,-1.03755,0.198418,1.33551,2.555658,3.061708,2.978124,2.124563,0.84695,-0.583782,-0.848883,-1.535813,-1.642446,-0.547366,0.59805,2.063329,3.032381,3.009748,2.665124,3.04829,3.498764,2.540307,1.144247,-0.225593,-1.361621,-0.459562,-1.039483,-2.048783,-2.857239,-2.883554,-2.088255,-0.956016,-0.282303,-0.880458,-1.714226,-2.446533,-2.954412,-2.39563,-1.472147,-0.682975,1
-1.193026,-0.364308,0.668556,1.781845,2.265432,2.537993,2.158064,1.481727,0.428774,-0.491301,-0.638723,-1.329159,-0.929837,0.208905,1.434011,2.866678,3.393925,2.717586,2.473447,2.806175,3.374999,2.944702,1.632737,0.316161,-0.87765,-0.92426,-1.275047,-2.016596,-2.451096,-2.827171,-2.279335,-1.892662,-1.303273,-1.481969,-2.056637,-2.723153,-2.790798,-2.446149,-1.927265,-1.272301,1
-1.701646,-1.040263,0.441643,1.411368,2.244441,2.671744,2.477875,2.168267,1.384712,0.353464,-0.599587,-1.174667,-1.387299,-1.187315,0.036431,1.440495,2.882423,3.589305,2.915969,2.542106,2.60942,3.072846,2.054042,0.305554,-1.013939,-0.478562,-1.038201,-2.287206,-3.175166,-3.063676,-2.068251,-1.210734,-0.315457,-0.820697,-1.684043,-2.711987,-3.098211,-2.580304,-1.528175,-0.436721,2
-1.891362,-1.043407,0.095219,1.134558,2.195938,2.746594,2.960732,2.436828,1.712704,0.932687,-0.312621,-1.637804,-1.914815,-0.798755,0.565118,1.965372,2.976868,2.773303,2.884933,2.672883,2.831738,2.656387,1.183157,-0.170927,-1.390673,-0.33293,-1.075283,-2.057546,-3.075256,-3.021962,-2.222268,-1.176221,-0.142604,-0.463167,-1.489527,-2.291506,-3.218983,-2.723539,-1.692104,-0.581763,2
-2.021307,-1.178691,0.091015,1.353353,2.535361,2.997264,2.85274,2.419212,1.745768,0.605022,-0.496178,-1.751185,-2.045328,-1.079985,0.257011,1.532681,2.88779,3.02725,2.952597,3.043797,3.143983,2.228491,0.747177,-0.33579,-1.627099,-0.163789,-0.858258,-1.830125,-2.836029,-3.024355,-2.048434,-0.877774,-0.151782,-0.550857,-1.495195,-2.525417,-2.98776,-2.393101,-1.625235,-0.516843,2
-1.725241,-0.786385,0.28221,1.231763,2.118138,2.754582,2.953103,2.595146,1.787047,0.853863,0.082673,-0.903903,-1.794305,-1.285789,0.113135,1.466725,2.833124,2.916931,2.921084,3.13743,3.314912,2.649389,0.98485,-0.44437,-1.551949,-0.800202,-1.194618,-1.936944,-2.847982,-2.830133,-2.223468,-1.405916,-0.518559,-1.029011,-2.105824,-2.808723,-2.783827,-2.120289,-1.330411,-0.568257,2
-1.344733,-1.77564,-0.842008,0.69298,1.908312,2.736518,3.086201,2.928711,2.454289,1.6469,0.78317,-0.405238,-1.392026,-1.553262,-0.948186,0.386802,1.688901,2.862363,2.73358,2.826022,2.960142,2.930244,1.884414,0.309304,-0.892854,-0.178685,-0.328766,-1.44454,-2.3125,-3.296861,-2.724086,-1.762234,-0.756775,-0.508786,-1.354479,-2.353432,-3.204714,-2.680363,-1.963926,-0.794756,2
-1.340313,-0.483086,0.53166,1.546563,2.181714,2.687131,2.652882,2.533027,1.644436,0.827062,-0.075321,-1.130555,-1.586747,-0.762225,0.391953,1.769858,2.742619,2.532573,2.5504,2.722322,3.16462,2.772195,1.331571,-0.022847,-1.127724,-0.179035,-0.812322,-1.855429,-2.923232,-3.358608,-2.661857,-1.604428,-0.732724,-0.891118,-2.00014,-2.888738,-3.233453,-2.607909,-1.758631,-0.546146,2
