@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute target {1,2}

@data
1.717974,1.129071,0.58958,0.22977,0.043801,0.003822,0.082432,0.29715,0.492104,0.806545,1.88328,2.101143,1.604326,0.90492,0.423376,0.177663,0.063566,0.431911,0.394627,-0.127794,-0.302982,-0.496139,-0.581936,-0.383389,-0.431903,-0.364523,-0.446727,-0.251324,-0.232009,-0.370363,-0.290854,-0.503326,-0.566214,-0.29894,0.165984,0.525794,1.018118,2.88455,3.140145,3.12083,2.50767,0.815529,-0.037055,-0.816419,-1.219802,-1.514029,-1.770972,-1.903037,1
1.715088,1.127906,0.591003,0.231871,0.04602,0.002026,0.081933,0.296066,0.489997,0.801993,1.875799,2.093523,1.597921,0.899408,0.417273,0.169471,0.055896,0.424904,0.389889,-0.130404,-0.304135,-0.495373,-0.580667,-0.383144,-0.430729,-0.362942,-0.44689,-0.252509,-0.232757,-0.369676,-0.291116,-0.503004,-0.565403,-0.298299,0.166329,0.527706,1.01882,2.887655,3.143537,3.124233,2.510566,0.817705,-0.035683,-0.815,-1.219473,-1.513513,-1.770293,-1.902274,1
1.701729,1.117331,0.585978,0.228146,0.045184,0.011469,0.09823,0.326145,0.532483,0.86604,1.998874,2.221844,1.698133,0.963589,0.453364,0.191733,0.074404,0.463254,0.423695,-0.132383,-0.318042,-0.500554,-0.58192,-0.490215,-0.376482,-0.425931,-0.354454,-0.443912,-0.239822,-0.221841,-0.361647,-0.278483,-0.503701,-0.571581,-0.314446,0.143183,0.503263,0.993708,2.863784,3.125864,3.105635,2.498759,0.804902,-0.049219,-0.829615,-1.520105,-1.773644,-1.904909,1
1.704173,1.118656,0.586205,0.229588,0.046558,0.011931,0.098724,0.326275,0.534039,0.867271,2.001878,2.226281,1.701475,0.965756,0.454891,0.192712,0.07399,0.465234,0.42476,-0.133324,-0.318153,-0.501183,-0.58258,-0.49084,-0.376165,-0.426083,-0.35413,-0.444071,-0.239005,-0.221467,-0.360875,-0.27768,-0.502982,-0.571338,-0.314106,0.142345,0.50211,0.992739,2.861715,3.120296,3.103207,2.498353,0.805661,-0.049229,-0.828569,-1.520666,-1.7743,-1.905614,1
1.706509,1.121099,0.587886,0.231061,0.047474,0.012826,0.09832,0.324654,0.53119,0.861467,1.989089,2.213174,1.69256,0.96046,0.451996,0.191464,0.072672,0.459645,0.420048,-0.132964,-0.317001,-0.499239,-0.581583,-0.376397,-0.425444,-0.354799,-0.443892,-0.240956,-0.223408,-0.361548,-0.278754,-0.503288,-0.570784,-0.313401,0.144217,0.505092,0.995558,2.865179,3.124811,3.105462,2.497104,2.071434,0.804771,-0.05062,-0.829966,-1.521568,-1.77535,-1.906291,1
1.678211,1.106065,0.580405,0.228177,0.047146,0.00647,0.086928,0.302824,0.499053,0.813286,1.886509,2.101958,1.607587,0.909389,0.42664,0.178114,0.065026,0.424405,0.383282,-0.140143,-0.311787,-0.492371,-0.566571,-0.377494,-0.425769,-0.362744,-0.44499,-0.256807,-0.24295,-0.370789,-0.291225,-0.504439,-0.570147,-0.314022,0.153083,0.518273,1.019349,2.91235,3.162664,3.143891,2.611973,2.510953,0.803453,-0.046275,-0.820014,-1.509719,-1.763609,-1.89413,1
1.68323,1.110469,0.584135,0.230568,0.048874,0.008249,0.088606,0.305567,0.501101,0.813597,1.887245,2.104207,1.609124,0.909578,0.426994,0.179676,0.065391,0.424762,0.383691,-0.139963,-0.313176,-0.492638,-0.56719,-0.377907,-0.427014,-0.364068,-0.447103,-0.258265,-0.24398,-0.372103,-0.293086,-0.505138,-0.569869,-0.314068,0.153783,0.516726,1.01672,2.909108,3.161784,3.142588,2.615362,2.513131,0.803776,-0.045768,-0.819866,-1.508251,-1.761373,-1.891729,1
1.680435,1.206713,0.582405,0.228347,0.047733,0.008741,0.088965,0.305433,0.501286,0.815457,1.887491,2.104408,1.610967,0.912711,0.429578,0.182185,0.070141,0.427785,0.387449,-0.137364,-0.309015,-0.490526,-0.56313,-0.373552,-0.360107,-0.443467,-0.255234,-0.245822,-0.369967,-0.289743,-0.505764,-0.573438,-0.321116,0.148124,0.51742,1.022513,2.913364,3.160757,3.140589,2.606364,2.503732,0.795737,-0.051762,-0.82352,-1.22374,-1.515502,-1.769169,-1.898692,1
1.67287,1.102987,0.584632,0.237594,0.053505,0.012988,0.087857,0.285598,0.465723,0.755949,1.76095,1.968821,1.503314,0.842268,0.38557,0.152156,0.044697,0.382046,0.343291,-0.14908,-0.316434,-0.483787,-0.569226,-0.387339,-0.451197,-0.275917,-0.263585,-0.381614,-0.305424,-0.520781,-0.537076,-0.291771,0.177259,0.547638,1.048818,2.954444,3.20063,3.177289,2.632509,2.529895,1.104749,0.802192,-0.049549,-0.821136,-1.210453,-1.491871,-1.738497,-1.866214,1
1.68166,1.111783,0.588589,0.285155,0.058349,0.012107,0.085213,0.286916,0.46748,0.758583,1.762253,1.971002,1.506821,0.846223,0.39041,0.157439,0.04822,0.385566,0.34593,-0.146436,-0.314228,-0.567017,-0.383811,-0.373682,-0.44855,-0.275473,-0.268427,-0.387775,-0.311586,-0.508004,-0.556448,-0.296172,0.174614,0.545871,1.050568,2.953091,3.19443,3.168887,2.621911,2.519739,1.098131,0.799541,-0.048227,-0.82421,-1.223212,-1.494938,-1.738919,-1.865754,1
1.678452,1.104308,0.584971,0.28265,0.05591,0.016573,0.091269,0.291932,0.47359,0.764418,1.77127,1.982099,1.514474,0.851048,0.394473,0.160661,0.051048,0.387844,0.348507,-0.144311,-0.312267,-0.482875,-0.566411,-0.382986,-0.451052,-0.275582,-0.266742,-0.382544,-0.305637,-0.504533,-0.558455,-0.299008,0.172595,0.543424,1.048617,2.953149,3.194033,3.173259,2.620331,2.519999,2.081104,0.798452,-0.049284,-0.818345,-1.209505,-1.496356,-1.744312,-1.872931,1
1.667233,1.094548,0.571564,0.223654,0.048132,0.014998,0.103655,0.331117,0.537534,0.867533,1.991412,2.210366,1.691412,0.966489,0.463206,0.203953,0.08664,0.467236,0.425146,-0.123808,-0.308733,-0.492762,-0.572016,-0.482464,-0.370971,-0.42112,-0.354852,-0.441717,-0.241121,-0.229479,-0.364703,-0.282762,-0.507538,-0.580523,-0.329777,0.134998,0.499027,1.000518,2.89141,3.150215,3.123797,2.490216,0.785593,-0.060226,-0.831717,-1.515446,-1.767535,-1.897386,1
1.667659,1.093491,0.573921,0.223066,0.046295,0.015416,0.10313,0.330023,0.536329,0.867494,1.988978,2.210948,1.693168,0.966843,0.463384,0.20427,0.086125,0.466516,0.425792,-0.122867,-0.307245,-0.492518,-0.571729,-0.472828,-0.370345,-0.420468,-0.354682,-0.442844,-0.24146,-0.230719,-0.36587,-0.284422,-0.509077,-0.582022,-0.333649,0.130877,0.496948,0.996827,2.891625,3.150739,3.125678,2.492438,0.790521,-0.056187,-0.828158,-1.514653,-1.767054,-1.896388,1
1.665811,1.093599,0.57243,0.22364,0.047231,0.016785,0.104094,0.334232,0.540192,0.870177,1.993109,2.213844,1.698943,0.972262,0.466315,0.205283,0.087527,0.471241,0.429153,-0.12291,-0.307827,-0.493639,-0.573337,-0.483341,-0.370511,-0.420657,-0.35484,-0.442597,-0.240666,-0.228129,-0.36469,-0.283201,-0.507519,-0.581396,-0.331557,0.134092,0.497657,0.998678,2.888588,3.145591,3.121861,2.493682,0.78824,-0.059779,-0.830787,-1.515829,-1.767907,-1.897304,1
1.689817,1.117423,0.585501,0.231479,0.049576,-0.000236,0.075817,0.288408,0.482764,0.7932,1.859712,2.075861,1.587525,0.894603,0.411604,0.162988,0.044239,0.395148,0.358233,-0.155009,-0.323125,-0.508141,-0.569961,-0.491685,-0.383611,-0.360039,-0.443207,-0.253299,-0.235954,-0.368045,-0.2871,-0.521039,-0.553506,-0.299108,0.172328,0.538802,1.033365,2.91555,3.04942,3.155271,2.30135,1.109862,0.80165,-0.041153,-0.82258,-1.507051,-1.755222,-1.8842,1
1.695015,1.222129,0.588194,0.23353,0.051067,0.001994,0.080957,0.29331,0.488264,0.798762,1.869894,2.086708,1.595977,0.899585,0.415992,0.168397,0.048391,0.401717,0.365581,-0.151917,-0.318319,-0.505243,-0.572161,-0.49409,-0.385683,-0.361593,-0.443232,-0.253186,-0.23311,-0.367392,-0.286645,-0.498105,-0.5677,-0.300921,0.174642,0.540906,1.035206,2.906674,3.04274,3.148024,2.306198,1.107031,0.797424,-0.046187,-0.826895,-1.510795,-1.760622,-1.889996,1
1.685587,1.111654,0.582143,0.229432,0.045969,-0.002895,0.075288,0.287625,0.480861,0.790483,1.855279,2.074279,1.58386,0.889988,0.411563,0.16502,0.043304,0.396459,0.359589,-0.154818,-0.322289,-0.507974,-0.572386,-0.493314,-0.385813,-0.362269,-0.444006,-0.25388,-0.235222,-0.368044,-0.288085,-0.498645,-0.565722,-0.294748,0.178791,0.541719,1.036581,2.916077,3.178167,3.165285,2.307939,1.111654,0.802921,-0.041098,-0.823814,-1.503916,-1.752235,-1.881503,1
1.693724,1.212578,0.577067,0.222752,0.040856,0.000233,0.081478,0.299934,0.497177,0.815835,1.916243,2.1347,1.628729,0.92055,0.429022,0.177617,0.062069,0.436695,0.400587,-0.130209,-0.306689,-0.49987,-0.57299,-0.479559,-0.362657,-0.415015,-0.352276,-0.43668,-0.242145,-0.233118,-0.364914,-0.281413,-0.503932,-0.574344,-0.315716,0.146473,0.516586,1.018946,2.897041,3.028837,3.129942,2.294931,0.793267,-0.045354,-0.824395,-1.524901,-1.780821,-1.912165,1
1.685031,1.204166,0.572748,0.220413,0.041549,0.001102,0.082445,0.296812,0.493203,0.810035,1.899399,2.120956,1.623013,0.918343,0.42759,0.176371,0.060874,0.431635,0.39703,-0.132372,-0.308539,-0.501335,-0.575038,-0.480662,-0.365165,-0.356176,-0.438418,-0.245173,-0.234387,-0.367412,-0.284271,-0.503582,-0.572791,-0.311236,0.152553,0.517921,1.020358,2.907868,3.041792,3.145155,2.294427,1.103049,0.797452,-0.04294,-0.822212,-1.517894,-1.773157,-1.903935,1
1.686264,1.105997,0.575992,0.224152,0.042847,0.001559,0.083236,0.296854,0.49252,0.809356,1.898535,2.119782,1.619845,0.914818,0.42655,0.176133,0.060798,0.429691,0.393789,-0.132625,-0.308994,-0.501519,-0.575567,-0.483568,-0.368232,-0.358359,-0.440485,-0.247511,-0.234497,-0.36913,-0.286555,-0.504211,-0.571976,-0.308545,0.154143,0.520344,1.021178,2.904691,3.159147,3.146132,2.299292,1.107343,0.800829,-0.042421,-0.821496,-1.515303,-1.771106,-1.901251,1
1.777158,1.16884,0.612159,0.2353,0.036453,-0.012919,0.06363,0.272896,0.463589,0.773411,1.852349,2.07022,1.572423,0.873514,0.39157,0.145615,0.033282,0.401082,0.366204,-0.160129,-0.330893,-0.505281,-0.58183,-0.390683,-0.435073,-0.358976,-0.439602,-0.25072,-0.233961,-0.356712,-0.273368,-0.484898,-0.54197,-0.276992,0.183663,0.541045,1.0248,2.849302,3.11111,3.091633,2.511851,0.844071,-0.021525,-0.821896,-1.233179,-1.525788,-1.784425,-1.918952,2
1.776636,1.167439,0.611235,0.234394,0.035555,-0.013815,0.062279,0.271081,0.463126,0.776556,1.86224,2.085537,1.584139,0.878014,0.392015,0.143807,0.031026,0.401979,0.366651,-0.163283,-0.333586,-0.507966,-0.583153,-0.489849,-0.38975,-0.434591,-0.357139,-0.43912,-0.247529,-0.231676,-0.354421,-0.269723,-0.483961,-0.54103,-0.277422,0.183212,0.539219,1.021141,2.84692,3.108716,3.090599,2.511748,-0.021061,-0.82185,-1.233114,-1.52571,-1.783883,-1.918857,2
1.77675,1.169213,0.613622,0.236452,0.0368,-0.01379,0.061644,0.269878,0.46185,0.77262,1.85625,2.077131,1.578906,0.873349,0.386868,0.140239,0.028218,0.400871,0.365186,-0.16511,-0.336756,-0.507499,-0.583385,-0.500272,-0.39096,-0.43613,-0.359793,-0.441551,-0.250933,-0.233769,-0.357534,-0.272163,-0.483559,-0.538666,-0.274422,0.183603,0.538639,1.020604,2.849087,3.115139,3.097071,2.514829,-0.019211,-0.821883,-1.230671,-1.522922,-1.779488,-1.913643,2
1.684943,0.819667,0.310492,0.075841,0.051093,0.268787,0.66476,1.036444,2.25278,2.475515,1.910886,1.131771,0.589599,0.310951,0.183084,0.591432,0.54056,0.107922,-0.169809,-0.454873,-0.58549,-0.486955,-0.363213,-0.416834,-0.336173,-0.428292,-0.211515,-0.197766,-0.345339,-0.259636,-0.51262,-0.606572,-0.369171,0.077674,0.433776,0.922327,2.780286,3.04931,3.032353,2.440684,2.015837,0.761004,-0.085023,-0.862305,-1.266986,-1.558925,-1.811908,-1.942524,2
1.684006,1.005274,0.365901,0.097246,0.02951,0.160863,0.430434,0.66934,1.041888,2.261592,2.484022,1.919709,1.137542,0.592908,0.311896,0.181916,0.593366,0.542106,0.107315,-0.171867,-0.456998,-0.589266,-0.489493,-0.36409,-0.419927,-0.337087,-0.429996,-0.211227,-0.194751,-0.344868,-0.25791,-0.511462,-0.598878,-0.364548,0.08077,0.435926,0.920146,2.773273,3.045132,3.031859,2.239623,0.764994,-0.085366,-0.862956,-1.265253,-1.556334,-1.808971,-1.939866,2
1.686413,0.91289,0.366847,0.099547,0.029976,0.16088,0.428638,0.666187,1.036928,2.255341,2.476413,1.91252,1.133504,0.591581,0.310549,0.181476,0.591581,0.541691,0.107786,-0.171872,-0.456565,-0.588385,-0.48952,-0.364567,-0.418576,-0.337562,-0.429561,-0.211693,-0.195673,-0.344428,-0.258837,-0.51149,-0.606693,-0.364567,0.080781,0.437792,0.922502,2.777584,3.04763,3.030695,2.440712,2.019165,0.762763,-0.085366,-0.863008,-1.556432,-1.809086,-1.939532,2
1.711621,1.031644,0.521999,0.24066,0.059992,0.02269,0.103137,0.311669,0.499977,0.796147,1.797461,1.998802,1.535897,0.881537,0.432564,0.205156,0.095047,0.421328,0.375936,0.017297,-0.207864,-0.461788,-0.566503,-0.38988,-0.377746,-0.451002,-0.277974,-0.25775,-0.378644,-0.303141,-0.504033,-0.563807,-0.299097,0.166505,0.531437,1.024903,2.905737,3.151572,3.133145,2.511144,2.079249,0.80918,-0.045622,-0.825371,-1.228054,-1.518381,-1.772305,-1.903986,2
1.713952,1.132527,0.595135,0.283754,0.06044,0.023595,0.103575,0.312061,0.500777,0.796882,1.801121,2.005114,1.540064,0.883601,0.433828,0.205571,0.095038,0.421696,0.376764,0.019102,-0.207807,-0.462124,-0.567715,-0.389333,-0.450891,-0.277002,-0.258131,-0.37855,-0.302614,-0.50481,-0.56412,-0.299918,0.165582,0.529983,1.022892,2.901066,3.156282,3.132468,2.614397,2.511053,2.078354,0.808115,-0.045601,-0.825627,-1.228221,-1.518035,-1.771903,-1.903555,2
1.717186,1.134375,0.597846,0.286893,0.062666,0.022673,0.104456,0.311608,0.499887,0.796011,1.795823,2.000729,1.536995,0.882287,0.433832,0.205111,0.095918,0.420351,0.375865,0.01773,-0.207845,-0.46173,-0.56598,-0.390283,-0.451395,-0.279293,-0.26042,-0.379948,-0.304456,-0.505318,-0.565531,-0.300862,0.164669,0.529544,1.024283,2.903031,3.153321,3.133999,2.61185,2.508049,2.077119,0.808144,-0.046078,-0.824808,-1.22653,-1.517262,-1.772046,-1.903707,2
1.717851,1.136227,0.601955,0.286574,0.052048,0.00559,0.081085,0.285234,0.472408,0.774834,1.815235,2.028765,1.549439,0.870431,0.403167,0.163727,0.050708,0.397806,0.358942,-0.151208,-0.319619,-0.491605,-0.571567,-0.385733,-0.372779,-0.453187,-0.269587,-0.253059,-0.378139,-0.29907,-0.500986,-0.557719,-0.29371,0.165961,0.530481,1.021868,2.902988,3.161637,3.13662,2.525067,2.094879,0.82442,-0.032381,-0.812794,-1.214391,-1.50565,-1.761171,-1.892506,2
1.715261,1.134202,0.600932,0.239612,0.05203,0.005581,0.081507,0.286955,0.474537,0.776009,1.817538,2.031918,1.55135,0.87248,0.403077,0.164133,0.052923,0.400397,0.361541,-0.150738,-0.318222,-0.490619,-0.570119,-0.385216,-0.37271,-0.452656,-0.26954,-0.253015,-0.377623,-0.298571,-0.501338,-0.55806,-0.294551,0.165026,0.527685,1.020313,2.906857,3.160986,3.143568,2.521866,2.093106,0.824244,-0.032382,-0.812189,-1.214598,-1.506245,-1.761267,-1.892129,2
1.7153,1.133932,0.599895,0.239107,0.05023,0.004685,0.0797,0.284652,0.471297,0.772698,1.812642,2.026524,1.546516,0.868253,0.400747,0.161413,0.05023,0.397175,0.358328,-0.15249,-0.319935,-0.491845,-0.570432,-0.385573,-0.373071,-0.452105,-0.269478,-0.253404,-0.377536,-0.298502,-0.501222,-0.557483,-0.292697,0.166325,0.529345,1.023195,2.905274,3.161576,3.139697,2.5235,2.095288,0.823601,-0.032823,-0.811999,-1.213867,-1.504997,-1.760406,-1.891683,2
1.701813,1.123133,0.592304,0.27971,0.049848,0.006022,0.083388,0.292679,0.484528,0.792651,1.849837,2.064941,1.576149,0.886563,0.41074,0.167462,0.055214,0.408951,0.369597,-0.14558,-0.315516,-0.491714,-0.568633,-0.381255,-0.367839,-0.447888,-0.263194,-0.249331,-0.371417,-0.29092,-0.501105,-0.561478,-0.305678,0.161201,0.526118,1.023407,2.909258,3.16148,3.138226,2.61813,2.516615,0.814116,-0.039593,-0.81996,-1.220206,-1.510441,-1.763557,-1.894587,2
1.703385,1.225121,0.592793,0.281095,0.050225,0.006462,0.08327,0.292706,0.483833,0.789726,1.845391,2.057953,1.568971,0.882164,0.408365,0.16499,0.05335,0.407472,0.367728,-0.146708,-0.315507,-0.492344,-0.569153,-0.382044,-0.369094,-0.449028,-0.265046,-0.25031,-0.372667,-0.293179,-0.501276,-0.560668,-0.30479,0.162757,0.52581,1.02283,2.909987,3.157827,3.139518,2.519695,2.087873,0.816519,-0.037301,-0.817439,-1.21711,-1.507819,-1.761465,-1.89186,2
1.701204,1.122147,0.590899,0.233903,0.04982,0.006927,0.084224,0.294222,0.4859,0.793747,1.848649,2.061774,1.576099,0.888469,0.412624,0.168223,0.057416,0.410837,0.371518,-0.144539,-0.314324,-0.491705,-0.568108,-0.380451,-0.368834,-0.447918,-0.263388,-0.249984,-0.371961,-0.291984,-0.500641,-0.5623,-0.306728,0.160628,0.526112,1.025191,2.909806,3.160909,3.139016,2.616256,2.514832,0.811173,-0.040434,-0.819658,-1.219547,-1.509522,-1.762859,-1.892878,2
1.68821,1.111254,0.582079,0.231082,0.047545,0.010927,0.093541,0.311463,0.510629,0.831706,1.924888,2.146382,1.641768,0.929503,0.437393,0.18464,0.069427,0.437393,0.396756,-0.140457,-0.317295,-0.495473,-0.572281,-0.488328,-0.379813,-0.363737,-0.445011,-0.253437,-0.24138,-0.369096,-0.286482,-0.503064,-0.566476,-0.314616,0.151594,0.515541,1.01167,2.898391,3.152484,3.133728,2.607233,2.508543,0.80402,-0.047572,-0.825928,-1.510952,-1.76192,-1.891869,2
1.670348,1.099376,0.576542,0.229323,0.049251,0.014484,0.096497,0.314902,0.513249,0.830605,1.917725,2.13613,1.635582,0.928664,0.439259,0.188316,0.072874,0.43703,0.395132,-0.137062,-0.313123,-0.491858,-0.568968,-0.378199,-0.364381,-0.444611,-0.254287,-0.24359,-0.372404,-0.290391,-0.50523,-0.568077,-0.317134,0.149538,0.515478,1.013797,2.908123,3.163969,3.143466,2.612163,2.509646,2.076403,0.794947,-0.054157,-0.82838,-1.509446,-1.759943,-1.888757,2
1.670331,1.198822,0.577267,0.230425,0.049658,0.013148,0.095517,0.31324,0.511371,0.827492,1.911206,2.128483,1.630259,0.925445,0.436571,0.186346,0.07192,0.433454,0.392938,-0.138234,-0.314549,-0.492199,-0.569671,-0.477507,-0.378663,-0.365306,-0.445449,-0.255777,-0.243756,-0.37332,-0.291841,-0.505111,-0.567445,-0.314103,0.153398,0.51805,1.014493,2.912105,3.164557,3.144966,2.616466,2.514951,0.798106,-0.052302,-0.82702,-1.507792,-1.757572,-1.886246,2
