@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3}

@data
-0.8064,-0.639461,-0.467519,-0.222698,-0.073039,0.043708,0.233626,0.390516,0.568845,0.72472,0.782029,0.838104,0.87496,0.815267,0.679885,0.528931,0.40127,0.246455,0.111673,-0.115475,-0.322659,-0.50148,-0.658798,-0.545642,-0.375586,-0.159524,0.070004,0.306136,0.529992,0.769491,0.925436,1.012056,0.808744,0.708827,0.822356,0.825752,0.855908,0.775438,0.698085,0.741013,0.507281,0.277191,0.080265,-0.138864,-0.374071,-0.628504,-0.256568,-0.213278,-0.324143,-0.459475,-0.573043,-0.745328,-0.929703,-0.976617,-0.828399,-0.624918,-0.458727,-0.277696,-0.116187,-0.01415,-0.032218,-0.081132,-0.227016,-0.35346,-0.532076,-0.68368,-0.773821,-0.789189,-0.692042,-0.55815,-0.348479,-0.118908,0.064158,3
-0.73244,-0.618171,-0.503907,-0.295675,-0.08605,0.109599,0.266768,0.445382,0.63782,0.760531,0.858816,0.926841,0.842063,0.6733,0.58946,0.451804,0.299808,0.147707,-0.033706,-0.240374,-0.437049,-0.625585,-0.587256,-0.414545,-0.258946,-0.04139,0.178408,0.413576,0.624899,0.829469,0.893568,1.024537,0.893006,0.843489,0.925976,0.907679,0.894358,0.854809,0.72558,0.542983,0.369631,0.166366,-0.037736,-0.219437,-0.41477,-0.614616,-0.244457,-0.200805,-0.268852,-0.402417,-0.526614,-0.666371,-0.8049,-0.935907,-0.846156,-0.673211,-0.491678,-0.328191,-0.184113,-0.094961,-0.146575,-0.209237,-0.346788,-0.491881,-0.648821,-0.699843,-0.72127,-0.655077,-0.5467,-0.408284,-0.278717,-0.150482,0.035728,3
-0.642755,-0.516406,-0.363651,-0.16844,0.042224,0.236712,0.437475,0.566524,0.657081,0.83394,0.813815,0.827302,0.678459,0.558591,0.464958,0.351273,0.210837,0.064309,-0.126249,-0.273477,-0.505429,-0.520802,-0.391041,-0.305606,-0.129092,0.083415,0.290947,0.507217,0.700346,0.840936,0.895988,0.803216,0.737691,0.770301,0.899498,0.874634,0.826169,0.748291,0.591894,0.488162,0.298252,0.415133,0.169858,-0.088025,-0.328603,-0.548701,-0.311552,-0.354015,-0.425832,-0.541084,-0.652443,-0.706822,-0.829194,-0.768974,-0.72146,-0.555474,-0.406791,-0.263047,-0.115345,-0.020955,-0.120962,-0.213311,-0.352062,-0.426651,-0.558547,-0.686944,-0.757898,-0.7572,-0.698526,-0.596095,-0.476113,-0.281187,-0.178686,2
-0.448955,-0.399712,-0.268708,-0.073504,0.10201,0.183862,0.362704,0.534194,0.6074,0.716279,0.85622,0.851621,0.86135,0.78961,0.714131,0.591949,0.488877,0.373972,0.304313,0.063622,-0.143065,-0.366506,-0.429912,-0.482214,-0.388588,-0.234132,-0.047669,0.15573,0.366645,0.498039,0.675956,0.868777,0.822581,0.864532,0.797708,0.790196,0.807234,0.785644,0.793055,0.670696,0.456385,0.298541,0.061273,-0.165278,-0.309535,-0.443872,-0.3773,-0.442326,-0.542258,-0.646441,-0.826544,-0.948839,-0.964919,-0.843311,-0.658009,-0.535981,-0.367843,-0.214113,-0.062898,0.023185,-0.062022,-0.171823,-0.272132,-0.473027,-0.56036,-0.690448,-0.808293,-0.830453,-0.781862,-0.676836,-0.553214,-0.425284,-0.200105,2
-0.494752,-0.415271,-0.234533,-0.147532,0.017282,0.196743,0.362416,0.48856,0.589704,0.668468,0.788008,0.790591,0.748185,0.714047,0.629206,0.524216,0.399027,0.272906,0.124082,-0.016408,-0.155207,-0.345777,-0.36897,-0.432621,-0.314686,-0.134228,0.074813,0.289719,0.509679,0.735555,0.924881,0.964982,0.860446,0.796041,0.794301,0.812747,0.881586,0.898407,0.77036,0.582616,0.402659,0.213837,0.000464,-0.18222,-0.384274,-0.501795,-0.398946,-0.446592,-0.52113,-0.62792,-0.767237,-0.842391,-0.83955,-0.74131,-0.616549,-0.506996,-0.404453,-0.297666,-0.195156,-0.152089,-0.193368,-0.296987,-0.390451,-0.47615,-0.577579,-0.713051,-0.745894,-0.747657,-0.661127,-0.5671,-0.443065,-0.324927,-0.20292,2
-0.65236,-0.639863,-0.47373,-0.24262,-0.055898,0.143276,0.320178,0.455271,0.647484,0.648265,0.7143,0.806783,0.784838,0.774325,0.670463,0.541682,0.383408,0.252503,0.143544,-0.036237,-0.252022,-0.451758,-0.477831,-0.443989,-0.322989,-0.120272,0.099358,0.325563,0.558787,0.77717,0.793665,0.845902,0.803711,0.804056,0.839525,0.8646,0.888222,0.905162,0.857607,0.63377,0.431613,0.207873,-0.002265,-0.176899,-0.403647,-0.589595,-0.204934,-0.152844,-0.252005,-0.429251,-0.574535,-0.803043,-0.924312,-1.020984,-0.862379,-0.670034,-0.451141,-0.269587,-0.103456,-0.03616,-0.10561,-0.197228,-0.425153,-0.520435,-0.71901,-0.846307,-0.847976,-0.764302,-0.630868,-0.496611,-0.29444,-0.087762,0.109436,2
-0.741665,-0.682811,-0.525132,-0.251511,-0.033974,0.177282,0.391947,0.526547,0.732618,0.821275,0.869879,0.827915,0.731099,0.618232,0.460823,0.327539,0.199393,0.054257,-0.14809,-0.32651,-0.513355,-0.5946,-0.560773,-0.329999,-0.170489,0.037466,0.248285,0.4517,0.649452,0.774685,0.799286,0.963838,0.894651,0.877664,0.856587,0.867385,0.883455,0.83711,0.723727,0.556474,0.356321,0.192047,-0.023423,-0.192107,-0.391563,-0.622049,-0.229661,-0.190571,-0.281793,-0.411043,-0.554723,-0.708733,-0.903978,-0.90303,-0.790263,-0.649822,-0.415398,-0.256362,-0.102968,-0.017091,-0.0811,-0.169719,-0.2994,-0.377157,-0.564904,-0.716489,-0.788345,-0.736437,-0.602087,-0.477786,-0.333868,-0.100821,0.062656,2
-0.796074,-0.704254,-0.481659,-0.273894,-0.049992,0.145845,0.325817,0.462606,0.610889,0.719598,0.827213,0.821173,0.743721,0.723755,0.575276,0.430318,0.304681,0.18187,-0.039008,-0.225274,-0.422388,-0.619062,-0.611842,-0.483521,-0.293005,-0.087751,0.13853,0.361012,0.588587,0.772837,0.921795,0.978527,0.84432,0.73432,0.818762,0.859127,0.845586,0.847968,0.812783,0.628628,0.403087,0.274885,0.079152,-0.169588,-0.375945,-0.646384,-0.23261,-0.161043,-0.24763,-0.364271,-0.52067,-0.683468,-0.857842,-1.000125,-0.989268,-0.744507,-0.553085,-0.371051,-0.201057,-0.086825,0.04159,0.037755,-0.080592,-0.200409,-0.402198,-0.586082,-0.711259,-0.778812,-0.717213,-0.554417,-0.394105,-0.202952,0.059124,2
-0.67654,-0.590297,-0.40836,-0.178365,0.045591,0.237433,0.419679,0.581636,0.729898,0.792501,0.857204,0.887039,0.753867,0.603415,0.416693,0.329757,0.273438,0.15038,0.065516,-0.177107,-0.273811,-0.545082,-0.505935,-0.4753,-0.372896,-0.1628,0.063738,0.29899,0.533023,0.725496,0.806991,0.757539,0.694621,0.798131,0.830231,0.859395,0.888823,0.934286,0.846852,0.647862,0.443238,0.26818,0.071549,-0.108425,-0.348636,-0.567399,-0.181454,-0.102771,-0.150459,-0.288286,-0.469321,-0.665724,-0.92006,-0.993337,-0.990684,-0.790132,-0.581817,-0.385326,-0.186472,-0.050583,-0.004847,-0.07498,-0.266298,-0.381781,-0.597985,-0.688425,-0.804923,-0.821581,-0.723641,-0.594485,-0.409537,-0.148401,0.051273,2
-0.799716,-0.673538,-0.550904,-0.328968,-0.125145,0.087382,0.291613,0.47579,0.669002,0.78589,0.848224,0.909461,0.788968,0.651953,0.586719,0.407928,0.231647,0.022707,-0.163102,-0.369647,-0.441847,-0.586049,-0.487812,-0.426324,-0.244868,-0.032032,0.185276,0.40053,0.616132,0.822004,0.886577,0.870946,0.907652,0.859957,0.908644,0.878958,0.869054,0.852773,0.742129,0.62783,0.432452,0.200551,0.059647,-0.136009,-0.346725,-0.603381,-0.202032,-0.14296,-0.227926,-0.364473,-0.483519,-0.62732,-0.866819,-0.916486,-0.811148,-0.70613,-0.499531,-0.322169,-0.150221,-0.035217,-0.063831,-0.208419,-0.382148,-0.447905,-0.617907,-0.712267,-0.715128,-0.69494,-0.576389,-0.445627,-0.272761,-0.117407,0.048347,3
-0.701452,-0.60902,-0.442032,-0.249838,-0.024417,0.190456,0.421072,0.636324,0.813847,0.932856,1.035051,1.072181,1.078091,0.986479,0.925311,0.80686,0.654803,0.499271,0.356345,0.165554,0.108971,0.069891,-0.043294,-0.258139,-0.369779,-0.375477,-0.257637,-0.095175,0.094595,0.319763,0.528183,0.532688,0.654866,0.665574,0.61509,0.608104,0.617396,0.669085,0.718626,0.559059,0.450214,0.210617,0.023673,-0.16505,-0.350789,-0.555497,-0.264383,-0.213628,-0.294936,-0.45954,-0.639934,-0.82918,-0.973894,-0.97433,-0.83035,-0.633412,-0.471333,-0.299662,-0.162967,-0.099559,-0.17062,-0.296926,-0.459053,-0.619012,-0.734047,-0.811393,-0.816675,-0.739202,-0.633954,-0.505875,-0.37929,-0.217023,0.00688,3
-0.625593,-0.588544,-0.441841,-0.232735,-0.035026,0.175787,0.385269,0.555479,0.694382,0.781475,0.830819,0.835151,0.739096,0.736713,0.589298,0.449414,0.325762,0.192196,0.009862,-0.13589,-0.316761,-0.47292,-0.510041,-0.411754,-0.269771,-0.08885,0.098313,0.294036,0.528262,0.754542,0.921461,0.987333,0.893927,0.800597,0.82806,0.858273,0.88489,0.889529,0.739923,0.556721,0.380958,0.174469,-0.005592,-0.213158,-0.390751,-0.604089,-0.229755,-0.193278,-0.276503,-0.394949,-0.551772,-0.73078,-0.888794,-0.940042,-0.868556,-0.670892,-0.514683,-0.31947,-0.143124,-0.087819,-0.167827,-0.193824,-0.357387,-0.532936,-0.65205,-0.758423,-0.759356,-0.733995,-0.629488,-0.508765,-0.339673,-0.142083,0.037546,3
-0.557373,-0.525728,-0.361828,-0.168278,0.023891,0.195641,0.353636,0.503888,0.700831,0.744847,0.770246,0.767254,0.782422,0.66075,0.565719,0.477952,0.352422,0.233244,0.114471,-0.10409,-0.334228,-0.493123,-0.549445,-0.37483,-0.284174,-0.115199,0.087352,0.308861,0.532237,0.804444,0.912882,0.850787,0.835374,0.665102,0.774748,0.804106,0.824503,0.8576,0.873126,0.793105,0.575551,0.291612,0.10729,-0.101796,-0.285767,-0.493001,-0.262854,-0.283634,-0.396253,-0.497441,-0.687363,-0.725496,-0.909129,-0.938813,-0.877833,-0.739748,-0.512804,-0.306087,-0.136702,-0.050357,-0.105945,-0.189925,-0.384512,-0.480339,-0.638021,-0.765116,-0.827187,-0.821239,-0.6966,-0.54804,-0.371422,-0.17244,-0.071735,2
-0.733625,-0.61386,-0.424616,-0.210193,-0.156609,0.054259,0.273094,0.451676,0.524306,0.632351,0.77065,0.810361,0.854311,0.74805,0.675325,0.58939,0.464418,0.301652,0.148202,-0.086581,-0.268844,-0.510534,-0.592829,-0.554311,-0.402708,-0.208478,0.01922,0.256371,0.495772,0.743294,0.900636,0.768553,0.784452,0.761978,0.844245,0.81902,0.872133,0.887816,0.826007,0.580854,0.341151,0.163472,-0.078793,-0.266969,-0.441519,-0.679355,-0.185464,-0.138793,-0.264433,-0.386079,-0.511142,-0.694212,-0.816898,-0.892973,-0.815579,-0.622159,-0.491537,-0.310243,-0.104944,0.075309,0.027843,-0.090324,-0.284876,-0.52637,-0.64016,-0.780134,-0.823602,-0.742558,-0.615848,-0.457622,-0.244073,-0.031759,0.235436,3
-0.788751,-0.638638,-0.455409,-0.250401,-0.034872,0.154283,0.32911,0.470202,0.617284,0.830186,0.83598,0.80461,0.762746,0.676627,0.629619,0.48763,0.356494,0.233787,0.087995,-0.092652,-0.193686,-0.307449,-0.456897,-0.49717,-0.3703,-0.184693,0.019271,0.245216,0.465143,0.711024,0.836775,0.895034,0.817207,0.793406,0.813349,0.866867,0.859091,0.895726,0.87147,0.714063,0.482916,0.259196,0.060679,-0.160634,-0.383341,-0.629456,-0.249181,-0.265456,-0.370414,-0.423299,-0.501042,-0.685651,-0.896412,-0.978637,-0.843584,-0.677881,-0.464825,-0.353297,-0.175401,-0.049709,-0.067531,-0.183428,-0.31579,-0.483196,-0.616561,-0.727723,-0.840205,-0.80008,-0.657452,-0.494633,-0.3055,-0.034544,0.022793,3
-0.779152,-0.629026,-0.435105,-0.227558,-0.027434,0.176111,0.360751,0.562559,0.731558,0.773213,0.821088,0.827542,0.735757,0.643616,0.502111,0.393386,0.257121,0.117257,-0.048019,-0.242275,-0.458028,-0.625832,-0.653337,-0.50802,-0.299966,-0.087234,0.128424,0.343858,0.569357,0.797761,0.873103,0.916128,0.894353,0.863449,0.794676,0.841301,0.885241,0.892215,0.73675,0.564515,0.390921,0.16024,0.025701,-0.171439,-0.372976,-0.638329,-0.262382,-0.260085,-0.349167,-0.441443,-0.582756,-0.752338,-0.861281,-0.75065,-0.720051,-0.641267,-0.477748,-0.31712,-0.147594,-0.000429,-0.020655,-0.064421,-0.224116,-0.451709,-0.531351,-0.629856,-0.711728,-0.703878,-0.624523,-0.485757,-0.303782,-0.076762,0.016516,3
-0.686034,-0.552843,-0.406821,-0.201142,-0.015945,0.166861,0.290223,0.377984,0.508924,0.677751,0.710166,0.746132,0.772248,0.624425,0.605151,0.498567,0.386783,0.28877,0.099654,-0.089513,-0.288377,-0.45804,-0.512408,-0.369937,-0.181906,0.030664,0.240766,0.458684,0.693401,0.902985,0.995522,0.929951,0.713654,0.659291,0.755828,0.783614,0.812389,0.885944,0.897464,0.758247,0.482616,0.319046,0.084045,-0.054389,-0.306402,-0.56303,-0.173052,-0.167836,-0.299766,-0.449558,-0.613473,-0.735149,-0.991569,-1.083517,-0.906837,-0.69253,-0.532356,-0.333004,-0.154992,-0.102701,-0.161183,-0.295066,-0.359445,-0.482776,-0.660804,-0.838333,-0.865496,-0.830059,-0.690615,-0.517439,-0.373865,-0.168938,0.009394,2
-0.536878,-0.495638,-0.282947,-0.126949,-0.018613,0.15971,0.318052,0.45908,0.558644,0.729383,0.872743,0.883038,0.87288,0.783559,0.684402,0.600773,0.504661,0.394058,0.331715,0.089901,-0.151065,-0.342799,-0.310744,-0.38692,-0.40209,-0.248762,-0.071924,0.123239,0.32192,0.527495,0.787125,1.022728,0.958483,0.861857,0.874487,0.814278,0.824368,0.849408,0.852175,0.72457,0.511905,0.25178,0.149819,-0.072869,-0.273819,-0.506508,-0.336278,-0.361468,-0.420926,-0.527346,-0.62429,-0.739503,-0.886744,-0.910632,-0.782974,-0.677135,-0.536515,-0.416776,-0.319977,-0.246294,-0.321812,-0.382923,-0.43648,-0.544849,-0.660667,-0.729382,-0.788619,-0.755074,-0.656191,-0.539395,-0.384432,-0.317325,-0.165709,1
-0.458869,-0.342007,-0.139497,-0.195598,-0.069132,0.137382,0.333041,0.50147,0.618664,0.624952,0.76933,0.769104,0.74853,0.733832,0.60793,0.490419,0.363975,0.277446,0.076212,-0.088119,-0.329023,-0.512246,-0.568768,-0.390302,-0.206936,0.002147,0.233924,0.471288,0.712314,0.957691,1.079555,0.889708,0.790253,0.76012,0.743617,0.770038,0.801845,0.890853,0.94498,0.737057,0.528793,0.289811,0.114848,-0.121024,-0.355515,-0.580493,-0.35501,-0.350252,-0.396286,-0.479183,-0.573415,-0.78388,-0.909653,-0.822425,-0.791256,-0.679871,-0.525744,-0.418683,-0.325189,-0.273535,-0.328929,-0.464545,-0.51972,-0.536731,-0.708793,-0.702873,-0.685991,-0.665978,-0.646982,-0.583926,-0.453718,-0.233667,-0.197367,1
