@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2}

@data
-2.485168,-2.159074,-2.351309,-2.542149,-2.565903,-2.615486,-2.58941,-2.549805,-2.087922,-1.217098,-0.946067,0.06743,1.13582,1.988258,2.583646,1.951407,1.897734,1.396557,1.603533,1.131346,0.542376,0.51971,0.756983,1.578464,2.118495,1.654263,0.89015,0.437697,0.720594,2.225329,2.831418,2.665147,1.946296,1.312984,0.020657,-1.16211,-1.070828,-0.622838,-0.373406,1.056131,3.167354,5.069828,5.006675,3.991022,3.587705,1.380822,3.101264,0.69317,-2.031428,-3.142248,-3.347373,-3.920575,-4.195855,-4.255173,-4.273568,-4.277903,-4.247567,1
-2.476142,-2.423985,-2.692671,-2.640941,-2.574982,-2.697628,-2.794332,-2.603743,-2.077878,-1.569187,-1.163766,0.402816,1.338948,2.065784,2.944152,2.669552,2.226588,1.661776,1.941352,1.392097,0.807119,0.718229,1.102425,1.557302,2.005051,1.688727,1.090176,0.585821,0.867061,2.221152,2.526471,2.648998,1.809454,1.32976,0.063647,-1.177838,-1.049726,-0.573344,-0.286492,1.048322,2.84617,4.047298,3.930462,3.676242,3.305635,1.57591,3.259977,1.16836,-1.503702,-2.754496,-2.810513,-3.884951,-4.46464,-4.563649,-4.589669,-4.595605,-4.552954,1
-2.408748,-2.240837,-2.534085,-2.529413,-2.488002,-2.628134,-2.704823,-2.55689,-2.090372,-1.429212,-1.097718,0.192874,1.630758,2.126591,2.810897,2.373775,2.277742,1.4718,1.866802,1.142446,0.580635,0.510921,0.898204,1.43258,1.830967,1.614812,0.996779,0.512045,0.691876,2.139949,2.597166,2.527991,1.728846,1.195919,-0.105578,-1.159588,-1.052402,-0.55323,-0.412362,0.991929,2.904449,4.530653,4.271445,3.93335,3.946494,1.72995,3.335368,0.792494,-1.836681,-2.94886,-3.061412,-3.882778,-4.308744,-4.38177,-4.404004,-4.407792,-4.36507,1
-2.325952,-2.224352,-2.451035,-2.512059,-2.415893,-2.529499,-2.640516,-2.514102,-2.040013,-1.610764,-1.14018,0.329632,1.719728,2.355617,3.108474,2.740712,2.296066,1.422538,1.418183,0.846928,0.290793,0.401909,0.660056,1.20944,1.50835,1.290671,0.71127,0.478751,0.825095,2.381241,2.75552,2.697775,1.912302,1.29247,-0.011251,-1.134115,-1.053019,-0.716285,-0.346941,1.0715,3.114179,5.028201,4.896407,4.052078,3.58899,1.507267,2.695371,0.375659,-1.855396,-3.041354,-3.186675,-3.881096,-4.21436,-4.277901,-4.298939,-4.301072,-4.260405,1
-2.297812,-1.986859,-2.314024,-2.502058,-2.540567,-2.846947,-2.852667,-2.710768,-2.047652,-1.269608,-1.161241,0.10294,1.225664,1.86019,2.026958,1.878121,1.821907,1.386928,1.810629,1.493843,0.804782,0.574966,0.969023,1.678094,2.219984,1.981275,1.04745,0.665036,0.693947,2.075122,2.391643,2.560432,1.698843,1.487579,0.278588,-0.861354,-0.670709,-0.132042,0.024355,1.004217,2.627582,3.832428,3.567301,3.696629,4.577661,2.344812,3.782351,1.062473,-1.943162,-3.176666,-3.184912,-4.025583,-4.474958,-4.555204,-4.577627,-4.581746,-4.539584,2
-2.156714,-1.9192,-2.234932,-2.313034,-2.330188,-2.587258,-2.594491,-2.479842,-1.922342,-1.245421,-1.120354,0.155535,1.491621,1.792768,2.771635,2.350503,2.185724,1.648722,1.971182,1.339359,0.765288,0.550149,1.135771,1.571988,2.045807,2.010709,0.910653,0.603508,0.586726,1.910099,2.326604,2.346629,1.39317,1.0379,0.059822,-1.01987,-0.931055,-0.385149,-0.373536,0.698542,2.334124,3.988632,3.30899,3.488181,4.741054,2.30042,4.109883,1.033721,-1.850356,-3.083507,-3.024027,-4.007294,-4.580496,-4.683027,-4.716029,-4.725982,-4.681315,2
-2.297245,-1.938726,-2.316012,-2.472145,-2.586867,-2.804424,-2.794058,-2.682293,-2.152186,-1.194676,-1.14934,-0.112239,1.139747,1.777137,2.232725,1.500289,1.76807,1.402941,1.923661,1.697478,0.806176,0.39594,0.918093,1.868549,2.445303,2.184348,1.016319,0.50068,0.739072,2.087146,2.270876,2.39605,1.705026,1.362282,0.231796,-0.99865,-0.759406,-0.082332,-0.161566,0.981885,2.919118,4.153166,3.677562,3.732419,4.459968,2.323107,4.036096,0.705797,-2.271293,-3.276646,-3.272516,-3.976584,-4.35358,-4.420001,-4.439549,-4.443239,-4.403244,2
-2.316925,-2.023611,-2.34245,-2.494167,-2.583377,-2.794512,-2.799571,-2.706058,-2.077574,-1.235944,-1.185432,-0.01937,1.094492,1.544004,2.19727,1.541311,1.736178,1.389499,1.849229,1.406825,0.754236,0.460891,0.885645,1.646289,2.318513,2.141057,0.933583,0.420662,0.557632,2.034563,2.245288,2.313741,1.548701,1.321687,0.203349,-0.966149,-0.845162,-0.150258,-0.077839,1.089647,2.807039,4.216252,3.478039,4.101253,5.06086,2.395964,4.253722,0.973196,-2.124696,-3.179815,-3.105376,-3.886598,-4.332796,-4.408969,-4.430318,-4.436426,-4.397229,2
-2.421636,-2.0521,-2.368734,-2.493709,-2.531027,-2.776599,-2.824678,-2.665168,-2.090554,-1.192558,-1.179784,-0.003354,0.994642,1.599464,2.215109,1.738642,1.773535,1.412939,1.79712,1.594332,0.785728,0.643885,0.872664,1.576952,2.234467,1.954373,1.079998,0.697251,0.805213,2.047372,2.12654,2.271018,1.776971,1.563125,0.444712,-0.721824,-0.586097,0.025798,0.049491,1.148063,2.596437,3.634782,3.408813,3.64641,4.558064,2.513851,3.961564,1.410206,-1.85378,-3.042948,-2.95156,-3.982763,-4.552874,-4.651238,-4.680193,-4.688188,-4.648162,2
-2.18561,-1.825599,-2.135335,-2.338944,-2.348071,-2.607668,-2.645374,-2.513501,-1.916727,-1.111681,-1.026518,0.089491,1.254858,1.707059,2.575464,1.946219,2.01416,1.750458,1.936234,1.457083,0.819982,0.615035,1.09334,1.686391,2.171841,2.165807,0.993028,0.662802,0.78105,2.151564,2.361095,2.19995,1.398683,1.255785,0.303906,-0.889543,-0.63603,-0.176999,-0.174453,0.671383,2.442343,3.719597,3.38752,3.233999,4.567469,2.15732,3.812008,1.164941,-1.865947,-3.080523,-2.974842,-4.048665,-4.69439,-4.812133,-4.852186,-4.865123,-4.822004,2
-2.405633,-1.924296,-2.254891,-2.476538,-2.467032,-2.635777,-2.704592,-2.570444,-1.965888,-1.260615,-1.262682,-0.106145,0.750313,1.222054,1.743365,1.905706,1.721828,1.344842,1.515749,1.392197,0.864559,0.714568,0.957008,1.495231,1.883071,1.975022,1.041161,0.681299,0.670916,1.838471,2.060828,2.409115,1.639564,1.531828,0.539449,-0.528818,-0.399293,-0.031101,0.214006,1.055308,2.256727,3.646433,3.413871,3.669292,4.92526,2.76118,4.047119,2.019402,-1.425753,-2.804287,-2.628898,-3.885032,-4.694525,-4.830105,-4.877765,-4.900169,-4.866462,2
-2.467002,-2.150768,-2.395545,-2.554799,-2.618486,-2.741502,-2.671114,-2.583291,-2.035346,-1.080922,-1.124914,-0.000909,1.006915,1.270157,2.028026,1.488034,1.753018,1.350506,1.742001,1.50575,0.778501,0.573809,1.029248,1.655569,2.306466,2.192242,1.125252,0.677204,0.749221,2.063136,2.156069,2.435268,1.536842,1.391735,0.214032,-0.795084,-0.457649,-0.15816,-0.090005,1.200458,2.537785,3.943107,3.519465,3.697891,4.665398,2.369086,4.515347,1.249673,-1.915396,-3.24022,-3.385693,-4.034439,-4.376819,-4.4481,-4.471165,-4.47934,-4.450544,2
-2.400593,-2.037183,-2.212182,-2.479561,-2.64619,-2.753694,-2.62749,-2.561516,-1.968985,-0.908732,-0.96806,-0.139643,0.936152,1.350063,1.876911,1.358853,1.733453,1.273013,1.754424,1.478218,0.914294,0.540582,1.039383,1.950165,2.543114,2.499643,1.18494,0.700369,0.791169,2.010677,2.284974,2.488938,1.629966,1.381864,0.35649,-0.814549,-0.599627,-0.099592,-0.345474,0.805544,2.41709,3.649455,3.417259,3.721486,4.56417,2.347965,4.591005,1.286011,-2.233111,-3.436743,-3.690585,-4.108493,-4.317864,-4.370661,-4.388506,-4.398639,-4.369963,2
-2.483373,-2.122104,-2.319848,-2.524989,-2.578156,-2.700442,-2.663926,-2.576615,-1.985829,-1.134744,-1.135313,-0.058247,1.036134,1.759095,2.208525,1.64187,1.88698,1.331981,1.975972,1.473001,0.787089,0.547813,1.064496,1.864198,2.401705,2.069533,1.044353,0.603669,0.733985,2.140151,2.389982,2.355882,1.473883,1.220069,0.115602,-0.972856,-0.763131,-0.326014,-0.353016,0.872433,2.655095,4.243646,3.637501,3.851275,4.609573,2.21671,4.186972,0.91658,-2.214057,-3.330163,-3.470224,-3.987532,-4.264027,-4.32362,-4.344792,-4.354351,-4.328383,2
-2.456978,-2.212879,-2.369914,-2.566989,-2.674715,-2.80306,-2.73,-2.642373,-2.065614,-1.201828,-1.254719,-0.049709,0.999799,1.384082,1.885978,1.339255,1.643145,1.158815,1.846227,1.458193,0.6812,0.412637,1.062753,1.885091,2.466991,2.271862,0.984491,0.542438,0.751437,2.176384,2.211063,2.297752,1.46866,1.290041,0.082032,-0.912364,-0.660475,-0.209167,-0.212862,0.906211,2.622016,4.270131,3.779814,3.969974,4.918853,2.470033,4.54666,1.054904,-2.153578,-3.243054,-3.28344,-3.858621,-4.196097,-4.257884,-4.277987,-4.286748,-4.257862,2
-2.282404,-2.037156,-2.242995,-2.427931,-2.483463,-2.68155,-2.678762,-2.58709,-1.998402,-1.118077,-1.130831,0.064164,1.348048,1.689249,2.239152,1.931774,1.773993,1.423263,1.837952,1.472626,0.864258,0.661999,1.031792,1.790942,2.43152,2.226513,1.081242,0.541577,0.664522,2.088556,2.315774,2.324242,1.512359,1.199891,0.099633,-0.942184,-0.768927,-0.326397,-0.342105,0.748464,2.575525,3.926635,3.855059,3.682228,4.532783,2.167977,3.991389,1.162432,-2.070372,-3.29639,-3.429059,-4.070251,-4.406914,-4.475338,-4.495994,-4.502714,-4.462225,2
-2.423186,-2.225615,-2.475365,-2.565815,-2.594415,-2.75626,-2.736672,-2.614991,-1.994262,-1.265184,-1.196786,0.063854,1.099388,1.727008,2.573518,2.056328,2.047473,1.478629,1.786711,1.413927,0.862441,0.72251,1.147167,1.735898,2.251151,2.029591,1.148254,0.713936,0.803311,1.915236,2.134042,2.24546,1.60568,1.371429,0.206048,-0.82674,-0.689209,-0.249864,-0.081584,0.942116,2.374634,3.880949,3.386407,3.465797,4.41828,2.382745,4.009933,1.423195,-1.779386,-3.077431,-3.136814,-3.990354,-4.468441,-4.553357,-4.579308,-4.589963,-4.552044,2
-2.516251,-2.345289,-2.55584,-2.651314,-2.675239,-2.813922,-2.805016,-2.678943,-2.143095,-1.421532,-1.335049,-0.006261,1.270463,1.563558,2.257429,1.615404,1.592661,1.291619,1.825952,1.292009,0.679493,0.493637,0.947675,1.749672,2.107346,1.924453,0.899679,0.523455,0.722263,2.044878,2.327039,2.332222,1.482053,1.234779,0.097513,-0.975658,-0.707455,-0.263058,-0.065406,1.22129,2.900466,4.19069,4.022593,3.939694,4.716112,2.229957,4.336513,1.125961,-1.880955,-2.96739,-2.835511,-3.721264,-4.234933,-4.320545,-4.349485,-4.359273,-4.329845,2
