@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4}

@data
-17.721439,-17.947736,-17.901774,-17.708791,-17.699628,-16.320623,-11.228651,-2.087346,3.777255,5.873397,6.133428,6.205924,5.881491,5.980081,6.135082,6.142969,6.046208,6.179734,6.030978,6.035062,5.950755,6.042861,6.053643,5.793634,6.0019,6.23853,6.040308,6.072749,4
-16.437217,-16.547881,-16.490995,-16.600108,-16.474184,-16.090918,-14.570312,-8.578956,0.084112,5.295519,6.235651,6.373867,6.435035,6.3138,6.471634,6.490751,6.537291,6.498503,6.608437,6.539299,6.51341,6.529672,6.407197,6.521478,6.508454,6.586367,6.344841,6.495252,4
-13.463782,-13.548341,-13.493471,-13.345622,-13.462782,-13.550234,-13.440844,-13.272889,-12.606818,-9.184723,-0.659013,5.703478,7.532108,7.869634,7.70999,7.941617,7.807614,7.839409,7.763902,7.73756,7.672782,7.910591,7.852515,7.734827,7.630596,7.846458,7.83126,7.644175,4
-14.800803,-14.775979,-14.866513,-14.739318,-14.612531,-14.912727,-14.731799,-13.809118,-9.098395,0.125411,5.855032,7.10843,7.178246,6.984219,7.298559,7.106352,7.021596,7.104241,7.259828,7.032816,7.002005,6.994346,7.175123,7.102226,6.991799,6.908657,7.01629,7.08201,4
-20.071701,-20.19979,-20.13113,-19.866408,-18.561398,-11.535311,0.585029,4.534886,5.161599,4.983471,5.573087,4.818132,5.803023,4.664201,6.926861,6.386913,2.428645,6.113614,4.940619,5.625028,4.855811,5.608842,5.094714,5.42596,5.030383,5.206506,5.287911,5.310504,3
6.947896,6.694553,7.329388,6.429854,8.169095,2.582977,-20.964674,-19.475049,-19.427855,-17.146139,-14.92237,-10.876882,-7.677934,-3.776721,-0.453634,2.432158,3.884985,5.037495,5.548859,6.425529,6.311622,6.587888,6.570973,6.773904,6.805823,6.7608,6.783857,6.643604,2
6.184946,5.997223,6.394372,5.501396,6.462782,5.183217,7.597538,4.259836,10.832254,11.91666,-21.272493,-15.578017,-18.049682,-14.172886,-13.934364,-9.897319,-8.380957,-4.267419,-2.49414,0.5796,1.751283,3.881594,3.966449,5.152733,5.247233,5.44577,5.863984,5.828406,1
7.563951,7.683906,7.434391,7.796001,7.510786,7.778234,7.290151,8.148509,7.060589,9.893727,1.084739,-20.266679,-17.715164,-18.004916,-15.611146,-15.151048,-11.882293,-9.579812,-6.111715,-3.134243,0.266777,2.257801,4.05443,4.935807,5.970933,6.398308,7.112543,7.215434,2
-17.198636,-17.215138,-17.430092,-17.560046,-17.188983,-16.65581,-13.161305,-3.603543,3.741807,5.772578,6.108866,6.242701,6.232245,6.173053,6.234445,6.057425,6.232761,6.138032,6.221202,6.11759,6.032828,6.189321,6.082018,6.175755,6.108675,5.967976,6.054766,6.12951,4
-15.062662,-15.14526,-15.056577,-15.191292,-15.041952,-15.095652,-14.899325,-13.550535,-7.351499,2.336114,6.137458,6.754871,7.069145,6.811164,6.998903,6.857821,6.937939,6.954304,6.897002,6.895052,6.859595,6.996896,7.058275,7.149628,6.865933,6.96386,6.761023,7.089772,4
7.559513,7.813425,7.447949,8.045373,7.370626,8.083392,6.929443,8.542823,6.680985,10.472633,-4.507933,-21.38327,-16.94287,-18.246351,-14.926151,-14.404424,-11.227135,-9.007641,-5.39133,-2.589566,0.890976,2.304074,4.466083,5.262119,6.302378,6.567534,6.959012,6.928331,2
-13.625476,-13.574464,-13.608249,-13.412149,-13.595819,-13.418458,-13.641033,-13.430369,-12.74445,-8.776153,0.692928,6.237658,7.384656,7.661486,7.757159,7.788924,7.700545,7.799186,7.520127,7.733371,7.568347,7.680302,7.748388,7.640393,7.821935,7.694082,7.716422,7.680712,4
6.025847,6.310437,5.835351,6.231289,5.638739,6.677148,5.29401,7.51006,4.071371,18.585836,-10.536605,-20.296112,-15.359136,-16.778291,-13.131758,-12.561774,-8.378286,-6.626449,-2.792854,-0.777888,1.646647,2.595284,4.05814,4.557946,5.238853,5.430458,5.669065,5.86267,1
5.780706,5.650074,6.396697,4.816267,9.057412,11.029612,-21.817076,-17.273109,-18.313298,-14.584744,-13.730178,-9.322878,-7.127564,-2.904458,-1.056388,1.690482,2.712616,4.165984,4.481589,5.188834,5.158048,5.738758,5.48354,5.789322,5.739918,5.786021,5.637109,5.826703,1
-20.102837,-19.982655,-20.231147,-19.745953,-19.106079,-11.792748,0.610567,4.381832,5.127828,5.399376,5.340577,5.263494,5.349589,5.154335,5.365644,5.37633,5.344845,5.237108,5.390778,5.152127,5.361967,5.3649,5.236417,5.344337,5.408206,5.294537,5.279555,5.17707,4
-12.345201,-12.408613,-12.241647,-12.2114,-12.209783,-12.19847,-12.424241,-12.234125,-12.090809,-11.69638,-9.416961,-1.365327,6.060021,8.032843,8.537727,8.291733,8.472287,8.517326,8.563401,8.393343,8.621182,8.505148,8.388796,8.570808,8.529051,8.520221,8.470187,8.368886,4
7.695063,7.705573,7.669438,7.611189,7.559295,8.028962,7.770253,7.448446,-15.762207,-20.056991,-17.918233,-17.248766,-14.856569,-12.943947,-9.435511,-6.899086,-3.476573,-0.605332,1.833558,3.721098,5.015401,5.673791,6.25204,6.700654,6.895095,7.011733,7.333257,7.278369,2
5.961808,6.125378,6.507875,5.724016,6.48183,5.232639,6.938536,4.962262,8.143488,3.117807,14.335234,6.426971,-22.656078,-14.55342,-18.177219,-13.330803,-14.102742,-9.381895,-8.034752,-3.974482,-2.230858,0.836295,1.702125,3.653064,4.092186,5.130961,5.251653,5.818121,1
5.895705,6.361826,5.510849,7.211061,4.458804,10.421698,7.917313,-23.050169,-16.304918,-18.788016,-14.125776,-13.80391,-9.059682,-7.482458,-2.878704,-1.092436,2.023087,2.632349,4.526995,4.447914,5.370527,5.24208,5.697595,5.502491,5.915896,5.76522,5.838031,5.84663,1
6.999879,6.761397,7.13678,6.692265,7.169295,6.658411,7.830616,6.52085,8.563862,-14.050808,-21.695214,-18.414158,-18.452407,-15.325202,-12.71196,-8.694145,-5.762723,-1.904238,0.725067,3.219334,4.260542,5.241974,5.986553,6.409642,6.548641,6.711119,6.751701,6.822928,2
5.857019,4.937905,7.168421,3.153797,13.723573,5.932567,-24.435095,-15.064848,-19.23128,-13.049152,-13.562991,-7.79352,-6.740246,-1.816478,-1.148614,2.339152,2.392483,4.504075,4.244121,5.461806,4.761733,5.677736,5.078428,5.663147,5.355607,5.749292,5.400531,5.440834,1
6.059985,5.457492,7.008888,4.356834,10.868357,7.578328,-22.852783,-15.945404,-18.612526,-14.369878,-14.077076,-9.33715,-7.548552,-3.015359,-1.260624,2.001938,2.755791,4.622805,4.478679,5.414608,5.194623,6.067649,5.656861,5.971611,5.772575,6.008573,5.764885,5.978872,1
-18.140938,-18.198888,-18.344885,-18.283367,-17.970243,-16.801032,-8.567431,2.034912,5.11109,5.876763,5.49726,6.062261,5.485474,6.100994,5.108368,7.423931,6.693771,3.314804,6.34289,5.287176,5.945047,5.4839,5.865782,5.591359,5.878784,5.771266,5.729099,5.701853,3
-13.703858,-13.687767,-13.56861,-13.557084,-13.831984,-13.933255,-13.932313,-13.422622,-12.586389,-7.185615,2.10266,6.948891,7.180995,7.710273,7.270097,7.837792,7.228582,7.891952,6.775438,9.306247,8.085668,5.24406,8.085881,7.24838,7.882679,7.440236,7.640301,7.529368,3
-13.477987,-13.390606,-13.311884,-13.536998,-13.336139,-13.398003,-13.144624,-13.521696,-12.62069,-9.50398,-0.022587,6.059194,7.641681,7.536553,7.893799,7.276666,8.068902,7.413177,8.253633,7.044235,10.455392,7.105569,5.599464,8.380475,7.239499,7.951788,7.521731,7.823435,3
-16.381337,-16.382825,-16.394815,-16.142157,-16.264655,-15.990661,-15.202609,-9.029693,1.062319,5.827712,6.131995,6.426552,6.241701,6.521153,6.292722,6.52261,6.132443,9.309017,4.400726,5.594467,6.7203,6.30567,6.538392,6.396214,6.395482,6.377664,6.337996,6.253617,3
-16.719656,-16.668084,-16.522273,-16.665146,-16.476704,-16.296711,-14.565542,-7.393052,1.86299,5.402585,6.408686,6.243795,6.500055,6.117949,6.835943,5.960715,6.667602,5.735858,9.354069,5.218669,4.417062,6.990724,6.074441,6.494123,6.158941,6.321457,6.21092,6.330583,3
5.752476,5.497864,6.107128,5.152999,6.381694,4.753876,7.507377,3.022327,17.06106,-8.150339,-22.228774,-15.653742,-17.833521,-13.093334,-12.439593,-7.551167,-5.940642,-1.368105,-0.119059,2.836076,3.449354,4.71903,4.746561,5.501175,5.369148,5.538319,5.446544,5.53527,1
-15.970472,-15.788351,-16.014259,-16.064023,-15.956366,-15.845558,-15.081623,-11.332898,-1.505493,5.001783,6.169611,6.54356,6.404625,6.550726,6.575135,6.731226,6.638211,6.607155,6.395561,6.659747,6.60144,6.647918,6.754122,6.766255,6.647834,6.777302,6.556013,6.530817,4
-18.3103,-18.302895,-18.380889,-18.179307,-17.76497,-15.943614,-9.99327,0.264526,5.077358,5.72519,5.925472,5.795983,5.913831,5.79789,5.76541,5.901812,5.950068,6.058198,5.902095,5.781349,5.794635,5.911059,5.926369,5.76137,5.957777,5.737666,6.071594,5.855592,4
-13.250143,-13.366079,-13.156421,-13.268816,-13.298055,-13.254417,-13.110016,-13.116075,-12.804388,-10.266305,-2.153679,5.511135,7.533002,7.843371,7.829773,7.90382,7.804178,7.999633,7.770494,7.876594,7.810855,8.018825,7.810208,7.873862,7.809471,7.859727,7.840164,7.949281,4
7.429421,6.94153,7.755303,6.351347,9.909214,-7.756402,-22.607237,-17.810039,-19.053916,-15.225353,-14.063288,-9.652558,-7.062123,-3.025061,-0.678048,2.402208,3.616138,5.159126,5.518267,6.477337,6.410749,6.860806,6.933952,7.120969,6.89555,7.02664,7.060866,7.064602,2
-19.100576,-19.213427,-19.151186,-19.113483,-18.860146,-14.913261,-4.130717,3.617398,5.39701,5.633588,5.523536,5.52535,5.509924,5.651598,5.524928,5.493441,5.615972,5.686538,5.527697,5.427232,5.695448,5.693324,5.595584,5.450561,5.40477,5.512745,5.48662,5.509532,4
-15.162104,-15.068592,-15.054427,-15.102594,-15.061206,-14.807964,-14.850227,-13.100942,-7.474059,1.473597,5.824838,6.814853,6.794198,7.113788,6.62958,7.209819,6.525865,7.266189,6.47476,8.932582,8.686159,3.86235,7.42955,6.657109,7.168682,6.887274,6.92511,7.005812,3
7.70868,7.622648,8.082278,7.395716,8.312062,7.006952,10.334462,-3.00691,-21.388254,-16.978222,-18.25727,-14.893372,-14.838507,-11.432421,-8.88403,-5.052416,-3.022186,0.448625,1.99153,3.99261,5.086958,6.251083,6.749489,7.069069,7.143175,7.429251,7.283209,7.845791,2
5.496852,5.907036,5.033115,6.687974,4.252971,9.66056,13.182328,-21.420262,-16.655643,-17.985638,-14.816987,-13.865992,-9.59487,-7.674803,-3.544672,-1.141473,1.661932,2.752659,4.319958,4.293361,5.28586,4.98442,5.585314,5.350208,5.733934,5.36044,5.581208,5.57021,1
-20.065545,-19.858519,-19.875505,-19.766586,-18.722543,-12.522625,-1.075503,4.342329,5.193536,5.42816,5.406802,5.414004,5.354346,5.206681,5.59721,5.226218,5.296911,5.365994,5.379624,5.534257,5.402636,5.260905,5.529687,5.383972,5.320635,5.305051,5.36626,5.571606,4
6.708762,6.561813,7.064896,6.100613,7.542678,5.860102,9.386334,-4.655286,-23.578179,-19.06656,-19.982745,-15.513624,-13.717158,-8.814786,-6.30084,-2.07157,0.36096,2.937939,4.073293,5.578004,5.664469,6.30575,6.487052,6.580363,6.377641,6.672268,6.753991,6.68382,2
7.32145,7.154167,8.084557,6.568075,9.621645,-1.708849,-22.093902,-17.784542,-18.808003,-15.833715,-14.796037,-10.802358,-8.257654,-4.154295,-1.757944,1.619563,3.026446,4.954964,5.453841,6.330255,6.287252,6.900777,6.919662,7.146983,6.989143,7.097936,7.307098,7.213485,2
8.189877,7.896497,7.95037,8.272858,8.374414,8.40504,8.30476,-14.771191,-19.048196,-16.731123,-16.621799,-14.851452,-13.358169,-10.776778,-8.283136,-4.800051,-2.216189,0.492447,2.529066,4.333736,5.181678,6.382073,6.890005,7.252666,7.595557,7.794596,7.801618,7.810826,2
7.195182,6.839769,7.440072,6.668055,7.854325,6.339872,9.723009,-3.931237,-22.645926,-18.098229,-19.326462,-15.62475,-14.193316,-10.211436,-7.573149,-3.199698,-0.831296,2.040798,3.435386,5.145421,5.499987,6.385402,6.451811,6.989036,6.831401,6.78266,6.824168,7.189147,2
5.92134,6.042302,5.94214,5.999129,5.946594,6.15818,5.631703,7.194771,16.386602,-17.792797,-17.612201,-16.947007,-15.356014,-13.802878,-11.14032,-8.208607,-4.823985,-2.218499,0.120007,2.054963,3.380891,4.297232,4.989765,5.13597,5.509756,5.708811,5.730385,5.751767,1
-13.180373,-13.182722,-13.061054,-13.124648,-12.987201,-13.150956,-13.116793,-13.191891,-12.619622,-10.786335,-2.441161,5.674294,7.358676,7.994542,7.534298,7.889681,7.612118,8.14377,7.366815,8.626294,9.684684,5.536724,8.054819,7.715663,8.08217,7.936626,7.820285,7.811295,3
6.80151,6.765081,6.642996,6.340326,6.83016,6.352825,7.346813,6.530647,7.799864,-16.059,-22.147429,-18.859935,-18.439112,-14.98629,-12.242318,-7.578179,-3.968848,-0.382445,1.59455,3.615467,4.46428,5.420184,5.969969,6.013572,6.363211,6.650412,6.60603,6.55566,2
-16.3075,-16.284324,-16.158956,-16.228368,-16.172376,-16.022958,-15.230168,-9.926115,0.313988,5.657861,6.358906,6.591197,6.395909,6.31016,6.504646,6.513081,6.369934,6.523941,6.515573,6.408004,6.583444,6.494821,6.439898,6.385861,6.393408,6.482678,6.524457,6.562998,4
-16.590732,-16.655713,-16.670212,-16.74159,-16.752225,-16.170149,-14.635504,-7.021866,2.252581,5.920144,5.918961,6.479807,5.922051,6.54924,5.982915,6.790335,5.543702,8.710344,6.169687,4.0993,7.222588,5.971251,6.418959,6.012283,6.61328,6.029911,6.298616,6.332033,3
-13.436064,-13.517389,-13.731016,-13.597917,-13.453378,-13.458848,-13.676686,-13.460153,-12.649429,-8.257257,0.591461,6.517524,7.242064,7.834108,7.446647,7.920235,7.45291,7.992342,7.285027,8.732353,9.351745,4.948803,7.880631,7.550032,7.69777,7.609106,7.692692,7.492691,3
6.974235,6.972584,7.093111,6.832263,6.831835,7.532831,6.871251,6.999897,-16.622369,-20.962927,-18.362759,-17.825822,-15.092189,-12.534652,-8.850866,-5.37934,-1.740438,1.14671,3.261273,4.576053,5.627002,6.204539,6.609203,6.54613,6.812187,6.684926,6.773434,7.021897,2
6.940499,6.87666,7.090818,6.743179,7.045215,6.587373,7.378749,6.44325,8.370873,3.126466,-20.807499,-19.638523,-19.078255,-16.990652,-14.606706,-11.017866,-7.835218,-3.874297,-0.686714,1.752781,3.272654,4.697857,5.589224,6.112896,6.682237,6.635186,6.506073,6.68374,2
5.918473,5.567312,6.311863,5.406223,6.840287,4.579028,8.035062,2.887945,17.786901,-3.358564,-22.654146,-14.567761,-17.775582,-12.839458,-13.223259,-8.370153,-7.304213,-2.698321,-1.584998,1.811062,2.267111,4.486868,4.360145,5.451178,5.261285,6.140717,5.524719,5.740277,1
-18.786968,-18.70282,-18.57946,-18.680212,-18.181713,-16.082087,-7.184597,2.888105,5.24459,5.623337,5.798816,5.670314,5.757002,5.858777,5.553943,5.780118,5.618099,5.504653,5.60398,5.626779,5.52627,5.788558,5.669201,5.760508,5.590532,5.734415,5.947338,5.65252,4
-20.191866,-20.01041,-19.98253,-19.978062,-18.331293,-12.060038,-1.376447,4.155106,5.195632,5.428547,5.505024,5.288863,5.396048,5.38115,5.345513,5.721823,5.294793,5.415518,5.370891,5.29714,5.439858,5.445694,5.228581,5.424388,5.327809,5.532398,5.398178,5.337691,4
6.894389,6.649718,7.281449,6.33397,7.902573,5.881021,9.386346,-10.130598,-22.659399,-18.177447,-19.188218,-15.290443,-13.905598,-9.001834,-6.05035,-1.593223,0.468833,3.352079,4.450057,5.476712,5.853706,6.508973,6.332979,6.490268,6.495841,6.828541,6.775469,6.634187,2
-14.904292,-14.830779,-14.783774,-14.756088,-14.577101,-14.989825,-14.459654,-13.947862,-8.816316,0.806738,6.279174,6.534536,7.149192,6.863821,7.255628,6.789652,7.382851,6.276568,9.316314,5.596318,5.981298,7.429909,6.906504,7.133927,6.877594,7.211975,7.196282,7.07741,3
6.94881,7.222192,7.162357,6.893388,7.952384,6.634753,9.066078,1.472991,-21.433681,-18.873185,-18.779446,-16.320478,-14.774666,-11.113703,-8.199589,-4.316067,-1.391651,1.381328,3.074551,4.642007,5.282768,6.047894,6.51294,6.829995,6.933815,7.038485,6.978405,7.127324,2
5.799349,6.102807,5.207338,7.125779,3.74133,18.518002,-9.541451,-21.390577,-15.342516,-17.143946,-13.030744,-12.460377,-7.976753,-6.21662,-2.023065,-0.59407,2.412296,2.796865,4.43124,4.576878,5.423301,5.268195,5.823391,5.451991,5.910914,5.714113,5.809521,5.606807,1
-20.407352,-20.654287,-20.583761,-20.191094,-18.21552,-9.338396,0.61756,3.770423,5.265201,4.735368,5.637281,4.919914,5.639879,4.927502,6.098333,4.422232,7.572136,6.102791,1.697226,6.025003,4.801687,5.480386,5.188453,5.425888,5.140694,5.471981,5.269462,5.181012,3
-14.586384,-14.492091,-14.580315,-14.554644,-14.532549,-14.479064,-14.427813,-13.868296,-10.464281,-1.667966,5.374976,6.881433,7.181029,7.255698,7.340664,7.215664,7.340549,7.140479,7.172491,7.111016,7.2037,7.035987,7.252518,7.236065,7.304109,7.195077,7.308605,7.103345,4
5.996472,5.653603,6.422895,5.193343,7.369861,3.785764,18.560554,-8.814573,-21.144864,-15.19636,-17.298681,-13.063051,-12.773801,-8.179875,-6.622196,-2.282359,-0.695045,1.99488,2.994988,4.372513,4.532082,5.285015,4.981659,5.743421,5.632084,5.768907,5.729635,6.053128,1
6.24615,6.175946,5.922433,6.367937,5.734157,6.688886,5.423985,8.454058,18.759251,-17.250935,-17.211932,-16.694317,-15.228075,-13.691012,-11.302533,-8.989955,-5.946394,-3.273229,-0.575345,0.996662,2.744673,3.983054,4.899621,5.092462,5.408326,5.757457,5.731459,5.77721,1
-17.404553,-17.467538,-17.525395,-17.424978,-17.20086,-16.945009,-12.494184,-2.077887,4.534929,5.773123,6.141345,5.806104,6.089537,5.869446,6.345058,5.652842,6.645235,8.107786,3.065339,6.164108,5.915493,6.211715,5.797075,6.215017,5.880634,6.207801,6.043811,6.074005,3
-12.978317,-13.04871,-12.932949,-13.141749,-12.789957,-13.052149,-12.943572,-12.955917,-12.552987,-11.159623,-3.868412,4.600206,7.537003,7.932699,8.074059,7.84067,8.216569,7.652954,8.449461,7.360887,10.507094,6.796683,6.425403,8.475165,7.634688,8.026523,7.89251,8.00177,3
6.143398,5.17578,7.393514,3.491129,14.641243,-2.958031,-23.427753,-15.199417,-18.614256,-13.440461,-13.982339,-8.455603,-6.276009,-1.228625,-0.111895,3.103218,3.111353,4.867568,4.448158,5.731707,5.112275,5.917465,5.379165,6.103057,5.568107,5.834882,5.832407,5.839961,1
-14.912509,-14.99275,-14.993621,-14.922621,-14.874359,-15.095106,-14.533061,-13.681015,-8.042106,1.664404,6.238645,6.631571,7.30921,6.795912,7.19966,6.513637,7.271723,6.088465,9.506091,6.323591,5.173008,7.635273,6.661109,7.229013,6.751025,7.040265,6.934557,7.079989,3
6.016741,6.300489,5.688982,6.467075,5.342652,6.911988,4.862015,8.13728,3.346289,18.559205,-6.569401,-21.619972,-14.953168,-17.09621,-12.884366,-12.89814,-8.600852,-6.809387,-3.076664,-1.535924,1.543549,2.596273,3.947792,4.455348,5.243812,5.141435,5.611326,5.871832,1
-14.648738,-14.892906,-14.623683,-14.638103,-14.630702,-14.699561,-14.470649,-13.876394,-9.603414,0.250876,5.922287,6.653916,7.27301,6.811828,7.301287,6.917894,7.194628,6.650262,9.915758,5.34488,6.310494,7.372197,6.876053,7.068434,7.085414,7.199813,6.953478,6.981643,3
-13.73655,-13.831703,-13.893421,-13.819461,-13.972981,-13.882032,-13.811948,-13.620372,-12.473631,-6.179879,2.843383,6.761947,7.204115,7.588136,7.411513,7.908358,7.096349,7.889236,6.762671,9.283886,8.240641,4.909747,8.071409,7.241973,7.586178,7.396861,7.612136,7.41344,3
-13.511771,-13.556154,-13.527391,-13.52743,-13.436298,-13.615873,-13.357285,-13.636619,-12.691467,-9.121884,2.185746,7.410621,7.473779,7.41237,7.652366,7.305086,7.775644,6.761696,9.570189,7.521698,5.938399,8.097985,7.115218,7.845832,7.257964,7.554906,7.521169,7.581505,3
-13.813274,-13.679163,-13.647087,-13.855605,-13.847629,-13.74427,-13.883227,-13.501364,-12.629559,-7.305431,2.196498,6.875516,7.509997,7.530672,7.398068,7.628366,7.582039,7.584128,7.481272,7.679047,7.561022,7.684557,7.557026,7.618054,7.510825,7.466936,7.451999,7.590587,4
