@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute target {1,2}

@data
-2.524435,4.489824,-1.437305,0.246674,-3.360741,0.945092,-0.625531,1.142363,0.647421,0.92858,0.848627,1.943481,-1.69261,-1.827201,-0.814768,-0.304516,-1.912966,-0.718378,-2.051689,1.392894,1.370518,0.697106,-2.791253,-4.088463,-0.894955,0.161782,2.77941,4.159179,5.959494,3.4642,2.278414,-0.487099,-1.39462,-4.771746,-3.011417,-0.207452,2.04419,-0.900203,-2.416713,-0.373144,-0.08862,-0.965045,0.043667,0.275912,-1.269367,4.415403,1.106887,0.918272,-0.81741,-0.397992,0.216869,1.280526,1.576641,1.636759,0.229621,0.13766,-0.48716,-2.048045,-0.756617,2.500659,0.038282,3.138466,-0.569879,-3.437347,-0.041042,3.545776,0.872626,-0.693925,-1.539934,0.821003,0.271182,-2.106699,0.358342,0.03948,-0.673095,-0.469946,2.425618,-3.507134,1.144567,-1.771814,-1.438046,-1.362873,-3.539564,-2.73499,-1.291278,-1.555906,1.18381,0.128847,-1.102784,-0.792457,1.035382,1.02359,-1.247688,0.331579,3.241935,1.364743,0.523487,3.302108,2.060737,-2.493948,-1.030386,-1.859115,1.122425,1.274225,1.864018,2.667336,-2.632564,-2.079268,-1.698601,1.563933,2.434988,-2.388452,-0.044597,-1.674034,-0.691218,0.287439,4.717801,-0.676887,0.717984,0.102833,-2.809857,-1.96763,1.804323,0.653613,-2.799112,-3.902724,1.88601,1.516189,-2.053776,-1.444785,2.024096,2.267767,1.827718,2.418059,1.585437,1.869168,-3.280849,-0.612396,0.091372,0.361487,1.06511,-0.506148,1.530612,-0.586864,1.959945,0.625055,-2.9113,-1.778106,0.835375,-0.527528,2
-2.435315,-2.218685,1.397514,-1.839933,-1.446298,1.883961,0.239065,1.214413,-1.300902,3.606593,0.355134,-0.458305,-3.485584,0.823073,0.601966,1.698302,-0.77371,-1.104255,-5.079051,-1.95442,-1.031917,1.810048,2.849646,5.651398,4.438445,2.965869,0.526278,-0.892948,-3.258261,-4.852594,1.440185,1.516828,0.882952,0.137847,-1.966327,3.229255,-1.28809,4.092803,-0.425764,1.370126,0.346369,-0.91765,2.193567,-0.654031,-2.0659,1.198359,0.667288,-0.659686,0.793363,-0.717534,0.192025,3.271496,-0.766264,-0.560765,0.520807,-1.16528,-1.086681,1.064764,-1.738698,-1.032553,-2.888905,-2.09714,-0.38738,-0.453493,0.224763,0.702946,0.065389,-2.473959,0.019794,2.251561,-0.128733,-2.95378,1.964036,1.212398,-0.210426,0.758032,-0.477147,-4.858783,2.687669,3.275482,0.732165,-0.870073,-2.489891,0.386131,0.137112,1.817483,-0.513043,-0.437307,1.056286,-3.907051,0.920223,-0.472098,-0.194544,-0.435773,-1.694923,-0.982268,-2.149215,0.367376,-1.36215,-0.551026,-2.367357,-0.863231,-0.981622,0.688543,-0.642252,0.775593,0.041664,-2.880722,0.384853,-0.640031,1.249657,2.142066,-0.63794,-1.19399,-0.060941,3.097973,1.256289,-1.653727,1.711647,2.885899,1.124713,-1.715681,-0.417494,2.34268,-3.700885,-2.774593,-1.496629,2.668754,-2.268082,1.781316,-0.131683,2.171194,1.910979,1.164228,-2.000932,-2.232338,-0.825979,-0.717242,2.213115,1.237505,1.102945,0.493448,1.532921,2.403279,0.746336,0.244721,-0.583482,0.595905,1.331177,0.095359,2
2.216168,3.292446,-3.11336,-0.047712,1.968522,2.68465,-4.36498,-2.472801,-1.617469,-3.047429,-1.388369,3.497359,0.992262,0.752924,3.256275,-0.824484,-0.035612,-1.188313,0.046212,3.908223,-0.507699,2.965359,-1.962279,-0.97646,-1.503731,-1.261783,0.965879,-0.310797,1.428494,-0.834089,-2.538012,1.282727,2.159761,1.355634,1.354062,2.346709,-0.994126,-1.111366,-0.465658,-1.235237,-1.05511,0.025915,1.165497,2.666395,0.348398,1.043431,-1.373544,3.045547,1.886895,0.503506,0.550957,-1.565675,-0.181369,1.491436,1.17148,-0.606501,1.274723,-4.550106,4.054414,0.69944,-1.51831,1.021982,1.211048,1.33001,-0.878114,-1.211805,-1.298245,1.250778,-1.316982,0.209429,-0.157453,1.640454,-0.522399,-0.846519,-1.961298,-0.03085,3.107919,-2.529705,-1.865172,-1.472844,-1.752165,-1.143235,-0.114427,0.082372,-1.966604,-0.739534,-0.716107,0.451646,0.046997,-1.378299,-2.056711,2.634145,-0.040178,-1.012126,2.894419,-0.470193,0.633661,-1.020746,2.080132,2.264494,-0.18964,-2.996566,-4.596626,-1.596618,-0.362956,2.06763,3.545491,5.614607,3.754077,2.275875,-0.207087,-1.373992,-4.353521,-3.960229,0.932004,0.897725,-2.700716,-0.753998,2.994033,-3.607109,-1.760089,1.941111,-2.286838,-3.069732,2.118496,-1.382203,4.598617,-0.587997,1.851819,1.741022,1.075688,0.000616,-1.407964,3.275702,1.750417,-2.652998,1.507485,-1.704486,-0.311327,-0.274351,-1.495885,0.922332,-1.861748,-0.673922,-2.556052,-2.310018,1.222942,0.091014,0.422699,-1.673828,2
0.974187,-0.201712,2.52263,0.567729,-0.715189,-1.186602,-5.213416,-2.750817,-1.242734,0.98153,2.53985,4.851583,5.16074,3.313408,1.35126,-0.478189,-2.375728,-4.489293,-1.759455,4.45322,0.904654,0.346931,-2.200227,1.495136,-1.284838,2.439105,0.821346,1.368951,1.214171,-0.70327,0.545733,2.286207,-0.935185,0.6218,-0.868953,0.176518,0.458632,2.545639,0.824327,0.746162,1.498436,0.266177,-2.466406,1.135297,1.756528,-2.96465,-3.690257,0.048408,-0.166052,-1.619806,-2.944862,-2.138681,2.908672,0.470147,1.913542,-0.031682,0.276507,0.450106,0.059684,-1.143905,-0.700363,-2.50544,-2.465019,0.240231,-1.244708,0.875823,-2.80854,-1.641142,-2.183462,-1.262378,-0.856157,0.480902,0.236185,3.02217,-1.418062,-0.007655,-1.218526,-0.890241,-1.119832,-1.420766,4.378942,1.072216,0.629982,-2.456736,-1.95721,-0.749862,2.573958,1.688271,2.319254,-1.226136,1.577809,-1.046959,-2.040431,0.211716,-1.654836,-0.227763,-2.633937,-1.24781,0.779895,-3.222245,-0.448092,0.887082,2.922547,2.107153,1.684913,1.798987,-1.731022,-1.483324,-1.173524,1.857224,-1.770127,0.510451,2.419948,1.087815,-1.072404,-2.842175,1.090619,2.709796,4.321815,1.113325,-0.053795,3.017298,1.93557,1.715183,1.085877,-0.565071,1.25966,-1.943252,-1.472768,-0.821337,-1.685757,-0.552543,2.599584,0.379019,0.200934,-0.274267,-1.51282,-1.668726,-2.601585,-1.210633,2.169838,-4.308614,-0.42517,-2.139538,0.640805,-1.500018,1.019824,-0.96527,0.185463,2.896924,2
-2.678985,-0.294102,1.220261,-0.200087,1.604257,0.106573,2.15481,2.637707,0.00463,-0.425829,2.647881,-1.182883,-3.276391,-0.89901,-2.261358,-0.623716,-0.385825,-0.316044,-0.838039,-4.410504,0.625086,0.690418,-3.31251,1.448471,-1.586179,1.334406,-1.206362,-1.636558,-2.013756,2.009806,-1.96386,0.134034,0.127923,2.226448,0.991424,-0.417743,-1.26054,-0.933203,-2.627529,2.173669,0.145776,-0.785122,-0.934951,-1.020777,3.021919,-2.728764,-3.897591,-1.161082,-0.036785,-2.710242,-1.221038,-5.14445,-1.129518,-0.530951,2.427206,3.61415,5.922977,3.94809,2.392459,0.015802,-1.448074,-4.182603,-3.025462,4.450531,1.980147,2.517451,-0.427656,2.836675,1.292791,-1.883931,0.697874,-3.203553,2.887427,-3.900183,2.220741,-2.013293,-2.994041,3.308939,-1.631348,-1.695704,1.879233,-1.668624,-2.380463,-1.963632,-0.093937,2.224679,1.774186,-0.265976,1.041547,2.287659,-0.340781,0.338524,1.136889,3.290679,-0.726693,1.010395,1.141404,0.365469,0.559209,-1.574512,2.0429,-0.578698,2.457427,-0.633292,2.59274,0.472184,1.556485,0.575275,1.998068,-4.454996,0.590044,-0.44364,3.801704,0.863263,2.016461,0.55567,0.953525,-3.89512,1.069621,-0.041371,1.402223,-0.96798,0.213938,1.981788,0.106662,-3.256813,-0.840851,1.64148,-2.186772,1.424069,-2.527453,1.772771,-1.065618,0.197241,-0.196364,-2.06184,-0.187139,-0.773317,0.784361,1.753683,0.329997,0.784045,2.64308,-0.724371,-1.067707,-1.771443,-0.548473,0.696813,-0.381472,-0.068675,2
1.928571,0.612912,0.873668,0.673673,-5.000964,-2.503677,0.573367,-2.162418,0.024731,-1.199287,0.326872,0.790309,0.747971,2.266721,-1.494136,0.517761,-1.872429,-0.172195,0.106333,0.405291,0.174479,3.700736,0.897082,1.483089,-0.986813,-1.323033,0.589216,-0.430234,-2.25743,0.803319,-0.983585,-0.653212,-3.802707,-0.864421,-1.617738,1.997777,1.176472,0.466543,-2.406708,1.92535,0.225859,0.914323,0.42397,-1.322803,-0.823442,2.262131,1.771617,-0.884393,-0.310871,2.204037,-0.818254,0.598968,1.67168,-1.222841,-3.213159,-1.066184,-1.737876,-0.218342,2.180352,-0.397457,-4.290639,-1.079606,-0.494509,-1.437144,0.626789,-1.575628,-1.874936,-0.937346,2.545184,-2.555537,1.592029,1.907543,-2.090172,-1.767983,-1.233923,2.819526,2.312621,-2.065126,1.721091,-0.77572,-0.659555,1.412771,3.45294,-0.817353,-0.469539,1.164442,1.68408,0.898888,0.903896,1.661336,0.232576,3.271915,-1.706654,0.897406,-1.445861,-0.17399,1.957275,-5.12118,3.297804,1.519793,-4.121044,-3.27145,-1.832758,-0.490161,-1.47675,-1.392241,0.720779,2.58079,1.904599,0.267001,2.266215,-1.778903,-4.758202,-1.705259,-0.496134,1.931066,3.420846,5.655526,4.584974,2.703359,0.681696,-1.069742,-3.233064,-4.383788,1.888063,3.735205,-1.192253,-0.320995,0.219568,-2.60283,2.619846,-1.71579,0.803574,0.519294,1.102797,-3.722092,1.232448,3.289191,-0.575947,1.028425,-0.265318,-0.733377,-0.898686,0.713913,2.09633,2.203532,-4.690057,0.979466,0.137645,0.564619,2
0.929469,1.733106,-2.645115,1.904602,-0.474953,-0.807292,-1.743796,0.685552,0.983014,0.006475,-0.560194,-0.029176,-1.682777,2.691045,1.758128,0.266909,2.79579,-2.212037,-1.499132,-1.62368,-2.347254,-1.29123,1.468722,-0.804328,-3.105426,-0.460616,-2.166644,-1.057388,-2.472074,1.427522,-0.703642,-1.694152,-0.879813,4.056068,-1.388329,-2.430787,-0.775995,-3.987181,-3.059108,-0.492467,0.823241,3.258711,4.732056,5.556194,2.794791,1.678913,-0.984383,-2.149106,-4.694528,0.076772,-1.939423,-0.43051,1.309273,3.322174,3.624733,-0.847554,-2.75771,1.359393,-1.238511,-2.456014,2.283748,2.353982,0.73059,3.061086,-2.580467,-0.834382,-0.484335,0.644837,2.547859,0.377381,-0.164264,-0.68888,2.085456,-0.779294,0.544932,-1.611519,-1.673075,0.031456,1.39442,1.53548,-1.664351,-1.121035,-1.410593,-0.397877,1.310288,-1.547486,-0.877755,1.241608,2.488678,-1.324812,-1.056641,0.600758,0.038449,1.401388,0.087174,0.320512,-0.492073,0.248691,1.267209,-1.964694,2.367731,-0.321114,-0.866147,-1.372488,1.234279,1.196021,2.013653,-0.051011,2.690206,0.323,3.580494,-2.022546,1.15662,-0.975433,0.918083,-2.833892,1.225796,-2.38489,-0.919401,-0.97037,3.124064,-1.195571,-1.391445,0.297055,1.878491,-2.590021,-1.407243,0.787263,1.643749,-2.486656,2.328224,1.646576,0.148008,-1.536174,2.330853,-4.310824,4.166457,-0.326113,1.289454,2.772854,-3.305487,0.679391,0.586365,0.4536,-0.637411,-0.840325,2.345515,-1.889191,-1.535933,-2.286893,2
2.472017,-2.55776,-0.412165,0.848508,-0.804691,-0.195855,1.125703,-2.676476,0.502658,0.091908,1.589659,-4.57466,1.188521,0.496937,0.550599,1.036902,-1.473965,1.89546,-2.230763,0.982045,-1.125035,2.164774,1.815773,-0.470106,-0.91447,0.379466,3.216685,2.610261,1.211489,4.083389,1.538883,1.627078,1.46632,0.711134,2.397885,-5.10823,-0.426117,-1.08347,0.908549,0.56969,0.376721,0.272689,1.666447,-0.698985,-2.338858,-0.299883,1.858637,-0.820567,-0.60593,1.328088,-1.868737,-2.837889,-0.864952,1.858139,-0.400211,-0.180492,0.120866,-0.096765,0.148255,0.854751,3.625915,0.841879,4.850744,-0.513654,-1.338771,1.801452,-3.409351,-2.697339,0.104428,-0.611141,3.18829,0.728332,1.222588,-0.894729,2.448869,-1.462292,-2.850575,2.345408,1.798759,0.222761,2.235711,0.087785,2.816798,-3.109055,-1.656595,0.383965,-0.111447,-2.47613,-1.732728,1.16203,-3.306929,1.317741,1.579259,0.033622,-0.392887,0.540961,-3.672072,0.354267,-1.710645,0.337528,-0.860594,-0.008693,-1.889436,0.01452,-0.923168,1.839739,2.610465,-0.923556,-3.671477,-3.669683,2.171129,0.133136,-0.018786,1.662809,-0.636816,0.525425,-2.589538,0.389746,-0.09002,-1.470904,-5.158771,-3.907272,-1.838119,-0.03613,2.006872,3.820518,5.451258,3.544233,1.933772,-0.403324,-1.771608,-4.503715,-4.332449,-0.301441,-1.667252,2.586319,-3.596803,0.282539,-1.795649,-1.355662,-0.72142,1.694751,2.683028,-0.706851,0.560449,-1.028612,-0.051145,1.501619,1.611119,-0.077161,2
-3.240776,-3.855943,-3.362264,-0.041359,-0.74289,1.183243,-1.361696,-1.339089,-2.696669,1.141665,-0.86648,-1.520571,-3.856133,-2.768988,-0.055608,-2.657109,-2.933649,3.960645,2.074222,1.614781,-3.836012,-0.168913,1.32113,4.035809,-0.070886,0.701645,-1.988537,2.413085,-1.323968,-2.738598,3.461771,-1.348395,-1.723547,-1.646462,2.67754,-1.95633,-2.778654,0.637109,2.383333,-0.771083,3.508859,-3.76262,-3.786095,-1.258517,0.291225,2.475007,4.228506,5.42322,3.07287,1.670115,-0.824898,-2.038981,-4.961528,-1.760315,0.090127,-0.030956,-0.337775,1.988915,-0.765009,0.473927,-0.854124,1.206683,-1.869192,-2.081967,2.019668,-0.143499,1.577943,-0.480231,2.386171,2.673275,-0.665497,-2.444078,-0.124055,0.645134,2.298312,-2.548857,0.327951,0.53629,2.453917,0.316976,-1.813732,1.572408,-0.854168,-2.36531,2.253082,2.50485,0.336068,1.152293,3.295156,-1.239798,2.735687,0.386082,-0.251553,1.878214,2.758264,-4.606345,-1.470148,-2.665742,0.20163,-0.729676,3.10124,0.635565,-0.920006,-0.58473,0.365158,-1.213444,0.901055,-0.844288,-2.719023,-0.462406,1.124981,-2.487607,-0.008943,-2.705749,-1.253051,2.668845,-1.480735,1.172257,1.954383,-1.556002,1.468873,-1.601765,0.155524,2.810561,-0.455697,-1.055248,3.131336,0.566873,0.089085,2.176563,1.946268,1.16332,1.588765,-2.927723,2.670431,-0.352892,-0.243787,-1.965083,2.181909,2.582407,-2.583522,0.332453,0.148458,0.489039,-0.437772,0.727158,1.69989,-0.448962,0.948678,1.547836,2
1.897575,0.557363,0.473379,0.70524,0.222725,2.729978,2.732184,1.870337,-1.554351,4.322655,-0.795466,-1.036877,1.791256,1.340415,-1.205588,-4.233558,0.583935,2.571707,-0.398476,2.610052,0.003115,0.310169,0.091898,-0.512404,-1.181813,-1.88826,2.404458,2.63936,-0.58164,-0.905755,-2.51621,0.378861,-0.942487,-2.179863,1.577888,-1.824301,2.707158,0.325696,-2.292254,-1.968924,-2.087101,1.904339,1.051162,1.529689,-2.042292,3.095398,2.635105,-2.467376,-2.744756,0.8939,0.759953,0.061296,0.590616,2.066576,1.719889,-0.363925,-0.039491,1.56184,2.6288,-2.238832,-2.079093,0.22211,-2.71955,-0.634066,-0.486099,-0.906497,1.624314,2.303553,-0.916519,2.768779,-1.478173,-1.073537,1.811264,0.531171,-0.358275,-0.774137,0.334964,0.616252,0.107648,-0.19142,1.475806,-4.519301,1.915122,2.694071,1.092005,-0.347669,2.982314,-3.046798,0.890543,-0.888397,-0.916113,-3.187757,1.721761,-0.900949,-0.430812,-3.261274,-0.73925,-5.05535,-3.016745,-1.524049,0.97752,2.302469,4.988446,4.645114,3.013169,0.672951,-0.863633,-3.19816,-4.867147,-1.674041,1.692097,-1.621539,1.20808,-1.808334,1.99308,-1.734995,1.723766,-0.13976,1.302644,0.263788,-1.127185,0.756589,0.27604,-1.342664,-0.219779,-0.667164,-2.067294,0.21879,-0.739674,-4.142451,-2.139876,-0.616867,2.515214,2.471047,-1.794512,0.700182,-1.724627,-1.264063,2.369237,0.57905,-1.888416,-1.953114,0.455156,0.400217,-1.430204,1.003822,-0.666911,0.515797,2.464938,-0.800609,2
