@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2,3}

@data
-1.241467,-1.313557,-1.109187,-0.813416,-0.514752,-0.217442,0.087645,0.334608,0.446053,0.505212,0.421317,0.282482,0.215811,0.039633,-0.08978,-0.196156,-0.252688,-0.305637,-0.344679,-0.367318,-0.304363,-0.29664,-0.334248,-0.851317,-0.926905,-0.895109,-0.72477,-0.418966,-0.085773,0.263399,0.61188,0.974269,1.313514,1.376309,1.44022,1.399134,1.400037,1.442874,1.473024,1.506997,1.588689,1.597713,1.504661,1.100922,0.723617,0.332511,-0.033859,-0.350863,-0.688197,-0.858376,-0.027967,0.074375,-0.054454,-0.355268,-0.728379,-1.013853,-1.37295,2
-1.290234,-1.290051,-1.114008,-0.816952,-0.481372,-0.218529,0.090171,0.384419,0.512008,0.581391,0.551344,0.456836,0.321582,0.087829,-0.141161,-0.343904,-0.423451,-0.359638,-0.411217,-0.444644,-0.517993,-0.506975,-0.54019,-1.008868,-0.956917,-0.659794,-0.427185,-0.104513,0.227048,0.563453,0.871488,1.185537,1.382855,1.434487,1.615677,1.553879,1.532108,1.510551,1.543233,1.608864,1.665712,1.440395,1.2039,0.894695,0.543333,0.235352,-0.116596,-0.414357,-0.71973,-0.946803,-0.083222,0.011845,-0.231463,-0.483767,-0.751081,-1.015894,-1.274745,2
-1.274507,-1.337119,-1.183075,-0.867004,-0.561241,-0.270367,-0.037476,0.249774,0.399117,0.581199,0.641729,0.60855,0.485995,0.26476,0.067571,-0.189464,-0.412219,-0.492253,-0.509012,-0.428794,-0.483962,-0.505363,-0.494687,-1.046832,-1.061083,-0.895359,-0.626889,-0.324776,0.033559,0.366379,0.705271,1.058366,1.33379,1.543638,1.619938,1.473167,1.355191,1.463862,1.503432,1.441138,1.567929,1.468955,1.406906,1.07869,0.681764,0.396791,0.048594,-0.350095,-0.683698,-0.977291,-0.082947,0.017692,0.002216,-0.332464,-0.601326,-0.899277,-1.189539,2
-1.235555,-1.273049,-1.153457,-0.854617,-0.54185,-0.264813,0.034736,0.329954,0.529071,0.646419,0.616487,0.492707,0.362672,0.083534,-0.150656,-0.42635,-0.536734,-0.417285,-0.442355,-0.483404,-0.422957,-0.423666,-0.391075,-0.931195,-0.943806,-0.923091,-0.780876,-0.461955,-0.120952,0.24031,0.608409,0.972051,1.26494,1.397178,1.357623,1.296644,1.407611,1.439063,1.469045,1.499889,1.637192,1.758642,1.535088,1.149466,0.763843,0.422435,0.068922,-0.262863,-0.632482,-0.86191,-0.041335,0.081128,0.029924,-0.16471,-0.466665,-0.808934,-1.154141,2
-1.278499,-1.286443,-1.15341,-0.925517,-0.622787,-0.332286,-0.00779,0.265602,0.477159,0.579912,0.54293,0.43953,0.37229,0.152216,-0.031748,-0.113726,-0.290532,-0.339782,-0.37253,-0.470775,-0.4967,-0.552708,-0.529623,-1.050732,-0.954255,-0.853445,-0.580202,-0.25217,0.088313,0.41993,0.752196,1.084909,1.401634,1.522417,1.524858,1.560271,1.510164,1.561267,1.501448,1.489345,1.608733,1.49069,1.229052,1.000037,0.666228,0.284654,-0.002187,-0.335249,-0.665124,-0.93508,-0.060711,0.03487,-0.056427,-0.345659,-0.648637,-0.893391,-1.147309,3
-1.274444,-1.247556,-1.048985,-0.776058,-0.488759,-0.190282,0.094597,0.393002,0.593971,0.652839,0.625449,0.555403,0.44466,0.334594,0.195929,0.130126,0.083637,0.037133,-0.046729,-0.079176,-0.110993,-0.159602,-0.101629,-0.092652,-0.313946,-0.648281,-0.849588,-0.89798,-0.725126,-0.445134,-0.177289,0.126463,0.475558,0.791601,0.860558,1.009603,1.019717,0.946598,0.925064,0.911708,1.007039,1.118048,1.240962,0.960728,0.733531,0.357144,0.0276,-0.293525,-0.589244,-0.815134,-0.172304,-0.032744,-0.162384,-0.393646,-0.724933,-1.050703,-1.361568,3
-1.211632,-1.251506,-1.111633,-0.833909,-0.580125,-0.256589,0.048493,0.384932,0.521174,0.524022,0.524119,0.417313,0.265344,0.088031,-0.032774,-0.185133,-0.313607,-0.304283,-0.351733,-0.375374,-0.406098,-0.393341,-0.417103,-0.84338,-0.908433,-0.788552,-0.590618,-0.32505,-0.05734,0.255411,0.533444,0.902921,1.25073,1.502372,1.605502,1.511867,1.411756,1.454897,1.505391,1.562848,1.589629,1.674792,1.314907,0.949033,0.612472,0.251516,-0.076719,-0.418978,-0.703779,-0.924988,-0.127457,-0.160178,-0.11134,-0.421169,-0.683279,-0.972852,-1.272554,3
-1.18364,-1.20004,-1.050503,-0.805107,-0.480093,-0.176321,0.072214,0.316685,0.469281,0.54804,0.49941,0.359203,0.241328,0.091573,-0.11963,-0.268592,-0.361071,-0.358353,-0.377514,-0.362119,-0.323466,-0.345039,-0.445074,-0.857073,-0.944885,-0.755255,-0.646366,-0.405793,-0.116194,0.251041,0.58927,0.91924,1.326052,1.507886,1.458133,1.418291,1.23388,1.370123,1.387831,1.391267,1.456547,1.493548,1.512247,1.363846,1.010949,0.562973,0.217608,-0.135355,-0.438565,-0.686803,-0.170969,-0.231888,-0.397336,-0.700348,-0.898303,-1.220939,-1.347006,2
-1.204534,-1.228344,-1.078262,-0.835882,-0.751002,-0.441522,-0.072332,0.265064,0.555518,0.553621,0.507048,0.423952,0.259005,0.149012,-0.055033,-0.164233,-0.182523,-0.233626,-0.199227,-0.247471,-0.223066,-0.265194,-0.260636,-0.926339,-1.072996,-1.039361,-0.836476,-0.55981,-0.214968,0.1472,0.514352,0.876747,1.247127,1.486025,1.375551,1.384327,1.363546,1.455674,1.406298,1.530701,1.695364,1.607484,1.483024,1.042204,0.60648,0.255976,-0.141583,-0.466493,-0.742084,-0.956237,0.114641,0.19284,-0.034507,-0.430141,-0.704825,-0.950574,-1.249833,3
-1.255689,-1.252103,-1.055872,-0.794984,-0.482566,-0.298883,-0.076273,0.256256,0.446755,0.516206,0.550619,0.44356,0.277664,0.11246,-0.06843,-0.225544,-0.349116,-0.336714,-0.336714,-0.312692,-0.29857,-0.254727,-0.304536,-0.665691,-0.878692,-0.935584,-0.758784,-0.489337,-0.201119,0.152705,0.514843,0.845696,1.215297,1.416902,1.50566,1.430756,1.403226,1.429326,1.492833,1.423784,1.392634,1.613233,1.55196,1.264011,0.865897,0.472162,0.110784,-0.261856,-0.608753,-0.866625,-0.033659,-0.12921,-0.390121,-0.68674,-0.811073,-0.955338,-1.229343,3
-1.261533,-1.155502,-1.016747,-0.814213,-0.542563,-0.257652,-0.061607,0.251948,0.532974,0.633688,0.614178,0.508604,0.329464,0.164429,-0.017424,-0.219741,-0.321279,-0.419519,-0.436033,-0.436684,-0.433863,-0.423664,-0.516131,-1.058673,-1.102509,-0.909458,-0.612374,-0.297148,0.032792,0.348712,0.676829,1.023087,1.372818,1.510141,1.574418,1.54994,1.501894,1.422947,1.515609,1.614435,1.721203,1.727409,1.347081,0.99709,0.66728,0.282655,0.001065,-0.332347,-0.65239,-0.937973,-0.108915,-0.155181,-0.364768,-0.609032,-0.797482,-1.041747,-1.309665,3
-1.294936,-1.297683,-1.092154,-0.801581,-0.546126,-0.221863,0.052967,0.274999,0.323872,0.332906,0.317456,0.258147,0.156134,0.003565,-0.239512,-0.298356,-0.398494,-0.378269,-0.368264,-0.280704,-0.334934,-0.351537,-0.391782,-0.826625,-0.906367,-0.726885,-0.46411,-0.1543,0.140621,0.490116,0.804973,1.163251,1.474308,1.61124,1.530875,1.275202,1.199385,1.301554,1.304295,1.302862,1.41961,1.611489,1.611302,1.356813,0.901037,0.566494,0.176879,-0.111127,-0.494387,-0.761025,0.099567,0.076828,-0.110317,-0.483859,-0.795102,-1.100054,-1.33224,2
-1.126188,-1.118506,-0.908038,-0.728663,-0.547731,-0.301373,-0.044061,0.111665,0.274612,0.271195,0.314556,0.343264,0.261297,0.147491,0.006539,-0.134421,-0.188575,-0.20953,-0.178761,-0.200773,-0.123491,-0.247692,-0.340437,-0.57045,-0.620821,-0.759674,-0.790812,-0.554458,-0.304508,0.03315,0.331992,0.636187,0.942285,1.305869,1.615841,1.576601,1.472549,1.472338,1.363636,1.384418,1.445074,1.495445,1.507703,1.284593,0.93045,0.513185,0.258444,-0.107535,-0.440191,-0.743612,-0.352906,-0.439346,-0.578411,-0.701273,-0.907897,-1.087259,-1.275362,1
-1.108152,-1.011448,-0.880752,-0.836588,-0.610794,-0.34513,-0.158339,0.112557,0.280081,0.318074,0.218815,0.231119,0.189879,0.058652,0.022391,-0.084553,-0.181394,-0.329868,-0.410292,-0.403364,-0.467949,-0.443126,-0.57327,-0.891287,-0.971531,-0.753097,-0.502767,-0.201059,0.150803,0.503819,0.865999,1.225726,1.585598,1.765209,1.559548,1.412049,1.339526,1.290167,1.298321,1.29594,1.482912,1.650832,1.767446,1.398266,1.010468,0.591784,0.242448,-0.158844,-0.538127,-0.822012,-0.326909,-0.350434,-0.495046,-0.612165,-0.781818,-0.951326,-1.25354,1
-1.132979,-1.021719,-0.836633,-0.576977,-0.351111,-0.160991,0.049418,0.238258,0.278804,0.234546,0.186096,0.070955,-0.072443,-0.186048,-0.312063,-0.446901,-0.512827,-0.562365,-0.573582,-0.532079,-0.567633,-0.583217,-0.521359,-0.560304,-0.37892,-0.133662,0.09598,0.486077,0.806027,1.213404,1.520361,1.627886,1.554283,1.430757,1.284191,1.055445,0.924624,1.087127,1.340322,1.537258,1.750131,1.826423,1.597293,1.277343,0.884494,0.51283,0.196528,-0.159327,-0.349927,-0.539567,-0.46206,-0.451052,-0.616499,-0.782714,-1.020868,-1.279055,-1.489125,1
-1.265395,-1.183649,-0.987451,-0.749086,-0.425105,-0.125596,0.026189,0.339043,0.407068,0.395429,0.320748,0.338736,0.278049,0.07551,-0.092717,-0.282648,-0.365313,-0.420443,-0.428382,-0.417698,-0.4434,-0.461968,-0.432068,-0.817316,-0.82387,-0.687615,-0.482276,-0.186966,0.146231,0.48919,0.838429,1.137494,1.397375,1.515062,1.479906,1.397989,1.287265,1.317711,1.452464,1.427957,1.454103,1.619575,1.618278,1.253679,0.867373,0.507007,0.136401,-0.212019,-0.499684,-0.756288,-0.087505,-0.297417,-0.428075,-0.611364,-0.943468,-1.203281,-1.506053,2
-1.215556,-1.198284,-1.084632,-0.81874,-0.544251,-0.221642,0.037765,0.29165,0.495991,0.578663,0.480067,0.404979,0.20523,-0.031627,-0.235041,-0.399734,-0.538239,-0.694543,-0.773931,-0.719243,-0.673301,-0.470704,-0.315618,-0.528356,-0.496334,-0.302803,0.021085,0.364733,0.716401,1.044938,1.414507,1.38568,1.067604,0.856871,1.013439,1.346277,1.479424,1.444728,1.347032,1.354588,1.362259,1.423399,1.512376,1.2437,0.976825,0.584823,0.17097,-0.158439,-0.489185,-0.782039,-0.122872,-0.194588,-0.369115,-0.592285,-0.813189,-1.080994,-1.319973,2
-1.269657,-1.278949,-1.094929,-0.826925,-0.492486,-0.223439,0.102385,0.369194,0.580497,0.633411,0.567357,0.464247,0.311781,0.118549,-0.039458,-0.240595,-0.36808,-0.380201,-0.383403,-0.357073,-0.311453,-0.301439,-0.289468,-0.668664,-0.879662,-0.871834,-0.860804,-0.649095,-0.353108,-0.12066,0.237289,0.570331,0.94302,1.278045,1.541652,1.521015,1.382806,1.374877,1.464034,1.474657,1.437856,1.459357,1.52254,1.314083,0.92462,0.516806,0.156926,-0.253531,-0.597247,-0.886524,0.045759,0.030053,-0.167526,-0.458937,-0.749027,-0.9952,-1.263636,2
-1.239668,-1.204133,-0.960873,-0.712902,-0.463838,-0.153307,0.118425,0.361501,0.580243,0.60373,0.541225,0.399152,0.27529,0.116784,-0.070951,-0.26019,-0.349376,-0.469172,-0.538675,-0.594618,-0.619582,-0.499684,-0.444944,-0.816477,-0.811117,-0.701364,-0.491208,-0.222539,0.09234,0.38075,0.685129,1.031288,1.3419,1.587821,1.523511,1.449357,1.409929,1.391773,1.42978,1.619921,1.49759,1.53483,1.55922,1.259326,0.878497,0.602226,0.217624,-0.16922,-0.448225,-0.774205,-0.241569,-0.387634,-0.614578,-0.834741,-1.047249,-1.305528,-1.456028,2
-1.34525,-1.334462,-1.048567,-0.816129,-0.481008,-0.173857,0.174352,0.498511,0.661333,0.661512,0.566283,0.395828,0.173276,-0.01626,-0.214889,-0.366946,-0.470883,-0.51912,-0.458008,-0.418589,-0.406141,-0.298515,-0.235943,-0.793999,-0.855214,-0.825247,-0.5496,-0.326101,0.029357,0.365553,0.593202,0.757484,1.124672,1.444732,1.311391,1.308778,1.345968,1.369737,1.390074,1.406928,1.488121,1.694101,1.492834,1.175744,0.816855,0.461858,0.07254,-0.265398,-0.569578,-0.8003,0.131143,0.179142,-0.175803,-0.527624,-0.762854,-1.094133,-1.467417,2
-0.981359,-1.036549,-0.951183,-0.750603,-0.533135,-0.254715,0.051376,0.212908,0.393553,0.462682,0.450249,0.322474,0.222963,0.072937,-0.089379,-0.220416,-0.300013,-0.297861,-0.322513,-0.32596,-0.384606,-0.326531,-0.347569,-0.553864,-0.748035,-0.807513,-0.622471,-0.338631,-0.027881,0.322284,0.648961,0.980203,1.282633,1.436344,1.449276,1.375487,1.454506,1.558057,1.55297,1.539515,1.453507,1.412239,1.38994,1.028365,0.690467,0.314677,-0.026026,-0.346428,-0.640442,-0.742853,-0.22576,-0.326602,-0.510218,-0.706719,-0.945297,-1.176838,-1.277347,2
-1.084702,-1.247873,-1.265479,-1.003047,-0.785462,-0.50518,-0.189547,0.053554,0.35592,0.574637,0.71466,0.608397,0.464099,0.285009,0.126234,-0.1373,-0.3227,-0.432047,-0.480749,-0.515589,-0.424776,-0.41478,-0.377807,-0.609792,-0.705264,-0.838122,-0.688752,-0.492089,-0.220299,0.098371,0.438625,0.787075,1.128625,1.401654,1.474835,1.421408,1.481734,1.364621,1.310133,1.374999,1.419403,1.458559,1.414214,1.22563,0.900237,0.556681,0.198265,-0.16133,-0.492207,-0.744301,-0.017091,0.159287,0.117064,-0.22254,-0.553241,-0.852746,-1.124595,2
-1.197611,-1.121034,-0.919968,-0.700097,-0.410753,-0.139011,0.119441,0.384923,0.546936,0.643786,0.594276,0.495448,0.464336,0.277692,0.12367,-0.063513,-0.240233,-0.416654,-0.492528,-0.4844,-0.520702,-0.516885,-0.586441,-0.874659,-1.021459,-0.915025,-0.647072,-0.359074,-0.083322,0.330937,0.675942,1.071748,1.417906,1.356451,1.275115,1.273413,1.542848,1.611937,1.61364,1.468377,1.405769,1.474693,1.404231,1.039784,0.720701,0.358232,0.033712,-0.320081,-0.611045,-0.851758,-0.351495,-0.384502,-0.586496,-0.900911,-1.077917,-1.339082,-1.43289,3
-1.289053,-1.36407,-1.270487,-1.074996,-0.726863,-0.370332,-0.083064,0.231789,0.486853,0.565926,0.589444,0.47013,0.312823,0.133936,-0.060001,-0.2019,-0.311692,-0.329971,-0.301715,-0.264057,-0.139432,-0.063948,-0.101534,-0.510892,-0.810241,-0.960778,-0.914746,-0.620468,-0.300591,0.092737,0.460991,0.84604,1.280375,1.386554,1.38464,1.270805,1.268938,1.328942,1.563025,1.510055,1.483929,1.581256,1.566279,1.169698,0.797185,0.44142,0.045604,-0.297002,-0.65358,-0.880629,0.157669,0.18815,-0.038516,-0.422847,-0.806413,-0.986999,-1.296158,3
