@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2}

@data
-1.358031,-0.666864,0.459158,1.556381,2.351396,2.64937,2.15674,1.413371,0.545463,-0.336569,-1.280351,-1.277039,-0.327475,0.810147,1.940038,3.225524,3.553996,2.692657,2.593477,2.674273,3.202956,2.594286,1.283573,0.110258,-1.058376,-1.420932,-1.570354,-2.085209,-2.489371,-2.678931,-2.257364,-1.78228,-1.203704,-1.155055,-1.585404,-2.0616,-2.475092,-2.658514,-2.301877,-1.782672,1
-1.825901,-0.935108,0.257168,1.398846,2.176627,2.616989,2.655782,2.124937,1.674162,0.61294,-0.494145,-1.671915,-1.841625,-0.974529,0.366267,1.707474,2.920169,2.738131,2.632627,3.077178,3.120692,2.700409,1.254201,-0.131504,-1.230211,-0.107205,-0.867305,-2.041199,-3.027807,-3.253498,-2.125708,-1.052716,0.057897,-0.260493,-1.663929,-2.855804,-3.447262,-2.578585,-1.449397,-0.25665,2
-1.679265,-0.925442,-0.227309,1.194111,2.095148,2.705605,3.037978,2.499093,1.729676,0.688329,-0.59669,-1.813285,-1.478393,-0.505355,0.990074,1.527501,2.016837,3.122331,2.819762,2.953796,3.091214,2.665989,1.179119,-0.222037,-1.375016,-0.146003,-0.833511,-1.909664,-3.188068,-3.228333,-2.084802,-1.111173,-0.046445,-0.311079,-1.47248,-2.481281,-3.298405,-2.858349,-1.871634,-0.652546,2
-1.713083,-0.841313,-0.214155,0.92389,1.63228,2.183046,3.051245,2.798014,2.112092,1.085099,0.024677,-1.2644,-2.008588,-1.466146,-0.071172,1.286252,2.759786,2.880471,2.683496,3.020636,3.459756,2.78033,1.100653,-0.383881,-1.584802,0.00145,-0.57264,-1.854645,-3.021825,-3.195962,-2.225312,-0.833174,-0.063009,-0.695643,-1.855552,-2.811348,-3.099655,-2.339833,-1.339549,-0.327488,2
-1.176989,-0.31297,0.749911,1.377823,1.840606,1.994361,1.663669,1.062938,0.316633,-0.719517,-1.457869,-1.270617,0.021498,1.325905,2.587495,3.481635,3.095113,2.030912,2.232492,3.172644,3.671247,2.82937,1.449404,0.063968,-0.999719,-1.043671,-1.704115,-2.4606,-2.999003,-2.628903,-1.877695,-1.192596,-0.789126,-1.369172,-2.186216,-2.979383,-2.996291,-2.218628,-1.557109,-1.027432,1
-1.606404,-0.862243,0.404726,1.491085,2.265764,2.695138,2.775347,2.388148,1.876774,0.995888,0.079848,-1.070213,-1.561659,-0.917,0.237515,1.437091,2.664402,2.775619,2.81609,2.90952,3.02448,2.690992,1.329434,-0.047804,-1.131506,-0.345688,-0.60279,-1.490826,-2.518361,-3.33131,-2.81058,-1.982928,-0.833818,-0.779563,-1.612651,-2.580588,-3.226629,-2.629356,-1.922255,-0.993691,2
-1.594376,-0.850445,0.325957,1.271499,2.204693,2.585959,2.501666,2.020688,1.280677,0.404565,-0.616947,-1.505798,-1.559284,-0.655356,0.632961,1.995985,3.098394,2.622251,2.542018,2.669228,3.245785,3.043867,1.406753,-0.176976,-1.320423,-0.451878,-1.44689,-2.749221,-3.52687,-2.727636,-1.558598,-0.350613,0.413987,-0.640257,-1.811404,-3.294313,-3.280645,-2.305888,-1.484289,-0.358826,1
-1.879195,-1.164417,0.038914,1.348207,2.221085,2.632608,2.75165,2.504316,1.826764,0.96716,-0.248564,-1.520305,-1.92033,-1.137523,0.102866,1.412248,2.694029,2.97836,2.791815,2.896309,3.119667,2.751465,1.166697,-0.325121,-1.509322,-0.05959,-0.681041,-1.877202,-2.965114,-3.199509,-2.258866,-1.088356,-0.104053,-0.334305,-1.436346,-2.570647,-3.174661,-2.719478,-1.604862,-0.425352,2
-1.942213,-1.232689,0.09441,1.299275,2.174417,2.80293,2.911176,2.419833,1.741245,0.8097,-0.174836,-1.560013,-2.166822,-1.310572,0.151489,1.458233,2.780324,3.142193,3.087898,2.75078,3.234145,2.83551,1.186859,-0.278718,-1.595379,-0.391216,-1.14393,-1.759845,-2.159383,-2.997283,-2.412143,-1.433276,-0.422532,-0.440175,-1.405582,-2.405873,-2.897414,-2.392808,-1.762273,-0.595442,2
-1.481502,-0.787745,0.431079,1.609638,2.467564,3.050102,2.842621,2.113779,1.350543,0.476039,-0.485373,-1.467416,-1.588592,-0.793614,0.45079,1.644971,2.955682,2.909273,2.675981,3.206502,3.449101,2.573883,1.124484,-0.116063,-1.201755,-1.14152,-1.76697,-2.369777,-2.611196,-2.713639,-1.999266,-1.586311,-0.74143,-0.416829,-1.25725,-1.967743,-2.6919,-2.804524,-2.089518,-1.252097,1
-2.022767,-1.037816,0.182739,1.099009,1.922493,2.839684,3.087969,2.561196,1.766313,0.956754,0.141843,-0.67958,-1.804082,-1.738153,-0.476182,0.920477,2.387362,3.054619,3.020473,3.165816,3.194426,2.491164,1.109355,-0.323224,-1.548793,-0.130558,-0.496003,-1.730215,-2.910308,-3.225907,-2.079957,-1.029576,-0.035722,-0.322402,-1.52908,-2.678525,-3.129698,-2.588689,-1.789383,-0.595071,2
-1.994746,-1.008516,-0.227391,0.733273,1.981473,2.707833,3.088823,2.617306,1.754877,0.851952,-0.27157,-1.594477,-2.154355,-1.175885,0.186489,1.654755,2.944957,3.214353,2.788277,3.366343,2.725094,2.184745,1.248903,-0.253271,-1.553308,-0.1951,-0.572971,-1.83419,-2.833754,-3.138949,-2.050429,-1.080974,-0.109466,-0.275412,-1.160438,-2.336802,-3.119232,-2.756644,-1.825973,-0.5256,2
-1.919234,-1.216706,0.099225,0.987846,2.027524,2.923731,3.010902,2.32548,1.516478,0.452636,-0.663471,-1.921497,-1.905962,-0.837571,0.474159,1.942883,3.056654,3.279587,3.139426,3.27453,3.166783,2.149426,0.73386,-0.578365,-1.673891,-0.297869,-0.616125,-1.670363,-2.664922,-3.11493,-2.253162,-1.185247,-0.415581,-0.677705,-1.628749,-2.509167,-2.745072,-2.157913,-1.356894,-0.550734,2
-1.365646,-0.743578,-0.024867,1.475064,2.564688,3.228006,3.603063,3.183524,2.36657,1.117294,0.531685,0.094216,-0.451237,-1.428937,-0.996062,0.304177,1.72895,2.56452,2.318128,2.064839,2.472954,2.706256,1.805293,0.341109,-0.916737,-1.070407,-1.327539,-2.090918,-2.983414,-3.258437,-2.228613,-1.2087,-0.245949,-0.581931,-1.524775,-2.327009,-2.765192,-2.755854,-2.593427,-1.581105,1
-1.808675,-0.896215,0.310279,1.584177,2.464702,2.95208,2.710413,1.992817,1.205604,0.296468,-0.747606,-1.725145,-1.326326,-0.384877,1.016467,2.309482,3.228325,2.957841,3.214183,3.214341,2.838224,1.69222,0.969401,-0.088596,-1.451882,-0.910131,-1.374691,-2.149582,-2.784553,-2.767532,-1.973384,-1.110143,-0.170658,-0.552042,-1.483548,-2.333538,-2.982239,-2.733281,-2.067055,-1.135323,2
-1.388069,-0.545582,0.197145,1.11107,2.282284,2.765469,3.099825,2.637065,2.007567,1.231096,0.4466,-0.953878,-1.657763,-1.289947,-0.141652,1.137155,2.236078,2.928642,2.886669,2.849082,2.792961,2.5171,1.403858,-0.052942,-1.034578,-1.040216,-1.687937,-2.548288,-3.27773,-2.745863,-1.854073,-0.817593,0.085229,-0.30898,-1.346078,-2.295041,-3.131811,-2.95739,-2.273417,-1.266068,2
-1.446903,-0.746248,0.196982,1.372081,2.110365,2.650795,2.770496,2.434673,1.694033,0.861709,-0.041546,-1.05979,-1.605102,-1.099815,0.226684,1.499975,2.875561,3.153662,2.855499,3.120606,3.542618,2.610345,1.157375,-0.207062,-1.257832,-1.08525,-1.637869,-2.385012,-2.930296,-2.489823,-1.860728,-1.181502,-0.58511,-0.925168,-1.67952,-2.443538,-2.957898,-2.50441,-1.880874,-1.122163,2
-1.807903,-1.127579,0.171762,1.185778,2.172725,2.637146,2.863692,2.618764,1.664491,0.615825,-0.189157,-1.427895,-1.88206,-1.152317,0.166378,1.612944,2.732976,2.814447,2.847953,2.972854,3.222391,2.651288,1.013021,-0.378059,-1.531614,-0.005961,-0.362536,-1.762116,-2.988342,-3.283861,-2.195172,-0.945894,-0.052169,-0.639545,-1.759791,-2.925272,-3.12883,-2.400729,-1.609901,-0.407736,2
-2.056054,-1.23749,0.165627,1.390835,2.481761,3.026036,2.832606,1.970468,1.181221,0.279492,-0.923663,-1.938222,-1.6654,-0.496648,0.758735,2.097626,2.84979,3.172354,3.007443,3.190002,3.12692,2.095326,0.772813,-0.529226,-1.625228,-0.173644,-0.632879,-1.79627,-2.814566,-3.109695,-2.082477,-1.005196,-0.129921,-0.560755,-1.439221,-2.558145,-3.104441,-2.308684,-1.639729,-0.571502,2
-2.096982,-1.145064,0.187548,1.218776,2.165135,2.788249,2.873751,2.291445,1.4118,0.593368,-0.571795,-1.873127,-1.997515,-0.954888,0.398951,1.749049,2.947,3.079061,2.796724,3.005549,3.016972,2.520542,1.039379,-0.24102,-1.682113,-0.105808,-0.292041,-1.514957,-2.683994,-3.347796,-2.430605,-1.279022,-0.426708,-0.030708,-0.723484,-1.941054,-3.105716,-3.001024,-1.940801,-0.697078,2
-1.81922,-0.92523,0.412655,1.501192,2.475979,2.90332,2.792641,1.642754,1.254156,0.665918,-0.392536,-1.506336,-1.962756,-1.235693,0.103717,1.601363,2.692191,2.670183,2.828008,2.963737,3.400323,2.768113,1.123738,-0.157976,-1.49233,-0.023605,-0.087386,-1.257942,-2.708771,-3.430518,-2.591944,-1.398005,-0.278491,-0.172737,-1.259098,-2.378715,-3.256152,-2.849442,-1.975665,-0.639441,2
-2.096882,-1.377347,-0.118679,1.14293,2.283991,3.070053,3.040385,2.410349,1.422691,0.188572,-1.119322,-1.94412,-1.861074,-0.837472,0.498282,1.864684,2.933963,3.089353,3.059466,3.043146,3.067746,2.277174,0.946455,-0.340719,-1.567438,-0.108896,-0.343478,-1.56305,-2.615021,-3.157649,-2.311052,-1.225165,-0.161611,-0.490657,-1.547436,-2.450584,-2.830937,-2.274669,-1.46446,-0.531522,2
-1.872463,-1.085959,0.177105,1.571028,2.926314,3.713497,3.949099,3.628787,2.900283,1.782578,0.675338,-0.060076,-0.936374,-1.825209,-1.17849,-0.051629,1.258066,1.914261,1.990004,1.798825,2.157458,2.256522,1.052572,-0.251102,-1.40579,-0.270416,-0.485987,-1.789869,-2.975717,-3.077783,-2.049078,-1.040225,-0.285142,-0.780628,-1.902502,-2.777485,-2.934721,-2.33349,-1.681191,-0.700414,2
-1.797655,-1.141656,0.116939,1.416277,2.503429,2.95855,2.939009,2.364139,1.543555,0.659252,-0.404842,-1.489324,-1.737176,-0.920512,0.189389,1.430928,2.806104,3.12118,2.848922,3.068157,3.262025,2.358668,0.806872,-0.464948,-1.623034,-0.30855,-0.53305,-1.650652,-2.833584,-3.160576,-2.339264,-1.136455,-0.20918,-0.648111,-1.637857,-2.611561,-2.940088,-2.464582,-1.714158,-0.62658,2
-1.755587,-0.922986,0.280948,1.422167,2.539181,3.171177,2.842717,2.15595,1.455881,0.282872,-0.783494,-1.637102,-1.604869,-0.609458,0.612016,1.87428,2.889089,3.263328,2.96983,3.203135,3.3058,2.495466,1.073627,-0.233527,-1.47516,-1.035463,-1.330446,-2.064077,-2.457823,-2.496902,-1.91464,-1.347562,-1.213521,-1.214636,-1.675384,-2.231867,-2.378919,-2.254923,-1.912326,-1.286791,1
-0.895852,-0.526956,0.372833,1.614498,2.242188,2.421317,2.312089,1.884331,1.112384,0.477879,-0.433079,-1.250936,-0.851502,0.216142,1.46453,2.445979,2.669229,2.538965,2.448921,3.306881,3.501991,2.80317,1.491566,0.211384,-0.601875,-1.080409,-1.625175,-2.096025,-2.633476,-2.974667,-2.489854,-1.937549,-1.544762,-1.590725,-2.154846,-2.704415,-2.788218,-2.396174,-1.792372,-1.16741,1
-1.526549,-0.803387,0.401247,1.22439,2.275479,2.789663,2.762056,2.283455,1.656915,0.732947,-0.180801,-1.522975,-1.738234,-1.041707,0.112121,1.542373,2.842594,2.875176,2.590216,2.826072,2.916266,2.944267,1.573487,0.06779,-1.101615,-0.454726,-1.049554,-2.130825,-2.967288,-3.293565,-2.394577,-1.006679,-0.125397,-0.519338,-1.592687,-2.618394,-3.289224,-2.699692,-1.677598,-0.681701,2
-1.828733,-1.109839,-0.410807,1.072168,2.103967,2.615509,2.989427,2.593385,2.033293,1.070215,-0.129343,-1.543455,-2.159749,-1.411451,-0.077914,1.406665,2.733893,2.798797,2.773287,2.984288,3.337314,2.550842,0.813919,-0.575579,-1.67752,0.239075,-0.404315,-1.703584,-2.715861,-3.120273,-2.37801,-1.386876,0.004028,-0.147029,-1.498047,-2.684827,-3.103886,-2.435249,-1.473328,-0.144396,2
-1.882333,-0.967481,0.277195,1.260909,2.209003,2.973169,2.871072,2.461128,1.656071,0.734649,-0.2166,-1.177773,-1.811213,-1.318307,-0.009612,1.336051,2.698554,2.910678,2.866001,2.867102,3.013523,2.903968,1.302204,-0.136868,-1.44272,-0.224776,-1.061365,-1.777457,-2.751981,-3.20041,-2.203599,-1.510094,-0.325238,-0.478198,-1.531007,-2.615042,-3.276594,-2.563123,-1.484378,-0.375109,2
-1.973832,-1.040092,0.194921,1.269687,2.439547,2.963615,2.807348,2.141267,1.32226,0.41471,-0.662005,-1.912217,-2.064533,-0.891257,0.356525,1.731367,2.897756,3.145822,2.916766,3.107084,3.472053,2.399831,0.933898,-0.343467,-1.525301,-0.37683,-0.90191,-1.890452,-2.761683,-2.856691,-2.261082,-1.386413,-0.304714,-0.210146,-1.278251,-2.242152,-2.84478,-2.60379,-1.634336,-0.548526,2
-1.732511,-0.909331,0.342089,1.3024,1.727007,2.450015,2.551704,2.219234,1.583825,0.839673,-0.166993,-1.466888,-1.661323,-0.631462,0.634026,1.964864,3.159745,2.794372,2.461604,2.634285,3.000756,3.064357,1.401757,0.114137,-1.239699,0.136082,-0.580173,-1.873532,-3.067011,-3.441772,-2.372366,-1.2543,-0.238483,-0.8121,-1.715652,-2.858752,-3.421865,-2.662294,-1.668247,-0.60718,2
-2.207772,-1.270627,0.184954,1.337172,2.187744,2.079847,1.375267,0.604499,-0.291772,-1.465871,-2.135498,-1.368589,0.133993,1.600025,3.128179,3.942073,2.846658,1.865059,2.310763,3.098004,3.885547,3.062794,1.234794,-0.245088,-1.661191,-0.929287,-0.993782,-1.865884,-2.817895,-2.658066,-1.264377,-0.845987,-0.965574,-1.255143,-1.424409,-0.881346,-2.104155,-2.514474,-2.343988,-1.366597,1
-1.346965,-0.594097,0.475988,1.348559,2.009348,2.145705,1.732081,1.072408,0.191296,-0.251799,-1.322011,-1.397345,-0.332724,1.004814,2.422301,3.639206,3.16215,2.145122,2.240123,2.729187,3.783115,2.974338,1.429802,-0.16763,-1.272689,-0.701649,-1.638992,-2.420896,-2.919307,-2.678656,-1.838604,-0.859966,-0.3472,-1.180239,-2.268868,-3.221451,-2.922032,-2.069508,-1.76725,-0.985664,1
-1.719782,-1.02295,0.324763,1.397104,2.118422,2.310983,1.657413,0.612292,-0.627401,-0.998942,-1.528146,-1.567413,-0.484408,0.884147,2.248186,3.760355,4.027022,2.950847,2.170449,2.425165,3.50096,2.782109,1.203608,-0.294341,-1.387441,-0.469829,-1.046627,-1.798456,-2.742714,-3.103524,-2.088517,-1.240631,-0.402994,-0.526068,-1.48243,-2.539278,-2.939726,-2.313279,-1.500458,-0.548472,1
-1.471126,-0.655749,0.7072,1.325187,1.965048,2.621104,2.422151,1.862381,1.181903,0.100506,-1.068084,-1.672769,-0.934467,0.284544,1.537806,2.864326,3.445073,2.671607,2.586294,2.600508,2.978532,2.878649,1.433477,0.191764,-1.214551,-1.275697,-1.418512,-2.06776,-2.741073,-2.929954,-2.250349,-1.601957,-0.732014,-0.561765,-1.215076,-1.89147,-2.478761,-2.96204,-2.63042,-1.884464,1
-1.013524,-0.170432,1.153773,2.0075,1.613975,1.860994,2.939847,2.958943,2.642142,1.896309,1.115646,0.045489,-1.045014,-0.806363,0.259546,1.423014,2.620304,2.398844,1.681964,1.901281,2.541385,3.003535,2.058551,0.577907,-0.767059,-1.84585,-2.036126,-2.308627,-2.417179,-2.331358,-2.2936,-2.253457,-2.010367,-2.068168,-2.340702,-2.338717,-2.301951,-2.290787,-2.168437,-1.893233,1
0.104812,0.135121,2.079946,2.384053,2.168643,1.823418,1.439291,1.454367,1.300759,1.05505,0.717135,0.539174,0.930248,0.847118,0.672635,0.598238,1.169271,1.9157,2.637794,2.550373,2.715597,2.468505,1.342196,-0.078935,-0.022703,-1.993502,-0.599749,-1.206193,-2.619748,-3.995989,-3.779322,-1.707236,-0.13009,-0.310561,-2.281635,-2.366634,-2.67127,-3.912876,-3.211212,-2.161788,1
-0.949326,-0.263117,0.875455,1.575004,2.175981,2.461852,2.132327,1.372917,0.110659,-0.785923,-0.765118,-0.842814,-0.074565,1.283413,2.099085,2.779776,3.348439,2.570633,2.19998,2.608411,3.491332,2.924418,1.628136,0.284661,-0.870626,-1.740075,-1.787955,-2.102421,-2.457747,-2.668711,-2.249056,-1.991984,-1.800315,-1.918503,-2.180013,-2.512878,-2.40484,-2.103558,-1.777339,-1.675594,1
-1.495316,-0.737466,0.138795,1.321648,2.043785,2.8393,3.091178,2.613098,2.006742,1.359565,0.548279,-0.837757,-1.431328,-1.3983,-0.236354,0.928899,2.306115,3.207497,2.918072,2.766046,2.943206,2.842041,1.447473,0.137043,-1.159125,-0.859987,-1.264724,-1.97661,-2.77839,-2.935662,-2.190827,-1.470471,-0.914544,-1.206774,-1.862767,-2.592446,-2.993575,-2.475926,-1.681559,-0.958875,2
-1.404165,-0.917233,-0.294485,1.231169,2.121938,2.605008,2.717135,2.375443,1.474575,0.742976,-0.197896,-1.576994,-1.760643,-0.698363,0.645035,2.100174,3.380719,2.998253,2.622255,2.565992,3.167829,3.22216,1.572898,0.088566,-1.345672,-0.752988,-1.067509,-1.753568,-2.666576,-2.805184,-2.075375,-1.499632,-0.939659,-1.264818,-1.94304,-2.419054,-2.49157,-2.542212,-2.08562,-1.129869,2
-0.969074,-0.148379,0.822404,1.58604,2.241327,2.43285,2.318792,1.936527,1.337876,0.835309,0.174354,-0.781117,-1.201746,-0.387939,0.788977,2.021805,3.387439,3.463322,2.564624,2.384036,2.721328,2.757815,1.449342,0.213432,-0.884898,-1.41599,-1.584112,-2.253538,-2.955498,-2.898545,-2.288663,-1.577949,-1.016883,-1.119115,-1.698966,-2.242372,-2.90171,-2.841499,-2.509611,-1.759994,1
-1.1298,-0.100651,0.819158,1.638609,2.084094,2.158595,1.864352,1.321333,0.793754,0.24054,-0.542727,-1.128565,-0.536144,0.550579,2.068279,3.161787,3.039633,2.292043,1.984493,2.894946,3.589006,2.935759,1.3736,0.057541,-0.940746,-0.917174,-1.374224,-2.290063,-3.158348,-3.07687,-2.2808,-1.404913,-0.885923,-1.275637,-2.060014,-2.604446,-3.01053,-2.761309,-2.13662,-1.252597,2
-0.248274,0.221207,0.919716,1.476925,2.052152,2.151234,2.14435,1.766587,1.195978,0.548807,0.376013,-0.108114,-0.305565,0.292761,1.096683,2.037582,3.089322,3.373976,3.130306,3.271712,2.605565,1.440129,0.974163,0.883991,-0.09358,-2.180835,-2.323489,-2.273995,-2.305731,-2.281646,-2.301095,-2.284983,-2.298447,-2.287214,-2.296491,-2.288982,-2.294856,-2.290523,-2.293378,-2.29196,1
-1.443164,-0.452104,0.620289,1.688188,2.445551,2.75805,2.656331,2.253129,1.806159,0.599353,-0.725486,-1.552579,-1.155738,-0.295917,0.968086,2.077307,2.908888,2.8668,2.807852,2.492239,2.688967,2.67063,1.226915,-0.001135,-1.095957,-1.410716,-0.486033,-0.32875,-1.227383,-2.276405,-2.992664,-2.643978,-2.163494,-1.604213,-1.452776,-1.733024,-2.572069,-3.137162,-2.764853,-2.019134,1
-1.660878,-0.994894,0.271431,1.328739,2.187305,2.689666,2.803439,2.276891,1.514409,0.427245,-0.631077,-1.571066,-1.502923,-0.715046,0.671755,1.951832,2.982678,2.831153,2.660936,2.812172,3.127181,2.91612,1.348693,-0.074434,-1.198999,-0.455209,-1.049402,-2.123066,-3.222062,-2.983576,-1.949487,-0.952984,-0.332275,-0.977866,-1.649619,-2.559391,-3.310818,-2.627757,-1.68335,-0.575468,2
-1.06292,-0.393602,0.796886,1.871034,2.269097,2.509808,2.475366,2.058913,1.46313,1.0189,0.23708,-0.791915,-1.259677,-0.325669,0.781273,2.098508,3.120257,2.658164,2.590373,2.797749,3.170833,2.868355,1.407235,0.20773,-0.958227,-1.816651,-1.768811,-2.002692,-2.427025,-2.310067,-2.191692,-1.770339,-1.794984,-1.970754,-2.171208,-2.39539,-2.382232,-2.332506,-2.222797,-2.05153,1
-1.642092,-0.785521,0.496045,1.73861,2.516763,2.906107,2.530687,1.850905,0.702462,-0.620019,-0.913236,-0.901087,-0.859124,0.395358,1.776269,2.859154,1.879035,2.326968,2.995017,2.639191,2.852857,2.773217,1.557532,-0.005609,-1.203085,-0.425887,-0.895101,-1.926447,-2.864297,-3.36487,-2.53085,-1.561568,-0.53301,-0.592181,-1.607499,-2.727717,-3.285347,-2.886758,-1.942353,-0.722519,2
