@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.009605,-0.11655,-0.061935,0.040678,0.184606,0.336538,0.480616,0.617233,0.765989,0.783626,0.718016,0.723691,0.789631,0.821893,0.727826,0.60725,0.476412,0.350246,0.206365,0.057552,-0.097239,-0.217351,-0.249019,-0.188581,-0.109526,0.001332,0.131694,0.275006,0.427089,0.587661,0.694153,0.718954,0.683978,0.681281,0.739738,0.738745,0.720968,0.71972,0.690284,0.573373,0.430633,0.268555,0.137543,0.00662,-0.092452,-0.098654,-0.508043,-0.567738,-0.590299,-0.601186,-0.607128,-0.61063,-0.612814,-0.614242,-0.615223,-0.615936,-0.616497,-0.61698,-0.617441,-0.617923,-0.618467,-0.619113,-0.619908,-0.620911,-0.6222,-0.623884,-0.626128,-0.629187,-0.633475,-0.639721,-0.649302,-0.665171,-0.695037,6
-0.176375,-0.194975,-0.124295,0.030363,0.1804,0.319431,0.456375,0.585656,0.692982,0.812709,0.810768,0.769728,0.82928,0.812354,0.729234,0.572384,0.436094,0.29548,0.136606,-0.028813,-0.193397,-0.334953,-0.324754,-0.242585,-0.13114,0.000895,0.145431,0.298604,0.455239,0.607726,0.768888,0.864984,0.764066,0.764548,0.805245,0.776504,0.762123,0.75718,0.666543,0.552163,0.41649,0.260912,0.104616,-0.022442,-0.155783,-0.212115,-0.518082,-0.562173,-0.578233,-0.585585,-0.589327,-0.591343,-0.592463,-0.593095,-0.593461,-0.593685,-0.593846,-0.593996,-0.594171,-0.594404,-0.594725,-0.595164,-0.595761,-0.596566,-0.597648,-0.599106,-0.601088,-0.603822,-0.607686,-0.613337,-0.622016,-0.636367,-0.663225,6
-0.07703,-0.140771,-0.041442,0.006928,0.122994,0.27076,0.426971,0.588226,0.728739,0.803322,0.72771,0.689123,0.708842,0.775713,0.716074,0.59153,0.435066,0.281837,0.124017,-0.038618,-0.177288,-0.242076,-0.218231,-0.152112,-0.038166,0.099884,0.251986,0.408336,0.560557,0.709407,0.772502,0.720224,0.676769,0.747036,0.739594,0.730841,0.728818,0.731453,0.657523,0.526597,0.398427,0.261703,0.114164,-0.028294,-0.132195,-0.154042,-0.514549,-0.566593,-0.585879,-0.594934,-0.599699,-0.602376,-0.603943,-0.604888,-0.605475,-0.605857,-0.606128,-0.606352,-0.606575,-0.606831,-0.607154,-0.60758,-0.608146,-0.608906,-0.609926,-0.611306,-0.613192,-0.615814,-0.61955,-0.625062,-0.633615,-0.64793,-0.67515,6
-0.13388,-0.155122,-0.11842,0.009569,0.152725,0.31205,0.464719,0.580114,0.701174,0.776951,0.752086,0.722359,0.770151,0.780062,0.728704,0.590065,0.444881,0.298286,0.161563,-0.010678,-0.144163,-0.237866,-0.253947,-0.155818,-0.069655,0.072654,0.226741,0.386898,0.543238,0.690774,0.799655,0.75243,0.736975,0.689733,0.752136,0.736502,0.730636,0.713996,0.642891,0.50487,0.378469,0.234861,0.088554,-0.047111,-0.151725,-0.202369,-0.52085,-0.566877,-0.583752,-0.591536,-0.595529,-0.597692,-0.598894,-0.599564,-0.599936,-0.600142,-0.600266,-0.600362,-0.600469,-0.60062,-0.600844,-0.601174,-0.601645,-0.602308,-0.603228,-0.604501,-0.606269,-0.608754,-0.612324,-0.617623,-0.625874,-0.639704,-0.665977,6
-0.054724,-0.089475,-0.079153,0.043449,0.190457,0.346153,0.492109,0.612671,0.70511,0.691324,0.718782,0.753828,0.770858,0.723538,0.593094,0.4508,0.303859,0.150307,-0.012941,-0.160013,-0.232773,-0.197662,-0.124582,-0.032988,0.089539,0.206827,0.34467,0.488496,0.630244,0.76652,0.77295,0.682957,0.675061,0.734506,0.738586,0.722892,0.723041,0.739329,0.667348,0.539775,0.408554,0.254741,0.126428,-0.004126,-0.111354,-0.127728,-0.512852,-0.568824,-0.589825,-0.599871,-0.605303,-0.608479,-0.61045,-0.611739,-0.612634,-0.613301,-0.613845,-0.614336,-0.614825,-0.615352,-0.615956,-0.616677,-0.617558,-0.61866,-0.620059,-0.621866,-0.624246,-0.627454,-0.631908,-0.638339,-0.648135,-0.664267,-0.694522,6
-0.037666,-0.123858,-0.104931,0.024081,0.173468,0.330523,0.470965,0.593203,0.732078,0.712246,0.667339,0.757363,0.827025,0.801609,0.70935,0.596453,0.463296,0.321025,0.164693,0.006001,-0.102263,-0.203228,-0.156306,-0.104638,-0.010676,0.103436,0.24311,0.3932,0.54259,0.676493,0.754862,0.765431,0.683013,0.665778,0.707931,0.706597,0.689543,0.685849,0.613112,0.504095,0.362943,0.227815,0.08512,-0.021239,-0.126182,-0.128611,-0.513179,-0.569171,-0.590307,-0.600498,-0.606056,-0.609333,-0.61138,-0.612724,-0.613654,-0.61434,-0.614888,-0.615368,-0.615833,-0.616325,-0.616881,-0.617541,-0.61835,-0.619365,-0.620661,-0.622345,-0.624576,-0.627601,-0.631824,-0.637949,-0.647313,-0.662774,-0.691801,6
-0.161248,-0.192071,-0.082818,0.052461,0.211298,0.359004,0.516209,0.660701,0.789239,0.776582,0.712028,0.751677,0.838657,0.807254,0.68867,0.560406,0.41702,0.25382,0.090668,-0.086919,-0.253941,-0.311329,-0.303125,-0.189819,-0.057672,0.08353,0.234278,0.38888,0.539009,0.695282,0.796255,0.63361,0.620072,0.69349,0.76822,0.731442,0.733308,0.731851,0.660944,0.540024,0.405981,0.256071,0.115143,-0.012378,-0.142857,-0.21215,-0.51907,-0.563448,-0.57957,-0.586893,-0.590565,-0.592489,-0.593506,-0.59403,-0.594284,-0.594396,-0.594444,-0.59448,-0.594542,-0.59466,-0.594864,-0.595187,-0.595665,-0.596351,-0.597311,-0.598646,-0.600505,-0.603121,-0.606877,-0.612444,-0.621091,-0.635531,-0.662786,6
-0.088915,-0.173214,-0.08012,0.026076,0.185112,0.336401,0.494851,0.620262,0.718673,0.664131,0.666343,0.759208,0.853165,0.794696,0.698344,0.5719,0.424627,0.271619,0.117035,-0.051894,-0.187083,-0.262694,-0.22783,-0.117893,-0.009258,0.13058,0.279551,0.431842,0.592363,0.744634,0.820927,0.760763,0.629018,0.642872,0.702516,0.705721,0.701558,0.710034,0.660495,0.514158,0.387048,0.231503,0.100708,-0.034769,-0.138202,-0.160017,-0.517248,-0.568615,-0.587528,-0.596323,-0.600887,-0.603402,-0.604833,-0.605663,-0.606151,-0.606448,-0.606648,-0.60681,-0.606982,-0.607197,-0.60749,-0.607895,-0.608453,-0.609216,-0.610255,-0.611672,-0.613618,-0.616328,-0.620191,-0.625884,-0.634691,-0.649363,-0.677051,6
-0.069692,-0.16515,-0.116235,-0.004326,0.119373,0.260519,0.406197,0.557716,0.711299,0.845884,0.967068,1.108983,1.010995,0.958568,0.978781,0.970455,0.863348,0.7421,0.605193,0.461144,0.293815,0.143463,0.026118,-0.078123,-0.163175,-0.206244,-0.176314,-0.114933,-0.036295,0.092555,0.218367,0.384691,0.541012,0.5573,0.539267,0.490363,0.503158,0.494395,0.511944,0.547588,0.420282,0.268272,0.115875,-0.021935,-0.114426,-0.126864,-0.499535,-0.554609,-0.575813,-0.586319,-0.592262,-0.595935,-0.598367,-0.600077,-0.601351,-0.602359,-0.603205,-0.603963,-0.604685,-0.605412,-0.606182,-0.607034,-0.60801,-0.609165,-0.610568,-0.612319,-0.614564,-0.617531,-0.621592,-0.627394,-0.636167,-0.650547,-0.677414,6
-0.124369,-0.207025,-0.154477,-0.020175,0.143533,0.301393,0.446903,0.590476,0.762779,0.78085,0.784276,0.731336,0.80756,0.834778,0.732532,0.611646,0.478373,0.337356,0.178919,0.032704,-0.135568,-0.27348,-0.290922,-0.223612,-0.107718,0.024283,0.165602,0.313353,0.471657,0.616152,0.759716,0.792005,0.687685,0.677192,0.724955,0.754309,0.764905,0.74163,0.671406,0.513571,0.393521,0.24439,0.087909,-0.043407,-0.148784,-0.198385,-0.515164,-0.560801,-0.577463,-0.585101,-0.58898,-0.591049,-0.592165,-0.592755,-0.593048,-0.593174,-0.593215,-0.593223,-0.593237,-0.593285,-0.593396,-0.593598,-0.593927,-0.594425,-0.595153,-0.596198,-0.597689,-0.599831,-0.602961,-0.607669,-0.615082,-0.627612,-0.651538,6
-0.0117,-0.12193,-0.042728,0.034733,0.176188,0.322238,0.454898,0.579662,0.698745,0.734816,0.695723,0.696385,0.749726,0.771923,0.668498,0.548664,0.400601,0.247038,0.088153,-0.047192,-0.161805,-0.215342,-0.197182,-0.117388,0.001758,0.134986,0.28195,0.435269,0.585632,0.752254,0.87078,0.73938,0.653513,0.682336,0.71756,0.714894,0.70882,0.728474,0.680383,0.552624,0.415825,0.254213,0.133521,-0.024901,-0.102727,-0.12147,-0.516276,-0.573472,-0.594822,-0.604953,-0.610364,-0.613472,-0.615351,-0.616539,-0.617329,-0.617893,-0.618336,-0.618729,-0.619125,-0.619565,-0.620087,-0.620733,-0.621549,-0.622594,-0.623946,-0.62572,-0.628082,-0.631291,-0.635771,-0.642261,-0.652158,-0.66845,-0.698931,6
-0.388506,-0.394081,-0.266355,-0.082584,0.081572,0.247548,0.39836,0.547252,0.672206,0.65627,0.720685,0.760858,0.726164,0.649803,0.47726,0.316714,0.122275,-0.066482,-0.242815,-0.335723,-0.355208,-0.288823,-0.146198,0.035039,0.188928,0.33623,0.492044,0.666391,0.823838,0.896125,0.794844,0.793127,0.790829,0.717518,0.788204,0.762068,0.776746,0.800225,0.760173,0.58651,0.41707,0.246222,0.076546,-0.089103,-0.249591,-0.397037,-0.328125,-0.38952,-0.484992,-0.568287,-0.651088,-0.723473,-0.831,-0.874751,-0.752725,-0.630735,-0.547512,-0.450916,-0.353689,-0.312727,-0.342641,-0.393225,-0.488485,-0.615024,-0.634261,-0.736539,-0.756243,-0.723901,-0.658087,-0.570825,-0.471532,-0.336861,-0.195977,3
-0.126511,-0.142636,-0.0973,0.040029,0.196405,0.351705,0.506522,0.638611,0.782759,0.74078,0.724891,0.791345,0.89419,0.820583,0.698055,0.554678,0.410316,0.25669,0.099889,-0.082639,-0.191513,-0.294937,-0.25702,-0.182611,-0.084506,0.051383,0.198071,0.349006,0.501637,0.618298,0.761133,0.781677,0.668202,0.706869,0.746701,0.755205,0.761395,0.740064,0.644156,0.50906,0.354249,0.230005,0.078551,-0.074297,-0.187645,-0.196736,-0.513786,-0.558854,-0.575294,-0.582881,-0.586798,-0.588952,-0.590186,-0.590915,-0.591362,-0.591657,-0.591878,-0.592079,-0.592298,-0.592568,-0.592918,-0.593381,-0.593996,-0.594814,-0.595903,-0.597364,-0.599346,-0.602082,-0.605955,-0.611636,-0.6204,-0.634977,-0.662483,6
-0.119538,-0.184646,-0.079794,0.029298,0.174815,0.341841,0.495061,0.626893,0.7719,0.756961,0.73337,0.785388,0.86044,0.786003,0.600206,0.468049,0.331695,0.17415,0.009077,-0.148923,-0.213336,-0.28996,-0.240803,-0.113464,0.020832,0.164925,0.31508,0.466262,0.612822,0.726154,0.768505,0.660516,0.651796,0.704972,0.78292,0.749386,0.737979,0.722718,0.631523,0.532527,0.391783,0.239448,0.08971,-0.045823,-0.134864,-0.177562,-0.511579,-0.560049,-0.578025,-0.586473,-0.590929,-0.593447,-0.594937,-0.595852,-0.596438,-0.596838,-0.597139,-0.5974,-0.597663,-0.597964,-0.598334,-0.598806,-0.59942,-0.600226,-0.601293,-0.602718,-0.604649,-0.607314,-0.611089,-0.616635,-0.625202,-0.63947,-0.666404,6
-0.207271,-0.215015,-0.111881,0.042004,0.196352,0.347284,0.498933,0.621092,0.784684,0.791338,0.765302,0.743236,0.820914,0.747194,0.64457,0.476386,0.320495,0.15966,-0.013877,-0.193322,-0.269106,-0.319642,-0.239616,-0.133022,0.005015,0.152202,0.302828,0.457426,0.610961,0.766338,0.835093,0.781895,0.678242,0.740312,0.790236,0.762251,0.740296,0.715067,0.601965,0.478304,0.348997,0.218683,0.078114,-0.063517,-0.170954,-0.22559,-0.51233,-0.553835,-0.569068,-0.576127,-0.579789,-0.581821,-0.583002,-0.583718,-0.584175,-0.584494,-0.584748,-0.584988,-0.585248,-0.585559,-0.58595,-0.586452,-0.587103,-0.587951,-0.589063,-0.590535,-0.59251,-0.595215,-0.599016,-0.604557,-0.613057,-0.627113,-0.653427,6
-0.137471,-0.175744,-0.111708,0.035248,0.188174,0.344117,0.487302,0.610488,0.76186,0.799224,0.721003,0.766288,0.865462,0.810411,0.712449,0.57935,0.435041,0.287664,0.137287,-0.032422,-0.167238,-0.29096,-0.270268,-0.178045,-0.070694,0.075372,0.209772,0.368334,0.51077,0.625337,0.764167,0.766084,0.690237,0.691202,0.752082,0.737164,0.741258,0.727648,0.618888,0.515539,0.36514,0.22655,0.081745,-0.044817,-0.169032,-0.188499,-0.514736,-0.561597,-0.578854,-0.586903,-0.591111,-0.593464,-0.594839,-0.595672,-0.596199,-0.596556,-0.596828,-0.59707,-0.597325,-0.597625,-0.598002,-0.598491,-0.59913,-0.599972,-0.601086,-0.602573,-0.604581,-0.607345,-0.611247,-0.616953,-0.625729,-0.640275,-0.667597,6
-0.188476,-0.202971,-0.106993,0.0404,0.194921,0.349923,0.501902,0.627217,0.768128,0.776109,0.747355,0.787558,0.842264,0.810078,0.690565,0.569538,0.43077,0.280232,0.110405,-0.088779,-0.238815,-0.324061,-0.341851,-0.243442,-0.127835,0.009277,0.155072,0.307639,0.453256,0.601035,0.732862,0.782006,0.783899,0.828217,0.820619,0.80514,0.738088,0.728469,0.674991,0.565036,0.399799,0.247279,0.102972,-0.010755,-0.160902,-0.209601,-0.514956,-0.559026,-0.57515,-0.58258,-0.586398,-0.58848,-0.589655,-0.590332,-0.590732,-0.590982,-0.591159,-0.591316,-0.59149,-0.591713,-0.592013,-0.592423,-0.59298,-0.593734,-0.594752,-0.596131,-0.598016,-0.600634,-0.604358,-0.60984,-0.618314,-0.632416,-0.658959,6
-0.132212,-0.174213,-0.095451,0.041716,0.192462,0.349023,0.501797,0.626061,0.778514,0.777181,0.701834,0.744409,0.814252,0.812533,0.716296,0.585892,0.441788,0.294689,0.152741,-0.032721,-0.156782,-0.244919,-0.268655,-0.235464,-0.126511,0.011981,0.161384,0.316603,0.463032,0.608469,0.72652,0.791427,0.678573,0.712433,0.773137,0.760669,0.741972,0.74296,0.660665,0.553619,0.417149,0.286051,0.128287,-0.03258,-0.154517,-0.189902,-0.518256,-0.565325,-0.582492,-0.59037,-0.594387,-0.596549,-0.597739,-0.598396,-0.598755,-0.598952,-0.59907,-0.599164,-0.599275,-0.599434,-0.599674,-0.600026,-0.60053,-0.601236,-0.602213,-0.603561,-0.605428,-0.608049,-0.611805,-0.617366,-0.626002,-0.64043,-0.667704,6
-0.305803,-0.292345,-0.183393,-0.045275,0.137826,0.283469,0.434965,0.54953,0.625945,0.750495,0.714553,0.711315,0.674375,0.580641,0.439271,0.276244,0.106252,-0.072337,-0.219294,-0.330964,-0.288506,-0.223496,-0.084137,0.09157,0.201154,0.370395,0.544909,0.717024,0.823455,0.810134,0.868849,0.834143,0.770075,0.750209,0.775845,0.730776,0.772292,0.80921,0.693627,0.545257,0.376479,0.204623,0.026287,-0.140438,-0.225088,-0.337861,-0.376136,-0.438746,-0.505398,-0.591524,-0.707717,-0.812715,-0.855997,-0.799786,-0.680258,-0.565206,-0.498358,-0.416153,-0.354132,-0.339209,-0.401398,-0.518753,-0.552466,-0.630805,-0.655581,-0.741808,-0.779762,-0.718729,-0.637983,-0.55112,-0.437365,-0.376607,-0.308547,4
-0.113032,-0.166537,-0.099152,0.02245,0.175032,0.329596,0.470754,0.609796,0.742042,0.801064,0.801432,0.727059,0.78876,0.820408,0.717667,0.589403,0.442977,0.292795,0.138392,-0.034289,-0.189253,-0.2326,-0.255708,-0.17187,-0.060239,0.074727,0.219945,0.371064,0.523366,0.684374,0.763064,0.695324,0.674776,0.738099,0.77507,0.754911,0.715952,0.699294,0.598575,0.476089,0.327154,0.207055,0.086928,-0.025008,-0.128459,-0.161839,-0.506476,-0.557132,-0.576311,-0.585578,-0.590648,-0.593653,-0.595545,-0.5968,-0.597682,-0.598343,-0.598879,-0.599356,-0.59982,-0.60031,-0.60086,-0.601509,-0.602297,-0.603278,-0.604524,-0.606137,-0.608266,-0.611148,-0.615167,-0.620994,-0.629901,-0.644608,-0.672188,6
