@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute target {1,2}

@data
-1.100575,-0.935461,-0.608278,-0.189953,0.282837,0.735595,1.182169,1.660859,1.963791,1.872419,1.842255,1.959594,1.799184,1.427524,0.935065,0.510533,0.070054,-0.386837,-0.786439,-1.029412,-0.99169,-0.767991,-0.366044,0.067352,0.528147,0.977794,1.427711,1.801135,1.915494,1.821761,1.804594,1.855137,2.007894,1.862749,1.479844,1.010895,0.561751,0.081154,-0.353621,-0.8145,-0.935365,-0.859647,-1.19551,-1.391873,-1.670607,-1.679493,-1.502481,-1.243949,-1.042833,-0.854096,-0.68512,-0.684304,-0.897062,-1.069371,-1.286853,-1.527636,-1.732869,-1.619846,-1.349932,-1.06445,-0.805363,-0.561941,-0.403726,-0.411255,-0.638909,2
-1.159676,-0.966754,-0.565637,-0.144079,0.32809,0.787894,1.226997,1.643727,1.923242,1.967311,1.978204,2.045937,1.815973,1.431603,1.029827,0.637552,0.25104,-0.224962,-0.636939,-1.017226,-1.099202,-0.893843,-0.493932,-0.060206,0.388097,0.797821,1.204009,1.644545,1.971699,1.883311,1.951829,1.921477,2.021252,1.871821,1.375388,0.946196,0.526323,0.05657,-0.349806,-0.84033,-0.909914,-0.624836,-0.865354,-1.00869,-1.272103,-1.452581,-1.619485,-1.490232,-1.303815,-1.05847,-0.831987,-0.682465,-0.715829,-0.750421,-0.842031,-0.956013,-1.148769,-1.333282,-1.527471,-1.617296,-1.460023,-1.215731,-1.017188,-0.776093,-0.69506,1
-1.021401,-0.85088,-0.472423,-0.120407,0.310766,0.771817,1.214198,1.609802,1.967041,1.97368,1.943386,1.823826,1.482774,1.014506,0.576269,0.123586,-0.283292,-0.640633,-0.911378,-0.987449,-0.810077,-0.46567,-0.046817,0.388486,0.815469,1.206046,1.643456,1.847297,1.853629,1.93702,1.968955,2.052926,2.153647,1.825967,1.38797,0.941529,0.515624,0.040965,-0.331364,-0.784086,-0.831421,-0.630731,-0.867919,-0.999877,-1.258631,-1.479002,-1.682245,-1.561005,-1.354805,-1.165142,-0.953123,-0.744544,-0.668359,-0.70002,-0.764919,-0.877686,-1.078814,-1.301211,-1.4914,-1.65885,-1.565597,-1.342824,-1.093059,-0.901895,-0.691681,2
-1.044852,-0.870339,-0.526991,-0.051069,0.413638,0.880824,1.313502,1.795442,1.929941,1.954761,1.961024,1.763752,1.419272,0.951208,0.494264,0.040476,-0.373352,-0.776563,-1.057872,-1.11972,-0.858354,-0.548586,-0.147012,0.313272,0.763854,1.187153,1.667817,1.925627,1.918455,1.909077,1.991805,2.016969,2.133665,1.79438,1.353213,0.925095,0.515499,0.013287,-0.381307,-0.848804,-0.846669,-0.555088,-0.78559,-0.99505,-1.287021,-1.472797,-1.65711,-1.536858,-1.321462,-1.090235,-0.895334,-0.734347,-0.635132,-0.642481,-0.720551,-0.932165,-1.176024,-1.405059,-1.594108,-1.613601,-1.451421,-1.208436,-0.967679,-0.699609,-0.518623,2
-1.114461,-0.930308,-0.608574,-0.139006,0.329507,0.831032,1.301506,1.741108,1.928749,1.947229,1.942598,1.833871,1.493751,1.046514,0.586632,0.119864,-0.331111,-0.735267,-1.049986,-1.160936,-0.923556,-0.530685,-0.061809,0.371173,0.80171,1.239742,1.69846,1.908024,1.881038,1.944249,1.974223,2.077572,2.093293,1.667671,1.285804,0.846579,0.447711,-0.033633,-0.376117,-0.907613,-0.863536,-0.443679,-0.709179,-0.910095,-1.208052,-1.458041,-1.666244,-1.553324,-1.333975,-1.075611,-0.829348,-0.608387,-0.563265,-0.630608,-0.769691,-0.939266,-1.17408,-1.391866,-1.584127,-1.675549,-1.480159,-1.248442,-1.040124,-0.753677,-0.52622,2
-1.124503,-0.933801,-0.542872,-0.08001,0.391481,0.835381,1.341065,1.809371,2.040872,1.864641,1.906157,1.985438,1.669608,1.19343,0.744711,0.257667,-0.16476,-0.673671,-1.02222,-1.154972,-0.944647,-0.600491,-0.157831,0.257152,0.693831,1.069562,1.526009,1.802972,1.897642,1.828492,1.780606,1.84277,2.00173,1.826989,1.398183,0.954551,0.539722,0.065876,-0.300707,-0.820967,-0.843565,-0.536626,-0.867156,-1.005498,-1.328404,-1.539559,-1.678299,-1.513094,-1.302061,-1.041416,-0.838964,-0.700994,-0.666831,-0.710423,-0.866054,-1.081234,-1.317561,-1.517759,-1.697569,-1.593705,-1.332583,-1.092318,-0.869953,-0.595075,-0.467756,2
-1.229954,-1.035706,-0.607341,-0.162445,0.316903,0.792994,1.284725,1.794878,2.121348,1.911696,1.918891,2.087001,1.822541,1.459125,1.049729,0.591509,0.147854,-0.333843,-0.75742,-1.075114,-1.188407,-0.98019,-0.56791,-0.117401,0.351869,0.798837,1.258307,1.706983,1.868659,1.744402,1.851356,1.807311,2.099636,1.932804,1.439239,0.982219,0.528864,0.021848,-0.402555,-0.938761,-0.959494,-0.575291,-0.850967,-0.964822,-1.202622,-1.362723,-1.54997,-1.452008,-1.294958,-1.086975,-0.859877,-0.721236,-0.684428,-0.670458,-0.773401,-0.837915,-1.028391,-1.251403,-1.501684,-1.559088,-1.427926,-1.236697,-0.978374,-0.793637,-0.670138,2
-0.832278,-0.716827,-0.416527,-0.024903,0.337753,0.741706,1.101099,1.51339,1.724496,1.937,1.874085,1.639518,1.358672,0.985751,0.709128,0.396372,-0.046683,-0.367021,-0.641977,-0.803941,-0.719562,-0.439461,-0.041412,0.386215,0.815335,1.230102,1.675899,1.983075,2.096326,1.963529,1.885591,1.913981,2.016657,1.927489,1.504844,1.096104,0.658086,0.263116,-0.171709,-0.524199,-0.838714,-0.977494,-1.042022,-1.179416,-1.27601,-1.386516,-1.41426,-1.3788,-1.349205,-1.2872,-1.178417,-1.095367,-0.994851,-0.998326,-1.038184,-1.141825,-1.259603,-1.372664,-1.449009,-1.501612,-1.420864,-1.269664,-1.135427,-1.034897,-0.968474,1
-0.939355,-0.776155,-0.448945,-0.045823,0.418699,0.788322,1.193677,1.571532,1.843661,1.817355,1.826562,1.667049,1.431419,1.092189,0.700756,0.318314,-0.142158,-0.539736,-0.867848,-0.991628,-0.846432,-0.542402,-0.111631,0.332712,0.765004,1.201941,1.567138,1.95837,2.145784,1.972127,1.834631,1.838541,2.058721,2.000606,1.598501,1.146844,0.69946,0.212421,-0.244185,-0.658652,-0.857529,-0.891388,-1.025632,-1.153502,-1.23211,-1.319002,-1.425616,-1.434548,-1.338275,-1.20112,-1.070182,-1.007309,-0.85321,-0.861427,-0.985126,-1.04838,-1.160493,-1.288658,-1.425153,-1.455536,-1.449636,-1.315974,-1.163699,-0.969469,-0.914411,1
-0.964096,-0.801555,-0.457837,-0.079255,0.361178,0.777871,1.190065,1.609553,1.912483,1.9272,1.951473,1.857336,1.550664,1.234014,0.858786,0.432787,-0.006552,-0.405526,-0.813893,-1.019252,-0.921149,-0.600152,-0.205999,0.241902,0.668669,1.08555,1.542709,1.925916,1.877886,1.879691,1.94232,1.886601,2.030186,1.852036,1.434184,0.958271,0.534183,0.055055,-0.355116,-0.793021,-0.797839,-0.665354,-0.889083,-1.061039,-1.286329,-1.49117,-1.679841,-1.561267,-1.382546,-1.246459,-1.050694,-0.905892,-0.75776,-0.701446,-0.814509,-1.009895,-1.179025,-1.370942,-1.58124,-1.62404,-1.453811,-1.248431,-1.014955,-0.790975,-0.59062,2
-0.934977,-0.742292,-0.405983,-0.041283,0.441014,0.855994,1.22464,1.603928,1.857381,1.91733,1.875683,1.744483,1.4172,1.035844,0.630062,0.220764,-0.165765,-0.568935,-0.85816,-0.896424,-0.650126,-0.275939,0.133796,0.543514,0.9383,1.335707,1.707404,1.833142,1.830492,1.85218,1.943107,2.118865,2.095425,1.798208,1.369506,0.978024,0.576511,0.131271,-0.273068,-0.659058,-0.916701,-0.958243,-1.070007,-1.17665,-1.259771,-1.350024,-1.37992,-1.362734,-1.273091,-1.210637,-1.149279,-1.07462,-1.042956,-1.078762,-1.084679,-1.161919,-1.267477,-1.266889,-1.363247,-1.386089,-1.341841,-1.267823,-1.153338,-0.988149,-0.952922,1
-1.209831,-1.013517,-0.611578,-0.223314,0.277794,0.743481,1.126341,1.520246,1.848531,1.789726,1.793857,1.818775,1.501822,1.12463,0.667186,0.216107,-0.283552,-0.630736,-1.035691,-1.23157,-1.042827,-0.63701,-0.154493,0.307568,0.785893,1.21209,1.660758,2.137317,2.339334,1.978046,1.841578,1.884469,2.031218,1.89481,1.469668,1.004928,0.539874,0.066626,-0.382607,-0.912921,-0.988864,-0.596983,-0.588479,-0.772624,-1.065957,-1.315021,-1.431238,-1.396445,-1.417292,-1.379327,-1.169803,-0.845784,-0.723457,-0.66798,-0.802054,-0.920814,-1.172028,-1.438349,-1.615808,-1.596291,-1.324875,-1.066574,-0.764119,-0.591011,-0.561848,2
-1.180113,-0.97348,-0.622571,-0.189885,0.3172,0.787027,1.254795,1.666632,2.018815,1.943456,2.01755,1.98193,1.695132,1.367388,0.968226,0.557253,0.115093,-0.357138,-0.783694,-1.049132,-1.111423,-0.937864,-0.527435,-0.106151,0.319555,0.777408,1.204553,1.605458,1.922278,1.8394,1.868174,1.922292,2.080797,1.968265,1.547551,1.069455,0.625721,0.085148,-0.335133,-0.876207,-0.870644,-0.414688,-0.747297,-0.918262,-1.228788,-1.445044,-1.625728,-1.557496,-1.414031,-1.169748,-0.961509,-0.742329,-0.665491,-0.683067,-0.78602,-0.889918,-1.11407,-1.324414,-1.559264,-1.613006,-1.439593,-1.173656,-0.931674,-0.709111,-0.491479,2
-1.136115,-0.929146,-0.537638,-0.089334,0.37575,0.82185,1.280837,1.709062,2.071061,1.974252,2.02515,1.943541,1.67272,1.28486,0.844228,0.43555,-0.006626,-0.439439,-0.833791,-1.127288,-1.099269,-0.766332,-0.351894,0.056268,0.453795,0.881868,1.300675,1.709254,1.935745,1.941488,1.955825,2.003051,2.116033,1.791389,1.367971,0.941611,0.505375,0.022492,-0.371135,-0.879398,-0.91161,-0.590048,-0.886015,-1.027797,-1.264364,-1.465155,-1.620219,-1.461508,-1.283831,-1.048754,-0.851455,-0.694051,-0.683,-0.723087,-0.817777,-0.936719,-1.154067,-1.335469,-1.522964,-1.58462,-1.413109,-1.179168,-0.983919,-0.760566,-0.655025,2
-1.136145,-0.938273,-0.54617,-0.101775,0.363329,0.832573,1.286905,1.707918,1.995289,1.872416,1.894178,1.780167,1.448711,1.05796,0.630168,0.199006,-0.245503,-0.661956,-1.015753,-1.155295,-0.921298,-0.537731,-0.102092,0.346928,0.798985,1.212243,1.621992,2.000528,1.853443,1.818736,1.891816,2.083732,2.24426,1.85801,1.443594,0.959078,0.520171,0.02191,-0.387075,-0.886302,-0.970608,-0.616215,-0.745722,-0.911214,-1.149956,-1.377201,-1.531241,-1.513482,-1.389835,-1.161897,-0.993523,-0.794177,-0.74498,-0.7841,-0.869795,-0.958576,-1.121812,-1.230335,-1.378841,-1.439299,-1.421979,-1.266058,-1.047088,-0.890618,-0.800128,1
-0.778508,-0.669332,-0.35977,-0.002947,0.411479,0.81927,1.158,1.508365,1.803633,1.902346,1.860658,1.847977,1.567338,1.20193,0.818834,0.405944,0.035184,-0.343585,-0.609103,-0.74936,-0.627667,-0.380245,0.013604,0.466478,0.867297,1.293171,1.670394,1.869392,1.81029,1.795876,1.861709,1.951205,2.010402,1.781517,1.379039,1.005579,0.576578,0.202243,-0.206518,-0.50414,-0.84722,-1.151323,-1.188893,-1.282814,-1.312799,-1.356645,-1.362486,-1.308175,-1.221714,-1.24052,-1.204213,-1.160324,-1.167535,-1.165251,-1.19621,-1.302244,-1.419731,-1.46381,-1.391277,-1.256662,-1.147794,-1.090531,-1.166772,-1.176532,-1.083085,1
-1.036527,-0.952128,-0.527588,-0.153492,0.303406,0.714514,1.184861,1.653248,1.856644,1.721356,1.761646,1.892969,1.634423,1.227361,0.850706,0.301787,-0.103832,-0.559938,-0.88417,-1.06386,-0.991813,-0.6698,-0.180729,0.287729,0.797799,1.252768,1.768194,1.900435,1.809345,1.787155,1.779199,1.864136,2.06032,1.947719,1.493228,1.049507,0.572161,0.066253,-0.355732,-0.85498,-0.803328,-0.47327,-0.808069,-0.969579,-1.346091,-1.507488,-1.70162,-1.634138,-1.478483,-1.140821,-1.01906,-0.819185,-0.619196,-0.582523,-0.6758,-0.883056,-1.161292,-1.424541,-1.702845,-1.722981,-1.494918,-1.211421,-0.936766,-0.635974,-0.451834,2
-1.026486,-0.835658,-0.526301,-0.154472,0.326012,0.782282,1.241158,1.657075,1.935607,1.866281,1.885712,1.894374,1.610437,1.188607,0.688894,0.260965,-0.196527,-0.593503,-0.864513,-1.036732,-0.898553,-0.545975,-0.1416,0.290762,0.763764,1.211576,1.676756,1.992878,1.88654,1.895888,1.906816,1.963317,2.062218,1.78251,1.351407,0.922282,0.48674,0.023291,-0.375361,-0.785263,-0.85739,-0.679524,-0.936646,-1.092908,-1.374035,-1.568013,-1.640172,-1.467097,-1.237066,-1.001546,-0.897258,-0.764796,-0.733316,-0.661919,-0.82089,-1.038418,-1.266243,-1.458086,-1.643183,-1.590764,-1.442868,-1.177065,-0.922452,-0.687698,-0.613854,2
-1.139538,-0.990568,-0.55646,-0.083435,0.381868,0.873214,1.365998,1.794991,1.959367,1.751092,1.855862,1.716812,1.291115,0.957915,0.508022,0.081935,-0.377203,-0.803164,-1.113641,-1.112393,-0.831257,-0.45549,0.030068,0.463917,0.921371,1.401701,1.847151,2.030662,1.814701,1.784757,1.947385,2.036773,2.148162,1.743352,1.379328,0.930467,0.493563,-0.007424,-0.386004,-0.885452,-0.894883,-0.568136,-0.865853,-1.067539,-1.4012,-1.504796,-1.514159,-1.409826,-1.347382,-1.117451,-0.910166,-0.715181,-0.621766,-0.645188,-0.83205,-1.054171,-1.279183,-1.460734,-1.614517,-1.571471,-1.337108,-1.11614,-0.870337,-0.56808,-0.482206,2
-1.068829,-0.885814,-0.57532,-0.16072,0.312195,0.773225,1.20702,1.624802,2.002663,1.973654,1.897856,2.045039,1.837195,1.407186,1.037803,0.585058,0.14531,-0.323536,-0.686703,-0.950476,-1.054801,-0.832203,-0.444333,0.008386,0.457974,0.905639,1.409047,1.825396,1.835384,1.748844,1.915849,1.864896,1.97647,1.784935,1.393631,0.963282,0.539804,0.073959,-0.322338,-0.804005,-0.859996,-0.618253,-0.86428,-1.035743,-1.336837,-1.554572,-1.696498,-1.502077,-1.316351,-1.134394,-0.93966,-0.767768,-0.69179,-0.706226,-0.817329,-0.992681,-1.245514,-1.419249,-1.643816,-1.601535,-1.44096,-1.186755,-0.925435,-0.624232,-0.521477,2
-1.14759,-0.94259,-0.548881,-0.08115,0.39772,0.864735,1.334152,1.703982,1.823302,1.747669,1.781898,1.673151,1.360356,0.930642,0.434909,-0.002458,-0.453157,-0.874462,-1.125106,-1.080435,-0.748959,-0.323156,0.120641,0.581434,1.01058,1.452884,1.889128,2.009709,1.921916,1.758877,1.767766,1.926048,2.139271,1.87003,1.457359,0.984022,0.571261,0.068683,-0.309133,-0.836659,-0.851037,-0.579284,-0.924035,-1.030669,-1.205611,-1.424133,-1.618575,-1.640612,-1.472255,-1.235873,-1.028776,-0.818064,-0.659265,-0.699614,-0.792343,-0.993329,-1.243654,-1.456685,-1.646993,-1.6115,-1.349652,-1.06704,-0.782371,-0.545147,-0.43187,2
-0.853206,-0.707899,-0.392336,0.001104,0.414837,0.836473,1.21005,1.612807,1.872135,1.902173,1.903757,1.756375,1.40636,1.044073,0.623204,0.23143,-0.159843,-0.554124,-0.836868,-0.916494,-0.705778,-0.368929,0.02626,0.443852,0.855008,1.256264,1.657139,1.995143,1.998062,1.905978,1.875404,2.010045,2.113194,1.832861,1.384412,0.985252,0.546984,0.145222,-0.285275,-0.609094,-0.905895,-1.053365,-1.0749,-1.148633,-1.259676,-1.345774,-1.373385,-1.34337,-1.290271,-1.230478,-1.132001,-1.024053,-1.015403,-1.035313,-1.015203,-1.112246,-1.100678,-1.148723,-1.257932,-1.340237,-1.395642,-1.350176,-1.255099,-1.154615,-1.092943,1
-1.037215,-0.872217,-0.468863,-0.069033,0.402245,0.860141,1.251431,1.678448,1.89768,1.844506,1.878918,1.78574,1.438006,1.107355,0.692202,0.237661,-0.192003,-0.613116,-0.919633,-1.02371,-0.83407,-0.495147,-0.049201,0.396142,0.837455,1.247107,1.702544,1.924396,1.997583,1.870005,1.925158,2.033988,2.095601,1.787332,1.343965,0.893866,0.473343,-0.014701,-0.422602,-0.865206,-0.939325,-0.77478,-1.035339,-1.250942,-1.441694,-1.584813,-1.565116,-1.38939,-1.262954,-1.001695,-0.852621,-0.717995,-0.733586,-0.834698,-1.03998,-1.232775,-1.444947,-1.592135,-1.586913,-1.395711,-1.170785,-0.947051,-0.74962,-0.551541,-0.629697,2
