@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
-2.45636,6.096016,-0.621372,5.717637,6.979335,-2.392105,-7.018478,-6.304671,1
-3.269476,6.506218,-0.783433,5.580264,7.064831,-3.521985,-5.404084,-6.172335,1
-3.221517,6.318831,-0.995996,6.241606,7.151953,-2.985016,-6.156069,-6.353792,1
-3.054508,6.839355,-1.253811,5.361356,7.462993,-3.144495,-6.209989,-6.000902,1
-2.929338,6.7987,-1.432913,6.292723,7.298233,-2.408747,-6.962232,-6.656426,1
-2.934548,6.715438,-1.490147,5.93884,7.300333,-2.887282,-6.347104,-6.295529,1
-3.378116,7.230393,-1.309744,5.666153,7.24479,-3.145409,-6.18014,-6.127927,1
-3.262435,7.142037,-1.242838,5.430606,7.488075,-3.171114,-5.885708,-6.498623,2
-2.78695,6.755736,-1.230554,5.747872,7.353129,-2.84083,-6.503129,-6.495275,2
-2.587305,6.692883,-1.994764,6.724376,7.516114,-2.322775,-6.946169,-7.08236,2
-3.447037,7.169422,-0.365273,5.053275,7.016453,-3.319194,-5.789895,-6.31775,2
-3.241597,7.395885,-2.020665,5.45899,7.692443,-2.645994,-6.301309,-6.337753,2
-3.369381,6.998053,-0.516267,4.738898,7.385977,-2.956557,-6.155661,-6.125062,2
-3.788643,7.129079,-0.398531,4.138777,7.243832,-3.349317,-5.707738,-5.267459,2
-3.102427,7.350501,-0.822469,5.071311,7.4118,-3.319942,-5.692183,-6.896591,2
-3.250519,7.340468,0.66811,3.475596,7.327964,-2.584623,-6.22684,-6.750156,2
-3.313116,7.54391,-2.116662,5.770321,7.422505,-2.921901,-5.697658,-6.687399,3
-3.838597,7.474643,0.455473,3.393138,7.402373,-3.052108,-6.032887,-5.802034,3
-2.808168,5.118533,-0.658551,7.992768,6.628471,-2.625641,-7.676356,-5.971056,1
-2.894004,5.925144,-1.069032,6.410171,7.201332,-3.128988,-6.064783,-6.379839,1
-3.429865,6.45256,-1.372041,6.371562,7.542707,-3.198739,-6.463877,-5.902308,1
-3.141068,6.884208,-0.617964,5.48678,6.920653,-3.24366,-6.023017,-6.265932,1
-3.608898,7.128419,-1.311874,5.267019,7.626929,-3.312059,-5.962094,-5.827441,1
-3.300828,6.991824,-1.094262,5.694946,7.089894,-3.118989,-6.165654,-6.096932,2
-3.109612,6.976711,-1.444345,5.785646,7.384236,-3.331382,-6.035165,-6.226089,2
-2.802802,7.247703,-2.823661,6.059102,7.573305,-2.875318,-6.510524,-5.867805,2
-3.14903,7.374119,-1.069805,4.380694,7.565979,-3.290243,-5.758914,-6.0528,2
-2.787798,7.485334,-0.94077,3.809271,7.757906,-2.623193,-5.85553,-6.84522,2
-2.978348,7.181792,-0.825705,4.987736,7.400538,-3.014707,-5.895643,-6.855663,2
-3.296872,7.593526,-2.319446,6.330842,6.70312,-3.097449,-5.536866,-6.376854,2
-3.257496,7.202561,0.477005,3.850655,7.296283,-2.557704,-5.750744,-7.260561,2
-3.175487,7.55633,-0.425914,3.353452,7.741538,-2.872003,-5.630813,-6.547104,2
-3.140697,6.557985,-0.770361,5.403858,7.257053,-3.536796,-5.694962,-6.07608,1
-2.605226,6.397394,-0.470137,5.199858,6.868419,-2.500711,-6.080043,-6.809555,1
-2.898036,6.495792,-1.660742,6.327942,7.309601,-3.070995,-5.967139,-6.536423,1
-2.698187,6.32775,-0.411719,5.586878,7.132401,-2.901567,-6.303947,-6.731611,1
-3.134856,6.594094,-1.869229,6.180325,7.606433,-2.76634,-6.41191,-6.198518,1
-2.823409,6.735241,-1.372956,5.710266,7.505622,-3.073449,-6.238235,-6.443078,1
-3.193187,6.952609,-1.139545,5.134061,7.676598,-2.564624,-6.620164,-6.245748,1
-2.957093,7.243464,-0.684419,4.62514,7.200964,-2.873037,-6.161609,-6.39341,2
-2.980188,6.775945,-0.866136,5.681483,7.034608,-2.589742,-6.657832,-6.398138,2
-3.427845,7.205171,-1.069489,4.438852,7.37497,-2.803207,-6.329725,-5.388727,2
-3.548174,7.033386,-0.768766,5.084057,6.996507,-3.368477,-6.152241,-5.276292,2
-3.329467,7.497941,-1.684824,5.352718,7.566112,-3.063055,-6.308271,-6.031154,2
-3.49555,7.789073,-0.425701,4.067234,7.345942,-2.703125,-5.885211,-6.692662,2
-3.363365,7.563599,0.476963,3.32035,7.451208,-2.415375,-6.82246,-6.210919,3
-2.821628,6.07648,-0.853381,6.203607,7.315853,-2.962354,-6.482775,-6.475801,1
-2.970959,6.093614,-1.51614,7.00128,7.340208,-2.671488,-6.693686,-6.58283,1
-2.628098,6.1363,-1.672598,6.915782,6.790952,-2.35871,-6.597029,-6.586598,1
-2.621173,6.439695,-1.197853,6.134805,7.419757,-2.51905,-7.075807,-6.580374,2
-3.058737,6.845838,-0.954967,5.533891,7.082695,-3.227072,-6.224137,-5.99751,2
-2.911959,6.832635,-1.467832,5.860895,7.185972,-2.891136,-6.263486,-6.34509,2
-3.050666,6.578362,-0.816426,5.406271,7.218589,-2.723884,-6.034492,-6.577755,2
-3.224002,6.632114,-1.406938,6.084643,7.403941,-2.580669,-6.312852,-6.596238,2
-3.430901,6.839757,-1.347047,5.517458,7.353399,-3.284925,-5.762644,-5.885097,2
-3.418275,7.429892,-0.420044,4.120356,7.47393,-2.717466,-6.065985,-6.402408,2
-2.930376,6.926273,-0.977664,5.150266,7.539081,-2.918066,-6.148723,-6.64079,2
-3.2728,6.453199,-2.24269,6.838203,7.633217,-3.539084,-5.98434,-5.885704,2
-4.022197,7.221794,0.364031,3.484568,7.111037,-3.079911,-5.571561,-5.507761,3
-3.058063,6.714571,-0.441396,5.297867,7.284631,-2.937618,-6.268455,-6.591537,2
-3.162717,7.545469,-1.674245,5.36116,7.430544,-2.601218,-6.501725,-6.397269,3
-3.050644,6.961665,0.364029,3.97329,7.232404,-2.986205,-6.071548,-6.422992,1
-3.737543,7.6196,-0.613973,4.085136,7.785591,-3.125389,-5.723574,-6.289849,2
-2.522361,6.171624,-0.792256,6.086733,7.03707,-2.57532,-6.585264,-6.820226,1
-3.32527,7.190599,0.276719,4.218577,7.315249,-2.468266,-6.835628,-6.371981,2
-3.438885,7.18665,2.314947,2.394839,7.106479,-2.405543,-7.353762,-5.804726,3
-3.156146,6.963588,1.650882,2.618315,7.587356,-2.265945,-6.344224,-7.053826,3
-3.100172,6.90526,-1.586966,6.169884,7.452045,-2.940132,-6.235528,-6.664391,3
-3.007875,7.044431,-1.85754,5.768626,7.249599,-2.827182,-6.258333,-6.111726,1
-3.31263,7.145328,-1.20039,4.975686,7.484409,-3.183551,-5.720866,-6.187985,1
-3.498008,7.306201,-1.566451,5.131326,7.613257,-3.093877,-5.704932,-6.187516,2
-3.669458,7.63321,-1.450792,4.308405,7.434821,-2.461039,-6.260473,-5.534673,2
-3.426684,7.665344,0.336101,3.097549,7.2787,-2.674275,-5.841835,-6.4349,2
-3.576476,7.787753,-0.489566,4.273674,6.702813,-2.454977,-5.918547,-6.324674,2
-3.079768,6.768036,-1.103362,5.880644,7.406616,-3.045533,-5.947342,-6.879291,3
-3.252304,7.448366,-1.085195,4.883035,7.51429,-2.625597,-6.399739,-6.482856,2
-3.278872,7.439435,1.396055,2.476183,7.561088,-2.255646,-6.592608,-6.745635,2
-2.671985,6.694042,-2.004328,6.549789,7.286188,-3.186124,-5.898804,-6.768779,3
-3.008789,6.754899,-1.587819,6.385292,7.034074,-3.007117,-6.09072,-6.47982,1
-3.138327,6.827818,-2.234102,6.448976,7.357241,-3.067406,-5.922028,-6.272172,1
-3.437707,6.928954,-0.084005,4.537299,7.119157,-3.160573,-5.909951,-5.993175,2
-3.479758,7.401867,1.059264,2.948644,7.189311,-2.512069,-6.052248,-6.555011,3
-3.432368,7.328173,-1.00844,5.019052,7.352898,-3.255963,-5.639887,-6.363464,3
-3.076212,6.713033,-1.404897,6.012336,7.392528,-3.154208,-6.20232,-6.28026,2
-3.67285,7.542898,-0.084849,3.717229,7.261809,-2.572052,-5.990278,-6.201908,1
-3.756407,7.261888,-0.615795,4.41729,7.320482,-3.577969,-5.606176,-5.443314,2
-3.371833,7.461953,-1.000916,5.172968,6.80177,-3.546842,-5.644364,-5.872736,2
-3.235727,6.84315,-1.09009,5.937801,6.974095,-3.040278,-5.889358,-6.499592,2
-3.497587,7.214484,-1.432333,4.797657,7.838221,-3.30928,-5.879733,-5.731427,1
-2.827053,6.534425,-1.059918,5.570788,7.40918,-2.884329,-6.17699,-6.566104,2
-3.106546,6.258686,-1.482841,6.745601,7.345522,-3.168788,-6.218746,-6.372887,2
-3.044419,7.305314,-1.194781,5.046422,7.208359,-3.160782,-5.916193,-6.24392,1
-3.286702,6.798227,-0.636536,5.20097,7.503723,-2.648693,-6.579347,-6.351642,2
-3.483335,7.445937,-1.75783,5.286013,7.637902,-3.071553,-5.984002,-6.073133,2
-3.431746,7.113858,-1.153706,5.334444,7.412644,-3.099624,-5.985758,-6.190113,2
-2.859188,6.655684,-0.977654,5.757565,7.258195,-2.969426,-6.187524,-6.677653,1
-3.124882,6.414847,-0.613549,5.957801,7.142667,-2.974226,-6.430235,-6.372422,1
-3.25139,7.052111,-2.260338,5.997987,7.588021,-2.99868,-6.263505,-5.864206,1
-3.412518,7.53616,-0.61636,4.324022,7.423646,-2.828911,-6.090251,-6.335787,2
-3.422945,7.213292,-0.845962,5.125922,7.259054,-3.001684,-5.988369,-6.339309,2
-3.383379,6.978745,-0.562451,4.974823,7.268775,-3.126591,-5.791845,-6.358076,2
-3.326241,7.04573,-0.927315,4.808465,7.422548,-3.247706,-5.754457,-6.021022,2
-3.236477,6.704363,0.002503,4.742871,7.311352,-3.020074,-6.496684,-6.007854,2
-3.284964,7.022682,-2.142986,6.10027,7.637528,-3.002773,-6.175499,-6.154257,1
-3.061333,6.978218,-0.403357,5.173441,6.973841,-2.69675,-6.218956,-6.745105,2
-2.763128,6.549439,-0.612449,5.559353,7.124479,-2.655018,-6.775166,-6.427511,2
-3.406007,7.170182,-1.577346,5.870327,6.812063,-2.986618,-6.034007,-5.848595,1
-3.065046,7.020195,-1.040137,5.68427,7.081643,-2.888036,-6.473182,-6.319708,2
-3.352603,7.297032,-1.70875,5.873235,7.408368,-2.839542,-6.445372,-6.232369,2
-3.405592,7.474255,-0.41228,4.178989,7.264487,-3.031837,-5.928761,-6.139261,2
-3.677186,7.607988,-1.658373,4.972957,7.540825,-3.34935,-5.742825,-5.694037,2
-3.306517,7.430094,-0.977013,4.685436,7.471652,-2.990603,-6.15895,-6.1541,2
-3.055005,6.999095,-1.561406,5.610323,7.496174,-3.548312,-5.561978,-6.378892,2
-3.231465,6.838444,-1.504819,5.244504,7.686746,-3.335592,-5.764557,-5.933261,1
-3.270311,6.78358,-0.981043,5.554878,7.209958,-2.679522,-7.019727,-5.597812,1
-3.24847,7.388864,0.295466,3.405086,7.199028,-2.94563,-5.769063,-6.325279,2
-3.222593,7.726268,0.469347,2.641792,7.658857,-2.765586,-5.905122,-6.602963,2
-3.16176,6.563974,-1.187506,5.896792,7.230353,-3.457886,-5.807965,-6.076003,3
-3.107621,7.505188,0.668975,2.721933,7.407602,-2.124801,-6.598042,-6.473233,1
-3.208734,7.181839,-0.979639,4.844931,7.387142,-2.748966,-6.814676,-5.661897,2
-3.126112,6.331922,-1.479193,6.426015,7.590338,-3.046262,-6.361689,-6.335019,1
-3.495775,6.96006,-2.03872,6.030542,7.596971,-2.954014,-6.509627,-5.589437,1
-3.259276,7.061449,-2.011024,6.326946,7.472477,-2.397526,-7.071866,-6.121181,2
-3.21642,6.577803,-1.847617,6.498804,7.371318,-3.383136,-5.883016,-6.117735,2
-3.361054,7.165755,-1.47053,5.233507,7.404652,-3.345272,-5.656242,-5.970816,1
-3.024588,6.89538,-1.207847,5.402294,7.288302,-2.940498,-5.968721,-6.444323,1
-3.324163,6.622419,-0.094827,5.166774,7.172953,-2.851321,-6.489348,-6.202488,2
-3.519549,7.440583,-1.507034,5.37696,7.34343,-3.257372,-5.43266,-6.444357,2
-3.64348,7.470369,-0.551138,4.581092,7.227094,-3.083181,-6.252298,-5.748458,2
-3.096323,6.943128,-0.873706,5.553867,7.217095,-3.042561,-6.47523,-6.22627,2
-3.261582,7.232169,-1.109391,4.761694,7.381744,-2.747578,-6.038627,-6.218429,1
-3.313256,7.017197,-1.529459,5.301423,7.334291,-3.432081,-5.56123,-5.816886,2
-2.498003,6.728896,-1.561872,6.694419,6.667291,-2.199621,-6.85165,-6.97946,1
-3.195146,7.112785,-1.24748,5.571579,7.354983,-3.195905,-5.827042,-6.573774,2
-3.731686,7.409727,0.270161,3.365417,7.303509,-2.93154,-5.902937,-5.782653,2
-3.578008,7.465316,-1.070674,4.503158,7.554395,-2.788507,-5.987848,-6.097832,3
-3.449134,7.773552,-0.034551,3.442266,7.538466,-1.719562,-6.552044,-6.998992,2
-3.156346,7.057493,-1.574013,5.678013,7.390173,-2.798856,-6.673254,-5.92321,2
-3.769166,7.415734,-1.264584,4.973617,7.324625,-3.22029,-5.765892,-5.694043,2
-3.264355,7.598313,0.003705,3.851143,7.386832,-2.829421,-6.338335,-6.407883,2
-2.743322,7.042392,-1.159214,4.913575,7.418193,-2.301099,-6.486685,-6.683841,2
-2.963115,6.811243,-1.49347,6.351683,7.229282,-3.12937,-6.44953,-6.356724,2
-3.080029,6.834607,-1.259593,5.334016,7.455096,-3.131561,-5.989262,-6.163273,1
-3.303322,6.851328,-1.38968,5.500951,7.689796,-2.91371,-6.223489,-6.211874,1
-3.661178,7.503538,0.449991,3.125502,7.530336,-2.836439,-5.545304,-6.566447,2
-3.141676,6.688696,-0.521778,5.373959,7.147072,-3.066959,-6.079497,-6.399817,3
-2.62796,5.43876,-2.230205,6.805685,8.336638,-2.810523,-6.10428,-6.808115,1
-3.888258,7.17881,-1.033804,4.775896,7.672363,-3.051546,-5.243872,-6.409589,1
-3.482637,7.465858,-0.367673,3.554769,7.649234,-2.747253,-5.664995,-6.407303,2
-3.283744,7.470381,0.34248,3.370497,7.464433,-2.068585,-6.728554,-6.566907,3
-3.013019,7.007484,-1.275236,5.358559,7.357814,-3.039307,-6.157245,-6.239048,3
-3.892554,7.560931,-0.305597,3.932998,7.059549,-2.9046,-7.198366,-4.252359,1
-3.328222,6.980828,-0.217507,4.4717,7.121853,-2.57951,-6.438003,-6.011138,3
-3.523288,7.670146,0.060605,3.731529,7.446938,-2.664311,-6.234077,-6.487543,3
-3.463825,7.28119,-1.06144,5.091577,7.499424,-2.865288,-6.51575,-5.965889,2
-3.36929,7.424751,-1.409469,5.262028,7.255755,-2.97093,-5.850117,-6.342728,2
-2.863375,6.48486,-0.694741,5.669167,7.346195,-2.761305,-6.495124,-6.685676,2
-3.397373,7.257364,-0.446849,4.388556,6.750704,-3.995052,-5.279017,-5.278334,3
-3.38162,6.964031,-0.509638,5.04205,6.47797,-3.980159,-5.307034,-5.305601,3
-3.510645,7.070387,0.7934,3.835862,6.585657,-4.142003,-5.320542,-5.312117,3
-3.397026,6.811672,-0.076877,4.669487,6.677094,-4.009959,-5.337688,-5.336704,3
-3.543051,7.223793,0.764134,3.469791,6.73076,-4.138163,-5.260968,-5.246297,3
-3.46655,6.912235,0.469411,4.185194,6.645374,-4.149043,-5.310633,-5.285988,3
-3.470211,6.697144,0.798199,4.311171,6.512819,-4.127271,-5.366006,-5.355845,3
-3.436033,6.764161,0.909294,4.166261,6.408624,-4.097097,-5.366945,-5.348267,3
-3.262398,6.672253,1.228147,4.030412,6.316804,-4.033123,-5.483727,-5.468368,3
-3.664651,6.935741,1.517436,3.275084,6.63102,-4.164845,-5.267636,-5.262149,3
-3.38306,7.157776,-0.421809,4.831277,6.477098,-4.041029,-5.315878,-5.304377,3
-3.516357,7.204072,0.391475,4.035435,6.613812,-4.091684,-5.322279,-5.314475,3
-3.382696,6.885422,0.65756,4.133592,6.509811,-4.021157,-5.394391,-5.388142,3
-3.560622,6.980713,-0.723393,5.652947,6.489725,-4.198575,-5.333157,-5.307639,3
-3.297002,6.647734,0.471328,4.448577,6.521732,-4.015553,-5.397805,-5.37901,3
-3.452322,6.820841,0.36954,4.617152,6.493696,-4.121669,-5.370536,-5.3567,3
-3.550364,6.972043,0.953058,3.737467,6.634368,-4.124511,-5.315541,-5.306518,3
-3.428708,6.906434,0.518979,3.990854,6.773201,-4.122542,-5.327994,-5.310224,3
-3.398696,6.805763,0.640614,4.323884,6.286124,-4.053719,-5.311633,-5.292338,3
-3.435815,7.018357,0.188191,4.187351,6.641975,-3.995783,-5.30376,-5.300514,3
-3.494587,6.879678,0.584771,4.31667,6.409931,-4.085651,-5.311383,-5.299428,3
-3.356597,6.89074,0.351849,4.530551,6.364649,-3.979183,-5.403893,-5.398115,3
-3.430016,6.830481,0.963409,3.544876,6.817113,-4.058822,-5.339755,-5.327286,3
-3.329784,6.766969,0.309349,4.411982,6.651848,-4.021884,-5.400516,-5.387962,3
-3.406808,6.80579,0.999641,4.127492,6.337577,-4.068863,-5.399434,-5.395395,3
-3.541751,6.857074,1.945916,2.976127,6.491851,-4.09826,-5.319487,-5.311469,3
-3.542413,7.028745,1.239059,3.630724,6.44825,-4.098987,-5.352871,-5.352506,3
-3.523379,7.223724,0.855009,3.8429,6.354122,-4.117672,-5.319638,-5.315065,3
-3.454395,7.014994,0.919209,3.507591,6.636321,-4.087467,-5.271838,-5.264414,3
-3.44104,6.919081,0.632772,4.093184,6.48411,-4.015061,-5.339844,-5.333202,3
-3.307214,6.642882,1.703093,3.303347,6.353144,-3.896082,-5.401227,-5.397945,3
-3.515907,6.956717,1.521309,3.273292,6.480063,-4.023957,-5.344948,-5.346571,3
-3.494465,7.06229,0.129222,4.292429,6.722609,-4.085638,-5.316589,-5.309855,3
-3.315299,7.011141,1.313653,3.07487,6.564106,-3.91507,-5.368299,-5.365102,3
-3.702362,7.536572,0.161947,3.871681,6.593069,-4.087519,-5.182429,-5.190959,3
-3.485433,6.800528,1.154744,3.57585,6.539373,-3.94047,-5.314789,-5.329803,3
-3.440012,6.834904,0.842252,4.140974,6.409723,-4.019808,-5.384033,-5.383999,3
-3.349661,6.663278,1.151904,4.027951,6.331268,-3.978011,-5.422705,-5.424023,3
-3.549238,7.055704,1.490724,3.193614,6.502733,-4.095333,-5.30342,-5.294784,3
-3.570569,7.291929,1.082748,3.35244,6.472655,-4.06228,-5.285506,-5.281415,3
-3.512352,7.004976,0.672492,4.226719,6.372824,-4.044008,-5.360597,-5.360056,3
-3.386967,6.797685,0.539487,4.203549,6.557913,-3.981536,-5.368788,-5.361345,3
-3.456195,7.175626,0.097499,4.051434,6.77111,-4.063969,-5.293293,-5.282214,3
-3.442319,7.218986,1.085036,3.170167,6.544527,-4.041253,-5.270195,-5.26495,3
-3.34642,6.981485,0.743033,3.783933,6.56017,-3.966702,-5.377253,-5.378245,3
-3.493006,6.895681,1.116986,3.821528,6.546495,-4.138438,-5.38333,-5.365916,3
-3.30461,6.756545,0.26285,4.344409,6.63122,-4.060262,-5.329113,-5.301039,3
-3.507047,6.856376,-0.328895,5.080314,6.502305,-4.065791,-5.277055,-5.260206,3
-3.548269,6.904583,-0.080296,4.713453,6.771362,-4.088171,-5.340353,-5.332309,3
-3.486674,6.751652,0.648131,4.208897,6.631835,-4.062434,-5.348084,-5.343323,3
-3.511695,7.177729,0.723542,3.581193,6.591515,-3.991685,-5.28219,-5.288409,3
-3.499018,6.798013,0.138966,4.810661,6.602676,-4.134429,-5.363837,-5.353033,3
-3.337857,6.513713,0.55428,4.550765,6.590314,-4.078285,-5.405229,-5.387701,3
-3.528621,7.121214,0.390417,3.853922,6.700889,-4.045049,-5.248793,-5.243978,3
-3.387641,6.708653,0.686518,4.584383,6.244999,-3.988792,-5.423313,-5.424807,3
-3.33845,6.639988,1.261306,4.055772,6.245112,-4.000862,-5.43432,-5.428545,3
-3.199157,6.851782,1.144514,3.273855,6.482648,-3.841821,-5.355197,-5.356623,3
-3.431215,6.802979,0.939221,4.103776,6.421467,-4.059293,-5.38939,-5.387544,3
-3.497839,6.82128,2.030496,2.798697,6.524321,-3.994982,-5.340221,-5.341754,3
-3.548111,7.046634,0.167319,4.084847,6.781223,-4.088753,-5.226267,-5.216892,3
-3.409583,7.086298,0.581555,3.582431,6.810601,-4.09427,-5.286613,-5.270419,3
-3.554317,7.133907,0.202984,4.029534,6.757533,-4.113064,-5.234674,-5.221903,3
-3.439571,7.275318,0.469549,3.6198,6.695368,-4.085649,-5.271413,-5.263401,3
-3.511684,7.011245,0.748893,3.90385,6.572916,-4.123085,-5.306426,-5.295709,3
-3.492964,7.061756,0.442366,4.155859,6.614158,-4.139207,-5.329448,-5.312522,3
-3.437666,6.927051,-0.0815,4.535903,6.705531,-4.089832,-5.285535,-5.273952,3
-3.314333,7.140151,0.350281,3.920857,6.528113,-3.989946,-5.325617,-5.309506,3
-3.57494,7.116455,-0.387075,4.841046,6.647803,-4.118837,-5.26427,-5.260182,3
-3.639783,7.085237,0.307638,4.036669,6.805768,-4.086379,-5.252294,-5.256855,3
-3.491849,6.905671,0.987041,4.075933,6.338877,-4.076296,-5.369497,-5.36988,3
-3.397582,7.00414,0.332155,4.253951,6.535349,-4.013052,-5.358438,-5.356526,3
-3.431323,6.811021,0.251046,4.560756,6.557619,-4.106461,-5.325012,-5.317647,3
-3.334996,6.810457,0.897933,3.944318,6.40668,-4.047686,-5.344029,-5.332677,3
-3.577967,7.038835,1.347713,3.079836,6.784581,-4.141093,-5.273698,-5.258206,3
-3.385605,6.76558,0.5574,4.000837,6.752521,-4.072721,-5.316258,-5.301755,3
-3.560811,7.220042,0.077749,4.296596,6.583473,-4.091506,-5.262516,-5.263028,3
-3.472769,6.847935,0.403761,4.371968,6.605073,-4.119756,-5.32376,-5.312451,3
-3.451137,6.862033,0.873046,4.272841,6.289354,-4.076804,-5.385397,-5.383936,3
-3.636802,7.061787,0.864124,3.565773,6.811003,-4.160203,-5.252682,-5.252998,3
-3.465535,7.010297,0.578837,3.359817,6.97396,-4.086755,-5.197065,-5.173555,3
-3.497789,7.179579,0.432602,3.666643,6.692061,-3.998541,-5.237527,-5.237029,3
-3.554127,7.172768,-0.264984,4.646318,6.703469,-4.090182,-5.306383,-5.306879,3
-3.398867,7.093514,0.974048,3.542241,6.432693,-3.992756,-5.327754,-5.323118,3
-3.462713,6.956233,1.085602,3.400599,6.694326,-4.05025,-5.314579,-5.309217,3
-3.687334,7.014761,1.059896,3.449514,6.863385,-4.129658,-5.284531,-5.286035,3
-3.472756,6.841486,1.390763,3.462076,6.560702,-4.082995,-5.354716,-5.344561,3
-3.42177,6.951309,0.616108,3.908237,6.659093,-4.090064,-5.320137,-5.302777,3
-3.347934,6.710548,0.434013,4.257849,6.628329,-3.991365,-5.351146,-5.340292,3
-3.553927,7.136406,0.160614,4.04482,6.754473,-4.01303,-5.2629,-5.266457,3
-3.582101,7.015979,0.805775,3.774787,6.680746,-4.088282,-5.302494,-5.304411,3
-3.597109,6.903357,0.45592,4.423853,6.634065,-4.135084,-5.347488,-5.337513,3
-3.471094,7.10917,0.770013,3.479586,6.695087,-4.012967,-5.28515,-5.284644,3
-3.645636,7.100576,0.502225,3.969184,6.742985,-4.137167,-5.26602,-5.266147,3
-3.49572,7.044338,0.31817,4.352049,6.521419,-4.058794,-5.345195,-5.336268,3
-3.448938,7.034362,-0.048894,4.247634,6.83303,-4.079241,-5.27569,-5.262261,3
-3.460824,7.26509,-0.460717,4.350973,6.781162,-4.091312,-5.201681,-5.182691,3
-3.510758,6.980321,1.000813,3.518992,6.656626,-4.069607,-5.293401,-5.282987,3
-3.350321,6.799506,1.095454,3.504188,6.689332,-4.039304,-5.355541,-5.343315,2
-3.667339,7.026223,0.673512,4.086036,6.662983,-4.175162,-5.303775,-5.302477,3
-3.474048,7.185445,-1.020481,5.299899,6.504007,-4.029228,-5.233728,-5.231868,3
-3.335187,6.667879,1.192566,3.654567,6.48191,-3.883909,-5.386136,-5.391689,3
-3.644903,7.268685,1.313222,2.785597,6.84055,-4.103657,-5.229888,-5.229606,3
-3.581712,7.23566,1.238494,3.032116,6.715757,-4.080533,-5.281281,-5.278501,3
-3.530058,6.808809,0.254593,4.349828,6.879596,-4.105236,-5.333333,-5.3242,3
-3.344289,6.99822,-0.317198,4.70935,6.64084,-4.080738,-5.312561,-5.293624,3
-3.419379,7.208484,0.174116,4.213279,6.475591,-4.036743,-5.309114,-5.306235,3
-3.464245,6.756636,0.932525,3.80034,6.695181,-4.05043,-5.335106,-5.334901,3
-3.450891,7.087505,0.377857,3.448594,6.996256,-4.089547,-5.194579,-5.175198,3
-3.473018,7.086612,0.042862,3.932034,6.967139,-4.062439,-5.248918,-5.24427,3
-3.390199,6.999142,0.114128,4.415871,6.58792,-4.034002,-5.34994,-5.34292,3
-3.335337,6.823396,1.426507,3.374432,6.413351,-4.006651,-5.349826,-5.345872,3
-3.572349,7.016608,-0.126809,4.386422,6.886946,-4.088166,-5.255379,-5.247273,3
-3.516459,7.05178,0.991881,3.14133,6.889256,-4.05896,-5.255234,-5.243594,3
-3.434386,7.055129,-0.28655,4.662578,6.664691,-4.071,-5.299031,-5.291432,3
-3.690288,6.935257,1.493631,3.169387,6.716244,-4.127291,-5.246059,-5.250882,3
-3.519068,7.067323,0.158604,4.400781,6.603846,-4.056562,-5.327686,-5.327237,3
-3.406183,6.94916,0.371134,3.815506,6.765059,-3.999164,-5.250519,-5.244994,3
-3.447235,6.840354,0.791501,3.818898,6.636363,-4.035187,-5.306317,-5.298377,3
