@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute target {1,2}

@data
18.789008,14.238372,8.43362,1.657269,-4.399186,-7.00985,-3.971298,-2.153592,-3.831611,-6.742308,-10.764732,-10.509967,-12.794789,-13.592888,-9.7552,-13.108615,-10.813348,-6.495457,-1.917892,1.786249,4.469297,6.991252,8.613538,10.143373,10.075709,8.075104,11.573884,14.189326,12.092465,9.030744,4.593671,2.605855,0.585367,-2.916436,-3.393724,-6.385281,-8.856981,-10.798959,-12.365414,-14.606382,-15.088601,-12.844716,-9.630508,-6.441109,-2.549577,2.528178,7.273431,11.97445,16.772771,18.059809,19.185677,1
18.576921,13.661617,7.832489,2.568776,-3.016982,-7.676634,-11.021673,-8.277,-3.213257,-3.346649,-5.292701,-6.59886,-7.887702,-9.543345,-7.482075,-6.448942,-3.494674,-1.538804,0.564783,3.575096,6.208067,8.324868,8.986503,8.990898,13.020419,14.718908,16.474696,13.170985,10.66874,6.091371,4.020956,1.853042,-2.782736,-4.718052,-8.62975,-10.93612,-12.99361,-16.240661,-16.068833,-16.337496,-15.463026,-11.649957,-10.052053,-6.88749,-3.905412,0.533913,4.274301,8.666673,12.952789,16.971059,18.796622,1
16.290533,11.982071,8.185591,3.581699,-0.659502,-5.367594,-10.150978,-8.988808,-4.685799,-3.391145,-5.056656,-8.279266,-11.887962,-13.435718,-12.62857,-11.159929,-8.398165,-7.163665,-4.168001,-0.201614,3.010021,6.196925,9.115882,10.727079,13.404936,12.163632,13.728298,15.77414,14.108145,11.137343,7.748354,4.128096,1.548059,-1.957509,-4.300374,-7.743259,-10.487894,-12.814611,-13.856013,-14.740985,-14.630923,-12.906943,-9.794483,-6.01441,-1.940743,1.822211,5.813846,9.955822,14.170796,15.46263,16.75541,1
18.364372,15.247919,9.496589,3.07005,-2.431414,-8.879309,-14.826764,-12.990953,-8.022924,-3.767759,-4.239749,-6.538045,-8.359226,-9.627426,-9.562324,-8.295497,-7.147706,-6.81286,-3.612232,1.338439,4.912471,6.86151,9.250686,11.924838,13.097238,11.828203,9.479524,12.426249,13.460072,10.723086,6.447148,4.989443,0.854836,-1.423831,-4.823987,-5.752106,-8.6772,-9.587294,-12.373674,-14.503817,-15.200062,-14.493762,-12.003953,-8.615003,-4.435431,0.13249,4.946746,9.151396,13.562836,17.011488,18.426677,2
18.35378,13.530417,8.46095,2.847543,-3.195386,-8.959178,-14.806597,-15.788499,-10.796536,-5.732688,-2.932758,-4.489734,-6.391059,-8.663447,-10.335345,-8.503979,-9.105959,-10.42062,-7.419546,-3.129863,0.720001,4.38677,8.103325,10.805996,12.534425,13.373634,9.066138,8.609565,12.835388,13.241832,12.285775,9.391128,5.361932,1.816177,0.433104,-4.532515,-6.405023,-9.461916,-11.810047,-14.002454,-16.268391,-13.191257,-10.291193,-6.008965,-3.49277,0.080999,4.399611,8.42279,11.993667,16.131155,18.949626,2
17.878535,13.432526,8.558151,3.37079,-2.542387,-8.158998,-14.112601,-15.890918,-11.408086,-6.492693,-3.426824,-4.59635,-5.836453,-8.00654,-9.313238,-8.840547,-6.932379,-6.260302,-4.122882,-0.487156,3.443621,6.164873,8.286646,9.748882,10.0925,8.816655,11.723139,15.073151,14.907895,12.357293,9.29831,8.204307,4.951035,1.735168,-2.537435,-4.512853,-8.522291,-11.012904,-13.066697,-14.39494,-15.607641,-15.851873,-11.619006,-8.25714,-4.278299,-0.679524,4.191361,8.155697,12.777952,15.570937,18.029537,1
18.711717,14.482868,9.291538,4.588614,0.450502,-4.925364,-9.987024,-14.15704,-11.9986,-7.366407,-4.875387,-6.49466,-7.731021,-8.256723,-10.636941,-9.877212,-7.727856,-7.213363,-5.007683,-2.183176,1.911446,4.413035,7.123533,9.744022,12.205548,10.04762,9.891543,13.178074,14.968012,14.642627,10.787654,7.643009,3.902002,1.704352,-2.206568,-6.00031,-8.804363,-10.437929,-12.886761,-14.604063,-15.032653,-13.531042,-11.868745,-8.569266,-4.40979,-0.942418,3.69575,7.805238,12.1678,15.634894,18.740967,2
19.677218,14.591454,9.362697,3.979608,-1.682871,-6.145823,-11.597012,-13.150284,-9.376378,-4.491445,-4.366691,-7.723606,-11.013106,-9.502078,-6.204701,-5.53532,-2.41787,0.840353,3.669959,6.337225,9.530123,11.905314,10.924292,9.676189,13.313736,13.075626,10.953702,7.013016,4.054223,-1.557778,-0.952126,-1.408868,-6.359104,-8.999299,-7.034147,-9.326655,-13.190401,-11.674638,-13.605969,-16.150717,-12.914932,-11.365829,-8.360176,-5.216365,-1.643194,2.392342,6.811628,11.29629,15.108437,17.909457,20.544494,1
19.287743,14.658585,8.771173,2.752101,-3.075119,-9.814223,-12.359631,-7.451774,-2.647565,-1.390158,-4.20296,-6.702027,-8.330004,-8.00155,-7.565463,-6.027019,-4.534645,-0.899083,2.615573,5.534634,7.785523,9.818322,9.521637,7.867812,10.703417,13.748952,15.586579,12.786057,8.923976,5.611407,2.55443,-0.028753,-4.48365,-5.996591,-9.740058,-11.012686,-12.72205,-14.611818,-15.280279,-15.670949,-14.761517,-12.225595,-10.665643,-7.469534,-4.382334,-0.417396,4.366723,9.356851,14.020796,17.075357,19.122428,2
17.09424,12.682792,7.253637,1.470893,-3.402742,-8.584174,-13.965977,-11.220185,-6.658407,-2.404519,-2.896772,-4.960638,-7.353358,-8.937247,-9.099049,-7.372008,-6.491069,-4.460935,-1.170782,2.979162,5.914214,8.31172,10.501428,12.157703,9.520638,11.281326,14.533483,15.96301,13.239408,10.372476,6.787382,2.491983,-0.638917,-3.023481,-4.881839,-9.340216,-11.117746,-13.868454,-14.165433,-16.362759,-15.448063,-13.999336,-11.097548,-7.825296,-4.016205,0.408793,5.102918,9.913665,13.879883,15.501167,17.401236,2
17.91089,13.381192,8.452611,3.514899,-1.836736,-7.679047,-7.52999,-2.757626,-1.485909,-3.927112,-8.130477,-11.88528,-12.195797,-11.275763,-11.161469,-9.877882,-7.119639,-2.507563,1.72152,3.941958,4.538048,6.519794,7.877933,10.405682,9.616492,9.851714,13.668656,15.363928,13.311038,8.843054,5.836594,2.283498,0.051673,-2.580604,-5.945649,-9.272703,-12.275416,-12.628966,-13.499782,-16.499069,-16.443844,-12.958171,-10.478339,-7.383579,-3.065894,0.621294,4.812524,9.473384,14.230726,17.379376,18.793828,1
19.953177,14.661813,9.863144,4.334187,-1.119646,-6.130388,-11.146807,-14.566157,-11.002711,-6.072338,-3.094563,-5.059227,-6.634258,-8.574401,-8.350205,-8.457753,-7.759141,-5.255556,-1.364136,0.582571,2.448576,5.699689,8.776722,10.738019,9.072549,9.208892,12.884713,15.061956,12.691153,8.916654,6.179841,3.284919,-0.547793,-0.938591,-4.873912,-6.304954,-8.588864,-10.821402,-12.50632,-14.498627,-15.242715,-14.493439,-12.100413,-8.845507,-5.269834,-1.164733,3.763267,8.870156,14.334937,18.500302,20.95715,2
15.991894,10.713969,5.529067,-0.430262,-5.950005,-11.710671,-13.773921,-8.337073,-3.953916,-3.287555,-5.501507,-6.731514,-8.945945,-11.09326,-12.175401,-10.929643,-9.291981,-6.679912,-5.285558,-0.935089,2.830258,5.120245,7.828837,10.882525,12.596835,11.057224,13.908498,16.469118,16.55714,13.804158,10.021033,6.645575,4.082192,1.350324,-2.510167,-4.165969,-7.376285,-9.160915,-11.563675,-12.801544,-15.601388,-15.434471,-11.700121,-7.723804,-3.505546,1.201161,4.805689,9.370604,12.820355,15.473261,17.497137,1
18.67377,13.225283,8.837026,3.635248,-1.975339,-7.226923,-13.087349,-12.644877,-6.970594,-3.558372,-4.721998,-6.637706,-8.779715,-10.429463,-10.097332,-8.342927,-7.784811,-5.110142,-1.46589,2.094646,5.785068,8.572419,11.126423,11.074652,7.876079,10.318717,14.89697,15.078634,11.97997,7.384835,5.19744,2.330157,-0.765708,-3.221299,-5.907696,-8.136343,-10.347723,-13.059784,-13.311846,-15.114245,-14.359899,-13.259927,-10.504307,-6.992759,-2.630428,1.392606,6.684383,10.603217,13.551308,16.876681,19.249876,1
16.738143,11.831353,6.643228,1.148498,-4.504187,-9.889749,-15.304639,-13.084493,-7.667739,-4.190451,-5.026141,-6.407229,-7.870437,-10.475752,-12.158687,-11.303892,-9.358339,-7.472594,-6.400026,-1.89978,2.362124,6.836039,9.788649,11.518267,12.789319,14.006404,10.686028,11.249282,14.219519,13.155912,11.337211,5.752974,4.121973,3.250608,-2.174389,-2.947828,-5.499481,-8.55208,-11.62997,-12.986496,-15.00162,-14.32207,-11.505361,-8.135655,-3.727518,0.585287,5.796352,9.232171,13.074802,15.820311,17.552149,1
17.749919,12.898011,6.99059,1.219762,-3.817213,-9.888125,-11.474888,-6.145628,-3.928033,-4.646242,-7.387966,-8.791591,-11.34614,-10.923404,-9.810182,-8.858008,-8.244432,-6.860023,-1.579706,1.462498,4.15167,6.035712,8.436161,8.666236,4.475691,7.269606,13.09634,14.888762,15.831061,12.740281,8.553327,4.999,1.686713,-2.210037,-4.143282,-6.941893,-10.313835,-11.535136,-13.443323,-16.30443,-16.189184,-13.478653,-8.791692,-5.698279,-2.25846,2.86905,7.210184,12.061921,14.967807,17.889844,18.859638,2
17.181867,11.519706,8.415046,3.507579,-1.671199,-7.593659,-7.140905,-3.123478,-3.030114,-5.787414,-9.203402,-11.441358,-11.759135,-11.006752,-9.723114,-7.428816,-4.569337,-0.562091,2.76831,4.936908,7.546764,9.445792,11.340735,8.523939,7.815088,12.328909,15.193796,13.802191,10.339699,5.683442,2.376339,0.161847,-2.766616,-5.462724,-8.99724,-10.308537,-13.741279,-15.000828,-15.498197,-15.974413,-14.909858,-11.870605,-9.001307,-5.550602,-1.492871,2.9724,7.112866,11.481488,15.219251,16.868696,18.073195,1
18.686711,13.618686,8.609837,3.323427,-2.529577,-8.780008,-14.11855,-13.924465,-8.333774,-3.972438,-4.559469,-7.449057,-9.052115,-9.577729,-9.144895,-7.688383,-5.769588,-4.093019,-0.160143,3.236941,6.471824,9.435101,12.020253,13.074367,9.426904,8.791982,11.987227,11.791029,10.554999,7.197209,5.202681,1.160409,1.176512,-3.462551,-3.320817,-6.993586,-9.911445,-12.346941,-14.069693,-15.342783,-15.452804,-13.503136,-10.162109,-6.959166,-3.47219,0.266047,5.321645,10.548324,14.893779,17.842851,19.511686,1
17.509416,12.934273,7.568549,2.255261,-3.853631,-9.609966,-15.896613,-18.604829,-13.474999,-9.12311,-4.34724,-2.866542,-4.68918,-7.508176,-10.316892,-9.918215,-8.939775,-8.095281,-6.490688,-3.72482,1.031838,4.492168,7.299323,9.87195,11.601248,11.535225,9.34395,11.531219,15.184788,14.354682,10.090265,7.62072,6.20542,3.112901,0.053551,-2.498846,-6.183552,-7.854143,-9.76298,-12.124998,-13.784,-13.641103,-11.044579,-7.886571,-3.660278,0.568753,4.998354,9.053702,12.925921,16.363306,18.394227,2
16.658345,11.686545,6.742301,1.05543,-4.443752,-10.151498,-14.498464,-20.040057,-19.894054,-13.935854,-9.553663,-4.279255,-3.460449,-5.492118,-7.31739,-9.180653,-10.694495,-8.585745,-7.114363,-4.696051,-3.529885,1.059814,5.084832,8.405131,9.782834,11.044124,12.404247,9.219865,10.431861,13.549388,12.571461,13.231832,9.468898,6.052775,1.92316,1.015802,-2.534611,-4.616805,-5.992096,-8.663478,-10.680449,-12.714762,-11.270414,-7.318601,-3.757673,1.029149,5.574984,10.066638,13.580955,15.18104,17.595225,1
17.179488,12.514755,8.275596,3.828244,-0.781006,-5.80717,-10.431869,-14.689887,-13.015956,-7.873106,-4.510036,-5.147284,-7.464988,-9.558031,-10.744836,-10.654209,-9.118351,-6.245366,-4.963168,-1.948215,1.413164,4.370811,7.402038,10.363405,11.803644,12.84627,10.5388,12.37845,14.776318,13.01135,10.17302,7.238296,4.717356,1.218983,-2.282915,-5.599598,-7.99347,-10.419541,-12.833804,-14.537568,-15.807458,-13.384596,-11.4787,-7.442685,-3.66259,1.275857,5.568015,10.036826,13.332193,16.469326,17.664198,1
18.913377,14.448315,8.957948,2.686538,-2.390604,-9.334904,-13.063884,-8.088555,-2.286831,-1.090593,-3.192128,-4.618725,-6.736898,-9.862087,-9.95733,-9.025353,-6.803902,-4.715743,-6.094428,-1.499338,2.327935,6.185104,8.534821,12.106217,8.659235,7.367902,11.580309,13.818808,14.64846,12.296609,7.271982,4.797677,2.134757,-4.534401,-4.915314,-1.168497,-5.897887,-9.002437,-12.696364,-14.17504,-17.211085,-18.477335,-14.74358,-11.514982,-6.196667,-1.138297,4.321438,8.897598,14.316386,17.208136,18.953635,1
18.517565,12.999951,8.160079,1.806607,-4.068125,-7.439259,-8.973978,-9.469475,-3.620946,-1.203669,-3.672911,-7.302616,-9.719411,-11.996773,-11.915224,-9.387645,-9.636898,-7.234578,-2.243671,1.378831,4.563404,5.839362,8.604424,10.321453,12.193738,7.833723,7.508303,11.899223,14.852058,13.948623,9.795003,5.472942,1.855343,-0.7763,-4.928045,-7.066241,-10.005454,-11.561346,-12.398217,-13.783443,-14.677187,-15.223196,-12.93868,-9.202964,-4.5754,0.418052,5.094378,9.720979,15.245236,18.030311,18.962064,1
18.605681,14.409483,9.283574,3.442865,-2.084587,-7.941959,-14.610561,-16.808271,-11.78824,-7.761224,-5.024514,-5.650289,-7.441354,-8.716759,-9.49808,-8.274498,-4.518992,-4.326186,-2.351361,1.097898,3.519872,5.701057,7.750161,10.179803,10.855318,9.417431,12.930359,14.479176,13.204985,9.937403,6.181217,3.734366,0.74053,-1.62736,-3.788234,-6.853006,-8.605585,-10.70069,-12.535742,-13.702736,-14.965634,-13.043605,-11.087365,-7.352401,-2.892266,1.161141,6.00343,10.291205,14.456346,17.654638,18.913562,2
18.620598,13.506504,8.21454,2.9966,-2.546418,-7.744771,-13.562314,-15.485241,-10.338003,-5.657383,-3.824109,-5.051066,-5.376601,-7.960985,-8.832737,-7.140055,-5.580863,-2.461368,1.590103,4.176412,6.866597,8.429276,10.257257,9.462471,7.199956,10.746534,12.974747,13.905664,10.214421,7.096893,5.291903,0.083374,-2.96934,-0.321092,-4.874308,-7.17007,-11.565537,-14.668039,-13.185177,-15.090621,-15.147328,-14.063321,-10.202665,-7.688115,-3.810434,0.671799,5.802947,10.951986,15.682402,18.095586,19.479388,2
18.350702,13.720694,8.951222,3.63576,-1.202984,-6.722177,-11.602453,-10.44635,-4.988279,-3.084472,-5.073865,-6.957186,-9.305933,-11.807557,-10.866414,-7.853335,-6.41536,-4.255177,-0.4297,2.608735,6.112306,8.606295,12.383238,12.025332,9.245896,10.907118,14.680413,14.425719,12.008938,7.601472,6.061372,1.592091,-0.500001,-4.368502,-6.79174,-7.154423,-10.466417,-12.432649,-15.532255,-14.772694,-16.629369,-13.234318,-10.949826,-7.32271,-3.904571,0.754024,4.639241,9.295681,12.751879,15.894582,18.818008,1
15.755525,12.046388,6.803563,0.328289,-5.574865,-10.594045,-17.351459,-18.245275,-12.35296,-8.016233,-2.607661,-2.588827,-4.036915,-6.638971,-8.234806,-9.413329,-9.193831,-7.885739,-5.56904,-3.991473,-0.939453,1.768894,4.531474,6.796988,9.582516,10.448412,10.457338,15.570019,17.995083,16.68098,12.176616,9.135782,6.219608,4.797926,-0.259068,-2.659197,-5.128031,-7.654697,-9.243688,-10.446642,-10.916431,-14.430872,-13.253485,-9.450501,-4.61359,-0.152517,4.535655,8.523782,13.328255,16.638002,17.322507,1
17.135717,12.860478,6.848029,0.062052,-6.52017,-12.819135,-19.740039,-18.935579,-12.777183,-7.412661,-3.191116,-4.472139,-5.874621,-7.335997,-9.585595,-9.860172,-7.97053,-4.817767,-3.069037,0.636418,4.852631,6.5448,9.220423,10.873612,12.964008,11.516324,9.90833,12.60169,13.136554,12.87903,9.050032,5.095889,4.350509,0.659976,-3.844481,-2.443603,-4.858073,-7.005452,-9.21023,-10.154271,-13.027521,-14.930024,-11.512921,-8.299891,-3.484128,0.109739,5.037554,10.206122,14.033463,14.999881,17.569075,1
18.081943,13.119432,8.464353,3.080363,-1.79204,-7.193127,-11.03167,-7.217029,-3.10508,-3.537821,-6.219621,-8.93484,-12.480518,-12.759848,-10.717246,-8.975001,-7.432599,-4.242268,-0.381193,2.621787,4.687367,7.385254,10.10484,12.31026,9.480948,8.522218,12.383398,14.176014,13.083403,8.701391,6.29326,3.068193,-0.468832,-0.791697,-4.878862,-7.399255,-11.901369,-13.673272,-13.520367,-15.88033,-15.465423,-13.488754,-10.160076,-6.758574,-3.486181,1.106219,6.045031,10.62525,14.429335,17.255313,18.867322,2
16.836251,11.90061,6.862366,1.788488,-3.055538,-8.998493,-13.240056,-10.934642,-5.961392,-4.196136,-6.388213,-8.530017,-10.684415,-11.266422,-10.000301,-9.12814,-6.431124,-4.11624,-0.47833,3.207654,5.860068,8.621054,11.531409,12.423126,12.420393,15.841067,15.69988,13.233221,10.778421,6.603023,4.453834,1.881526,-1.360075,-2.18194,-6.698642,-7.466905,-9.910568,-12.799624,-14.244386,-15.795579,-14.606419,-12.503129,-8.646575,-4.900231,-1.650016,2.289879,6.433885,9.976943,13.701081,16.249787,17.579583,1
17.532449,12.848142,8.041572,2.010302,-3.112673,-8.105756,-13.237505,-12.294982,-7.637872,-4.860176,-6.477561,-8.299296,-9.550562,-11.237016,-10.272254,-10.481895,-8.45014,-6.345183,-3.922834,-0.107553,4.352216,7.325317,9.440351,11.430754,11.741903,10.775817,13.512284,15.728774,13.585307,10.178594,7.515758,4.389417,2.121496,-1.243873,-3.280058,-6.300436,-8.977428,-10.674749,-12.773414,-13.733649,-14.404357,-13.883134,-10.477351,-6.636145,-2.01651,1.754305,6.238854,9.98816,13.539007,16.693164,18.050415,1
17.635854,13.058043,9.124618,4.71922,-0.031826,-5.026,-9.796403,-9.053569,-3.654475,-2.0004,-4.175496,-7.051445,-9.008975,-10.026516,-10.086627,-10.12434,-9.555776,-8.543907,-5.569894,-1.361158,2.637787,6.844294,9.465323,12.096979,10.547103,8.03339,12.697531,15.978222,14.765968,11.425804,7.225776,4.317012,0.362676,-2.68864,-6.332986,-7.045377,-8.719741,-11.698776,-13.614112,-14.946476,-15.183185,-14.432555,-12.094101,-8.741197,-4.593548,-0.259476,4.741232,9.484419,14.315917,17.101716,18.838091,1
18.798499,14.295184,9.358146,4.463924,-0.619656,-5.424586,-9.920592,-10.073112,-5.097578,-3.445136,-5.264984,-7.943409,-9.999104,-11.901046,-10.509837,-8.403809,-5.89752,-2.324571,1.40413,3.963241,6.145216,8.959338,11.16852,12.034247,7.293504,5.537302,10.642372,12.362409,11.93679,9.775728,6.065762,1.899287,0.510603,-5.755799,-6.704949,-7.902558,-11.194994,-12.779554,-15.766412,-16.55641,-17.505149,-13.488896,-9.913567,-6.846071,-3.019032,0.433953,6.282681,10.30293,14.271831,17.309139,19.04359,1
19.373244,14.376535,9.647405,4.249849,-0.878955,-5.846178,-11.270588,-12.572102,-7.361911,-3.78034,-3.953867,-5.781217,-7.623146,-8.982273,-9.211119,-7.862459,-7.285214,-5.605602,-1.972147,1.738674,6.66737,9.44832,10.849944,10.427616,7.051911,10.065628,13.671045,13.58927,9.407715,7.39476,4.265982,0.448073,-1.711985,-6.702463,-6.890703,-4.999608,-8.488463,-10.886484,-14.0329,-15.160656,-14.701424,-14.149623,-12.431679,-8.486914,-4.513011,-0.062135,4.751015,9.973394,15.959269,19.37749,20.470653,2
