@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4,5}

@data
-11.761952,-12.422799,1.685983,-0.666684,1.536721,-0.474512,0.827388,-0.261867,1.511497,1.385066,2.27359,1.669958,1.576591,1.82877,2.239062,2.467592,2.575091,2.31177,2.989885,8.098081,8.565071,1.398184,-3.129785,-2.209356,-3.747949,2.767141,-2.12813,-10.904407,1
-16.313664,-9.642609,1.08691,-2.497854,-0.70065,-3.606198,-3.410159,-4.699066,-1.548585,0.016631,1.124879,0.861108,1.67089,1.652437,3.123917,3.051209,2.802456,2.097203,1.870122,2.686148,7.423222,8.653271,1.733876,-1.382271,-0.820889,-0.315055,5.705245,-0.622525,1
-16.339174,-10.21012,0.519116,-1.695299,1.098826,-1.248834,1.640367,-0.270407,1.88254,0.828884,1.190204,0.014179,-0.27941,0.511955,1.442876,2.680837,1.457685,1.860828,1.999962,5.406975,9.63773,6.872934,-0.827301,-1.130435,-2.963986,2.273225,0.072787,-6.426945,1
-14.864053,-9.87896,0.77251,-2.626424,-0.947073,-3.723184,-3.382241,-4.663154,-2.63039,-1.218806,0.554609,0.547759,1.635462,1.830668,3.033963,2.736009,2.882465,2.312333,2.338144,4.873745,9.158158,6.900767,-0.447223,-1.908633,-1.985554,-0.847848,4.067904,5.479049,1
-12.611136,-13.284306,-1.306454,-3.672041,-1.821412,-4.112683,-3.148586,-4.183913,-1.880956,-1.315652,-0.108855,-0.644265,0.32258,0.818595,2.269874,2.373314,2.651648,1.866344,2.670132,5.208832,9.27216,6.536788,0.922886,0.13076,0.046861,1.495384,6.376623,5.127476,1
-15.923222,-11.823702,0.492889,-2.341975,-0.457165,-2.080119,-0.547725,-0.946033,0.42485,0.395174,0.55925,-0.391521,-0.097287,-0.294967,1.14219,1.829072,1.862722,1.795199,1.80825,5.032579,9.443598,6.40721,-0.12057,-0.738756,-1.635877,2.123508,7.647868,-3.565439,1
-13.950156,-14.560242,-0.132571,-2.031028,-0.116047,-1.460028,-0.58535,-1.262274,-0.036651,-0.528908,0.98979,0.289098,0.57156,-0.310515,0.722057,1.533709,2.38288,3.066733,4.790385,9.556929,7.915143,1.602741,-1.50556,-0.154838,-1.909574,3.454559,4.918415,-3.250256,1
-14.737079,-8.508709,0.045996,-3.10717,-1.596277,-4.093988,-4.252061,-4.872056,-2.164122,-0.994765,0.457627,0.4384,1.385956,1.644278,2.49509,2.610934,2.677216,1.980386,1.84982,4.339525,9.797684,7.454175,0.067063,-1.441031,-1.968305,-0.323971,4.960631,5.854754,1
-15.127786,-11.943916,-0.272272,-3.076133,-1.012681,-3.226197,-2.630857,-3.353704,-1.226978,-0.541567,0.884897,0.521318,1.52337,1.688901,3.248348,3.266985,3.016436,2.153936,2.299143,4.796588,9.041872,6.693599,-0.418135,-1.894355,-2.104843,-0.664825,4.494016,3.864844,1
-16.347814,-7.15554,0.903922,-2.139585,-1.56993,-3.959669,-4.256339,-5.048332,-2.247001,-1.105169,-0.189144,0.053048,1.069117,1.565637,2.857849,2.684562,1.995607,1.273985,1.165203,2.118042,6.402126,8.982058,2.883284,-1.063713,-0.864437,1.271932,8.520358,2.199942,1
-16.19151,-10.603688,-0.396687,-3.036123,-1.474186,-2.68948,-2.02459,-1.878557,-0.2548,-0.048824,1.138178,0.406127,1.017662,0.937516,1.688493,2.23371,2.927032,2.207844,2.796928,4.806754,10.184663,6.866683,-0.065782,-0.454755,-1.297669,1.562661,5.603465,-3.961066,1
-11.334214,-13.995352,-0.002339,-3.461025,-1.125472,-3.021623,-1.597479,-2.557379,-0.27045,-0.307794,0.74028,0.502202,1.264028,1.882934,2.825949,3.120762,3.089068,2.960703,1.945764,4.960488,9.309019,8.340071,0.287725,-0.4061,-2.234545,2.412567,2.315253,-5.64304,1
-16.830586,-7.939367,0.885147,-2.103246,-0.796949,-3.395677,-3.621695,-4.923817,-2.234127,-1.167463,0.180162,0.138613,1.405891,2.262853,3.133076,2.705759,2.180178,1.635542,1.57227,1.50134,6.979608,8.920271,2.642213,-1.391372,-0.461834,-0.642194,5.001049,4.364355,1
-19.32492,-7.802238,2.064955,0.04395,1.222121,-0.74187,-0.444387,-1.199488,0.303936,0.890772,1.524763,0.392004,0.840932,0.85991,2.049618,2.20625,1.935795,0.984543,2.123,5.764211,8.977543,3.293359,-2.15232,-3.129944,-3.010473,-0.524985,5.555024,-2.702061,1
-17.042213,-10.415389,1.36942,-2.096819,-0.191959,-2.896788,-2.207191,-3.780678,-0.630147,-0.164631,0.630692,0.043981,1.372918,1.410277,3.069681,2.205377,2.894981,1.558409,2.645363,1.297641,4.708446,4.519163,2.507914,-0.744683,0.055397,-0.220441,10.508781,-0.407502,1
-13.453577,-10.787175,1.423567,-2.792386,-0.635259,-3.911241,-3.521023,-4.798554,-1.805936,-0.748335,1.300732,1.103884,2.446273,2.856229,3.871232,2.985505,2.676573,1.882711,1.672676,1.144853,6.66197,10.209504,2.861617,-2.530977,-2.107893,-1.703088,3.671447,2.026671,1
-9.112496,-14.890871,2.279125,-2.778146,0.199854,-3.310348,-2.29774,-4.539335,-1.580689,-1.257552,1.245195,0.271908,2.009146,1.737824,3.761861,3.122881,3.303973,1.69334,1.754075,1.174038,5.577503,9.755569,5.208181,-3.98718,-2.021534,-4.157195,4.900682,1.93793,1
-17.245588,-7.487702,0.132933,-2.181864,-0.934485,-3.159689,-3.5844,-4.491636,-2.191274,-0.612109,0.880672,0.81645,1.875192,2.491127,3.656132,3.176307,2.910076,2.172934,2.054833,2.382922,7.44962,7.679841,1.60988,-1.85611,-0.748032,-0.969684,5.94743,0.226225,1
-9.813064,-14.598053,1.576826,-3.459118,-0.3329,-4.5235,-3.527271,-6.101762,-2.900747,-2.154692,0.06567,-1.135216,0.795191,0.766518,3.187367,2.843156,3.342511,1.870611,2.339577,1.563054,2.856468,5.564348,6.606723,0.865348,0.735294,-0.345904,6.879936,7.033628,1
-13.763411,-10.981426,-0.825589,-3.774691,-1.878501,-4.063202,-3.470654,-5.114654,-2.970863,-2.115052,-0.169899,-0.641313,0.424574,0.26102,1.619605,1.739755,2.579131,1.916603,3.634118,6.565627,8.724791,4.457963,1.384542,1.086792,1.650597,3.361719,7.354659,3.007758,1
-19.069183,-6.473629,0.324195,-1.880527,-1.029719,-2.919458,-3.046207,-3.438643,-0.831572,0.040564,0.883382,1.019683,1.757588,2.841233,3.554834,2.877668,2.778187,1.600755,1.874292,3.126927,7.252697,5.148237,0.140691,-1.810468,-2.024307,-1.281828,7.195,1.389607,1
-13.796348,-13.638454,0.198269,-2.069411,0.174112,-1.602998,-0.386895,-1.162829,0.601976,0.58546,1.494875,0.659651,0.962859,0.550963,1.869733,1.905027,2.858726,2.688795,4.67058,8.347136,8.595167,2.738116,-1.003196,-0.839746,-1.274883,3.090908,1.385287,-7.602882,1
-17.58143,-8.774957,0.957413,-1.06093,1.132126,-0.303351,0.985568,0.056016,1.823394,1.688622,1.181623,0.372935,0.333157,0.360206,1.57998,2.094119,2.023455,1.499756,1.456851,5.560051,9.172714,5.828742,-1.945751,-2.417882,-4.034863,0.412505,3.773944,-6.174012,1
-6.545984,-15.724974,1.50146,-3.080194,-0.489857,-4.146981,-3.343884,-6.460473,-3.585425,-2.077735,1.02529,0.545396,1.86823,1.842933,3.745617,3.167661,3.071082,1.839511,1.772483,1.303291,5.23014,10.733781,6.012807,-2.212112,-0.869928,-2.169496,4.640483,2.406879,1
-4.685659,-15.046936,2.918975,-2.417055,0.43131,-3.852721,-3.607404,-7.281314,-4.717915,-3.397822,0.072319,-1.156625,1.162786,1.2129,4.346141,3.035504,3.86736,1.335052,2.395264,0.746507,5.202196,7.330908,5.157073,-1.379631,-0.38347,-2.494275,8.977807,2.228727,1
-11.257559,-12.453838,2.172508,-2.526812,-0.159833,-3.716967,-3.024329,-4.98782,-1.529922,-0.733043,1.135984,0.320667,1.832569,2.095622,3.570741,2.501746,2.450743,1.141423,1.515495,3.592705,8.897806,5.570935,-1.475113,-2.676652,-2.614477,-1.135506,5.091514,6.401411,1
-4.94378,-14.392968,1.932754,-3.641396,-0.623447,-4.560964,-3.586012,-6.687527,-3.689688,-2.652762,0.30161,-0.376797,1.497278,1.267246,3.495679,3.251829,3.576121,1.666475,1.93544,0.942466,4.490672,9.47068,7.256705,-1.805786,-1.118731,-2.6528,2.547684,7.100019,1
-4.920456,-14.465791,1.418587,-3.911188,-1.0722,-5.138882,-3.925724,-6.420056,-3.102054,-2.087603,0.193918,-0.273863,1.271433,1.283824,3.525781,2.710217,2.838412,1.771697,1.963733,1.289517,5.162097,10.619198,7.840362,-1.870286,-0.759175,-2.372591,3.309119,5.121972,1
-15.865935,-7.884631,5.138937,1.088265,3.049899,0.109438,0.882281,-1.201402,1.374666,2.028197,2.818476,1.89042,2.721016,2.289111,3.144047,2.55564,2.118889,0.818048,0.886568,2.446651,7.233775,5.935348,-2.168881,-5.811827,-5.831494,-6.445211,-1.009135,-2.311158,1
-12.464425,-13.504829,4.454712,-1.059877,2.331118,-1.811281,-0.364845,-2.658934,-0.365725,0.12806,2.293656,1.905213,3.212813,3.438827,4.164181,3.730615,3.454627,2.029447,1.864063,1.75201,6.255261,5.000415,-0.590128,-4.354214,-4.978271,-5.162973,-0.613513,1.913996,1
-14.406544,-10.479044,3.691101,-1.270484,1.162818,-1.82217,-1.229279,-3.46182,-0.604076,-0.541103,0.941017,-0.065665,1.281245,1.433182,3.184148,2.339071,2.708063,1.659167,1.854406,3.170202,7.299148,4.047528,-0.162483,-2.4301,-1.794525,-0.200606,8.286682,-4.589878,1
-12.758809,-12.697573,-0.163961,-2.1109,-0.555412,-1.976181,-1.645717,-2.719676,-1.193106,-0.435476,-0.16865,-0.390542,-0.277873,0.272696,0.725031,2.281549,2.507123,3.040328,2.926766,7.65367,11.527329,6.50077,-0.596367,0.269308,-1.775709,3.570943,3.304585,-5.114145,1
-15.451246,-11.545187,0.768652,-2.242615,-0.71744,-2.355232,-1.572378,-2.378415,-0.452879,-0.043804,0.823129,0.20776,0.553885,0.402543,1.516857,2.190124,2.807132,2.515472,3.974049,7.481252,9.516724,4.464094,-0.40095,-0.630016,-0.697541,3.233416,3.845404,-5.81279,1
-12.953237,-13.514768,1.093679,-2.154656,0.015884,-2.865194,-1.929367,-3.2791,-0.354587,-0.333519,0.888768,0.048637,1.199444,1.159409,2.843263,2.275993,2.491905,1.320009,2.352002,5.178373,10.259911,5.564851,-0.932003,-2.408619,-1.907762,-0.390652,6.20414,0.127194,1
-5.870148,-16.402199,1.783533,-3.010523,0.478781,-3.606559,-2.498217,-4.878177,-2.05163,-1.43244,1.080168,0.422408,1.950109,1.736091,3.447358,2.532652,2.772014,1.389403,1.948566,3.613023,8.691168,5.798383,-0.952704,-3.162178,-2.463594,-1.584304,6.612288,3.656729,1
0.007295,-13.213993,6.189549,0.513743,3.536802,-1.352514,-0.775498,-3.944619,-0.496902,0.559038,2.69749,1.544821,2.667536,2.092187,3.654555,3.305684,3.116502,0.793805,0.847805,-0.752515,4.299213,8.659207,3.065109,-7.492822,-7.027541,-9.486822,-3.81586,0.808746,1
-15.918009,-12.632388,-3.945615,-4.423953,-2.26501,-2.196021,-0.290029,-0.021609,1.116762,1.075426,1.810747,1.482953,1.220744,1.60791,2.025859,2.936563,2.918878,3.101686,3.899079,7.851533,7.429058,3.187204,0.319769,0.982622,-0.397844,3.601922,-0.22275,-4.255489,1
